method,estimate,flow,cq,runid
pw,4.550500890003902,unaltered,enrich,73
beale,5.365947778976309,unaltered,enrich,73
rating,10.001695136559421,unaltered,enrich,73
composite,10.262265571523432,unaltered,enrich,73
truth,10.612350096857075,unaltered,enrich,73
pw,13.240370747609278,base,none,73
beale,13.380736081150578,base,none,73
rating,12.720154660792954,base,none,73
composite,13.259247979337127,base,none,73
truth,13.306159223546503,base,none,73
pw,12.803312745652786,storm,none,73
beale,13.718054985824908,storm,none,73
rating,12.43991170514607,storm,none,73
composite,12.59326410933615,storm,none,73
truth,13.197400186750599,storm,none,73
pw,13.187512996736466,unaltered,none,73
beale,13.403324884806366,unaltered,none,73
rating,12.682037236834981,unaltered,none,73
composite,13.18464722477388,unaltered,none,73
truth,13.271659900708764,unaltered,none,73
pw,13.339348302447773,base,chemostatic,73
beale,13.323187230173081,base,chemostatic,73
rating,13.31400047743435,base,chemostatic,73
composite,13.35000820341386,base,chemostatic,73
truth,13.306159223546503,base,chemostatic,73
pw,13.268649227523744,storm,chemostatic,73
beale,13.22839038338402,storm,chemostatic,73
rating,13.171542346801651,storm,chemostatic,73
composite,13.180188217036271,storm,chemostatic,73
truth,13.250993060917411,storm,chemostatic,73
pw,13.320245909131026,unaltered,chemostatic,73
beale,13.30493056631895,unaltered,chemostatic,73
rating,13.287964580018306,unaltered,chemostatic,73
composite,13.322335267857396,unaltered,chemostatic,73
truth,13.29784952280018,unaltered,chemostatic,73
pw,12.485223935193083,base,broken_dilution,72
beale,11.746764844355747,base,broken_dilution,72
rating,10.185085061175418,base,broken_dilution,72
composite,10.376756668926255,base,broken_dilution,72
truth,10.660426052466692,base,broken_dilution,72
pw,32.5746905099931,storm,broken_dilution,72
beale,21.227146085024497,storm,broken_dilution,72
rating,10.808377145616813,storm,broken_dilution,72
composite,11.300389493915471,storm,broken_dilution,72
truth,15.0999057183565,storm,broken_dilution,72
pw,13.690541520225242,unaltered,broken_dilution,72
beale,12.549402503625997,unaltered,broken_dilution,72
rating,10.273859943196546,unaltered,broken_dilution,72
composite,10.490513240649271,unaltered,broken_dilution,72
truth,11.52761347565014,unaltered,broken_dilution,72
pw,4.696624897054071,base,enrich,72
beale,5.183730167260925,base,enrich,72
rating,8.372691321536283,base,enrich,72
composite,8.569653860441559,base,enrich,72
truth,7.994381687404923,base,enrich,72
pw,3.9482290218336327,storm,enrich,72
beale,8.172555203379206,storm,enrich,72
rating,54.3074840963533,storm,enrich,72
composite,57.12638747299146,storm,enrich,72
truth,57.44437253228776,storm,enrich,72
pw,4.759853125497571,unaltered,enrich,72
beale,5.564580535370898,unaltered,enrich,72
rating,11.783403537099481,unaltered,enrich,72
composite,12.091416922416064,unaltered,enrich,72
truth,10.649522414884794,unaltered,enrich,72
pw,13.346358877597694,base,none,72
beale,13.052002127987738,base,none,72
rating,12.69869092072673,base,none,72
composite,13.195330858647349,base,none,72
truth,13.309151841742514,base,none,72
pw,13.410127998644136,storm,none,72
beale,12.253675501996758,storm,none,72
rating,12.485231454324003,storm,none,72
composite,12.893873125027012,storm,none,72
truth,13.26516704105283,storm,none,72
pw,13.341179623250593,unaltered,none,72
beale,12.955840077886082,unaltered,none,72
rating,12.642683135386445,unaltered,none,72
composite,13.129163277395644,unaltered,none,72
truth,13.285290643832383,unaltered,none,72
pw,13.079833416832585,base,chemostatic,72
beale,13.079608349830348,base,chemostatic,72
rating,13.0886840231375,base,chemostatic,72
composite,13.09893929946355,base,chemostatic,72
truth,13.309151841742514,base,chemostatic,72
pw,12.870229635502575,storm,chemostatic,72
beale,12.92525490249106,storm,chemostatic,72
rating,12.946015385138997,storm,chemostatic,72
composite,12.7874980699949,storm,chemostatic,72
truth,13.279464371429427,storm,chemostatic,72
pw,13.047750635388976,unaltered,chemostatic,72
beale,13.055934532881142,unaltered,chemostatic,72
rating,13.062725000724793,unaltered,chemostatic,72
composite,13.057763306403467,unaltered,chemostatic,72
truth,13.30365777056942,unaltered,chemostatic,72
pw,12.344157296727658,base,broken_dilution,71
beale,11.713230044347457,base,broken_dilution,71
rating,10.176350203608232,base,broken_dilution,71
composite,10.130482092801453,base,broken_dilution,71
truth,10.664095931350165,base,broken_dilution,71
pw,32.19185299689681,storm,broken_dilution,71
beale,21.62037593260478,storm,broken_dilution,71
rating,10.893769533787376,storm,broken_dilution,71
composite,10.642432052723693,storm,broken_dilution,71
truth,15.205261281303923,storm,broken_dilution,71
pw,14.011147281981431,unaltered,broken_dilution,71
beale,12.836605044113675,unaltered,broken_dilution,71
rating,10.450117148566294,unaltered,broken_dilution,71
composite,10.66874587653961,unaltered,broken_dilution,71
truth,11.532647889453006,unaltered,broken_dilution,71
pw,4.5569952624432055,base,enrich,71
beale,5.151817491783745,base,enrich,71
rating,7.970135185639639,base,enrich,71
composite,8.124204118778742,base,enrich,71
truth,7.970950812589378,base,enrich,71
pw,3.753395897040479,storm,enrich,71
beale,8.58986641815753,storm,enrich,71
rating,48.64243802791043,storm,enrich,71
composite,51.976710517056915,storm,enrich,71
truth,57.327108966865495,storm,enrich,71
pw,4.5077223843807195,unaltered,enrich,71
beale,5.5264675468206566,unaltered,enrich,71
rating,10.695328427784943,unaltered,enrich,71
composite,11.018611897206391,unaltered,enrich,71
truth,10.611448289610335,unaltered,enrich,71
pw,14.208778176627755,base,none,71
beale,14.159673656069192,base,none,71
rating,14.350728675136912,base,none,71
composite,15.076179385684373,base,none,71
truth,13.311248697784523,base,none,71
pw,14.348994354465418,storm,none,71
beale,14.076367145699177,storm,none,71
rating,15.962271593251803,storm,none,71
composite,16.557513190232633,storm,none,71
truth,13.247255658174668,storm,none,71
pw,14.23823589828175,unaltered,none,71
beale,14.16282346217767,unaltered,none,71
rating,14.598851623303306,unaltered,none,71
composite,15.30386558633989,unaltered,none,71
truth,13.274652670570864,unaltered,none,71
pw,13.132214491720037,base,chemostatic,71
beale,13.081081147366055,base,chemostatic,71
rating,13.155496526414533,base,chemostatic,71
composite,13.2506165372273,base,chemostatic,71
truth,13.311248697784523,base,chemostatic,71
pw,13.171246435364608,storm,chemostatic,71
beale,12.977580958837972,storm,chemostatic,71
rating,13.234499448818374,storm,chemostatic,71
composite,13.403947591395402,storm,chemostatic,71
truth,13.268224651449009,storm,chemostatic,71
pw,13.132313418162123,unaltered,chemostatic,71
beale,13.067255637559969,unaltered,chemostatic,71
rating,13.16229011399811,unaltered,chemostatic,71
composite,13.271671763374945,unaltered,chemostatic,71
truth,13.30405016908654,unaltered,chemostatic,71
pw,12.89939028096804,base,broken_dilution,70
beale,12.2124097767875,base,broken_dilution,70
rating,10.649755133281355,base,broken_dilution,70
composite,10.690133804333366,base,broken_dilution,70
truth,10.672719183214667,base,broken_dilution,70
pw,79.48451290758682,storm,broken_dilution,70
beale,40.89261428572708,storm,broken_dilution,70
rating,12.024629593587719,storm,broken_dilution,70
composite,49.02213261874435,storm,broken_dilution,70
truth,18.97265746036406,storm,broken_dilution,70
pw,36.94187757740403,unaltered,broken_dilution,70
beale,25.78034598419844,unaltered,broken_dilution,70
rating,11.471698444114534,unaltered,broken_dilution,70
composite,28.23500614674346,unaltered,broken_dilution,70
truth,11.95933185372452,unaltered,broken_dilution,70
pw,4.543051187610804,base,enrich,70
beale,5.0656014887573955,base,enrich,70
rating,7.696848196989104,base,enrich,70
composite,7.859685105386274,base,enrich,70
truth,7.97028496266076,base,enrich,70
pw,3.698043687531112,storm,enrich,70
beale,8.062663830396293,storm,enrich,70
rating,63.15154957005444,storm,enrich,70
composite,67.45653856914466,storm,enrich,70
truth,57.051667555649786,storm,enrich,70
pw,4.549751983014038,unaltered,enrich,70
beale,5.427740910135396,unaltered,enrich,70
rating,13.0032374759759,unaltered,enrich,70
composite,13.321784876144287,unaltered,enrich,70
truth,10.60354281875155,unaltered,enrich,70
pw,12.350426778822646,base,none,70
beale,12.286822207488202,base,none,70
rating,11.744115854269774,base,none,70
composite,12.098187252671696,base,none,70
truth,13.315987153408948,base,none,70
pw,11.941370508135648,storm,none,70
beale,11.756310490011092,storm,none,70
rating,11.116740627960091,storm,none,70
composite,11.177647145986592,storm,none,70
truth,13.205586455587435,storm,none,70
pw,12.291900497898338,unaltered,none,70
beale,12.214362782787385,unaltered,none,70
rating,11.639073054359658,unaltered,none,70
composite,11.9694411827201,unaltered,none,70
truth,13.278543016227998,unaltered,none,70
pw,13.113965706064317,base,chemostatic,70
beale,13.092597890069575,base,chemostatic,70
rating,13.05508482143814,base,chemostatic,70
composite,13.09390851280942,base,chemostatic,70
truth,13.315987153408948,base,chemostatic,70
pw,13.023554429756327,storm,chemostatic,70
beale,12.949829876229305,storm,chemostatic,70
rating,12.817161733263177,storm,chemostatic,70
composite,12.84810669251783,storm,chemostatic,70
truth,13.28500190171923,storm,chemostatic,70
pw,13.091060230984116,unaltered,chemostatic,70
beale,13.068444021541762,unaltered,chemostatic,70
rating,13.014637759215995,unaltered,chemostatic,70
composite,13.054890057079673,unaltered,chemostatic,70
truth,13.310455526932119,unaltered,chemostatic,70
pw,12.538853632776956,base,broken_dilution,69
beale,11.863507693708604,base,broken_dilution,69
rating,10.321778569068954,base,broken_dilution,69
composite,10.303292759201483,base,broken_dilution,69
truth,10.651310278739757,base,broken_dilution,69
pw,31.36283383304295,storm,broken_dilution,69
beale,20.902359125953854,storm,broken_dilution,69
rating,10.874669612081584,storm,broken_dilution,69
composite,9.938982874051968,storm,broken_dilution,69
truth,16.461779476110326,storm,broken_dilution,69
pw,13.60327225145136,unaltered,broken_dilution,69
beale,12.538110721889062,unaltered,broken_dilution,69
rating,10.355675536253955,unaltered,broken_dilution,69
composite,10.307026048287884,unaltered,broken_dilution,69
truth,11.672196185167715,unaltered,broken_dilution,69
pw,4.633212729734843,base,enrich,69
beale,5.092710991698862,base,enrich,69
rating,7.986629771279056,base,enrich,69
composite,8.165907539521982,base,enrich,69
truth,7.957895237861908,base,enrich,69
pw,3.832305629480399,storm,enrich,69
beale,7.910294567930745,storm,enrich,69
rating,45.99971949113734,storm,enrich,69
composite,48.17876982533448,storm,enrich,69
truth,56.90802367533398,storm,enrich,69
pw,4.651662267167108,unaltered,enrich,69
beale,5.420060143600501,unaltered,enrich,69
rating,10.409649333464715,unaltered,enrich,69
composite,10.710142004230589,unaltered,enrich,69
truth,10.58455902578239,unaltered,enrich,69
pw,12.836790366718848,base,none,69
beale,12.66971269815311,base,none,69
rating,12.465779718226413,base,none,69
composite,12.714447957681035,base,none,69
truth,13.309943209199957,base,none,69
pw,13.051786008916634,storm,none,69
beale,12.535133380557433,storm,none,69
rating,12.304698741185456,storm,none,69
composite,12.688134734517158,storm,none,69
truth,13.124705004379233,storm,none,69
pw,12.855936045869207,unaltered,none,69
beale,12.64227043378044,unaltered,none,69
rating,12.441281800772188,unaltered,none,69
composite,12.700279656628725,unaltered,none,69
truth,13.247172767881507,unaltered,none,69
pw,13.147366733995323,base,chemostatic,69
beale,13.101076424450266,base,chemostatic,69
rating,13.216950950711045,base,chemostatic,69
composite,13.301154551819565,base,chemostatic,69
truth,13.309943209199957,base,chemostatic,69
pw,13.2117381207467,storm,chemostatic,69
beale,13.00825511715196,storm,chemostatic,69
rating,13.373347942694922,storm,chemostatic,69
composite,13.514893987719319,storm,chemostatic,69
truth,13.275615534570873,storm,chemostatic,69
pw,13.153707945742825,unaltered,chemostatic,69
beale,13.090858970473278,unaltered,chemostatic,69
rating,13.237116097070363,unaltered,chemostatic,69
composite,13.332796690567623,unaltered,chemostatic,69
truth,13.304113599825092,unaltered,chemostatic,69
pw,12.528543204702379,base,broken_dilution,68
beale,11.913555214209614,base,broken_dilution,68
rating,10.356098890643427,base,broken_dilution,68
composite,10.328475754906918,base,broken_dilution,68
truth,10.663580520444395,base,broken_dilution,68
pw,31.125917764551684,storm,broken_dilution,68
beale,21.604349340036936,storm,broken_dilution,68
rating,10.96299447024185,storm,broken_dilution,68
composite,9.819327750284279,storm,broken_dilution,68
truth,16.260053115953085,storm,broken_dilution,68
pw,13.593634396646094,unaltered,broken_dilution,68
beale,12.651506401592155,unaltered,broken_dilution,68
rating,10.445210038435473,unaltered,broken_dilution,68
composite,10.346598636237038,unaltered,broken_dilution,68
truth,11.50563422479021,unaltered,broken_dilution,68
pw,4.60091959707389,base,enrich,68
beale,5.234378156533523,base,enrich,68
rating,8.087135198173312,base,enrich,68
composite,8.2391725702795,base,enrich,68
truth,7.991151095280485,base,enrich,68
pw,3.7855834195024287,storm,enrich,68
beale,8.811145990497259,storm,enrich,68
rating,46.55087183003957,storm,enrich,68
composite,49.90258977847206,storm,enrich,68
truth,57.643399370900234,storm,enrich,68
pw,4.5783623531838415,unaltered,enrich,68
beale,5.587657696950995,unaltered,enrich,68
rating,10.432456451627766,unaltered,enrich,68
composite,10.768907107757785,unaltered,enrich,68
truth,10.650708904108107,unaltered,enrich,68
pw,13.624357747453407,base,none,68
beale,13.058085202345886,base,none,68
rating,12.363661890028252,base,none,68
composite,13.20655029293448,base,none,68
truth,13.314556281296138,base,none,68
pw,14.223697376467163,storm,none,68
beale,11.853228226231225,storm,none,68
rating,11.586848670788283,storm,none,68
composite,13.23623513176723,storm,none,68
truth,13.200968259930649,storm,none,68
pw,13.672576102280406,unaltered,none,68
beale,12.918032711405518,unaltered,none,68
rating,12.2378100319564,unaltered,none,68
composite,13.176509124963525,unaltered,none,68
truth,13.26595442052512,unaltered,none,68
pw,13.303255464104016,base,chemostatic,68
beale,13.29411352246178,base,chemostatic,68
rating,13.324682172415459,base,chemostatic,68
composite,13.38796092023312,base,chemostatic,68
truth,13.314556281296138,base,chemostatic,68
pw,13.25514205813949,storm,chemostatic,68
beale,13.178332651371523,storm,chemostatic,68
rating,13.267419400413544,storm,chemostatic,68
composite,13.30976915008444,storm,chemostatic,68
truth,13.27976270533229,storm,chemostatic,68
pw,13.290251322413033,unaltered,chemostatic,68
beale,13.277219266921042,unaltered,chemostatic,68
rating,13.312601052343643,unaltered,chemostatic,68
composite,13.377066008742142,unaltered,chemostatic,68
truth,13.308561430864893,unaltered,chemostatic,68
pw,12.370664194704807,base,broken_dilution,67
beale,11.765922319124854,base,broken_dilution,67
rating,10.213865405808775,base,broken_dilution,67
composite,10.201914426926768,base,broken_dilution,67
truth,10.661745200831101,base,broken_dilution,67
pw,31.072712070802364,storm,broken_dilution,67
beale,21.31116213609458,storm,broken_dilution,67
rating,10.827074037169204,storm,broken_dilution,67
composite,9.735908881920492,storm,broken_dilution,67
truth,15.713663357938803,storm,broken_dilution,67
pw,13.516327179235004,unaltered,broken_dilution,67
beale,12.541899164263873,unaltered,broken_dilution,67
rating,10.331229940633609,unaltered,broken_dilution,67
composite,10.275754671163762,unaltered,broken_dilution,67
truth,11.67353480847858,unaltered,broken_dilution,67
pw,4.545689059743261,base,enrich,67
beale,5.07439472037894,base,enrich,67
rating,7.4818328409285435,base,enrich,67
composite,7.659537893250033,base,enrich,67
truth,7.984782343910283,base,enrich,67
pw,3.7243744317227394,storm,enrich,67
beale,8.167892390457176,storm,enrich,67
rating,42.75675724297914,storm,enrich,67
composite,45.75129689305306,storm,enrich,67
truth,57.65514973654527,storm,enrich,67
pw,4.525618644864141,unaltered,enrich,67
beale,5.38982389044034,unaltered,enrich,67
rating,9.726193062250964,unaltered,enrich,67
composite,10.047200253182028,unaltered,enrich,67
truth,10.639241050988167,unaltered,enrich,67
pw,13.066510816438448,base,none,67
beale,12.678489944452625,base,none,67
rating,11.904975013276141,base,none,67
composite,12.63876264101882,base,none,67
truth,13.306896528648634,base,none,67
pw,12.96642013068202,storm,none,67
beale,11.423090847215947,storm,none,67
rating,10.595909399852463,storm,none,67
composite,11.50709471909413,storm,none,67
truth,13.226026335724445,storm,none,67
pw,13.040404164475445,unaltered,none,67
beale,12.528725616767128,unaltered,none,67
rating,11.703280785763287,unaltered,none,67
composite,12.475974209097554,unaltered,none,67
truth,13.269731040622563,unaltered,none,67
pw,13.213217217433915,base,chemostatic,67
beale,13.172923202622432,base,chemostatic,67
rating,13.235770534156886,base,chemostatic,67
composite,13.261256509045454,base,chemostatic,67
truth,13.306896528648634,base,chemostatic,67
pw,13.194571469200493,storm,chemostatic,67
beale,13.009625548910812,storm,chemostatic,67
rating,13.230471265684132,storm,chemostatic,67
composite,13.237966625835012,storm,chemostatic,67
truth,13.264339893382008,storm,chemostatic,67
pw,13.203887003401343,unaltered,chemostatic,67
beale,13.150674960018863,unaltered,chemostatic,67
rating,13.227947361824336,unaltered,chemostatic,67
composite,13.253499472396095,unaltered,chemostatic,67
truth,13.300147020421631,unaltered,chemostatic,67
pw,12.051379407644228,base,broken_dilution,66
beale,11.489797513106831,base,broken_dilution,66
rating,10.055797295212145,base,broken_dilution,66
composite,10.081337900746817,base,broken_dilution,66
truth,10.65606475422249,base,broken_dilution,66
pw,30.01150305446133,storm,broken_dilution,66
beale,20.640321532875998,storm,broken_dilution,66
rating,10.658669685611182,storm,broken_dilution,66
composite,9.631262229999834,storm,broken_dilution,66
truth,15.215901452215778,storm,broken_dilution,66
pw,13.098971196330158,unaltered,broken_dilution,66
beale,12.209204371128585,unaltered,broken_dilution,66
rating,10.122073078105958,unaltered,broken_dilution,66
composite,10.084752002701945,unaltered,broken_dilution,66
truth,11.570703238179558,unaltered,broken_dilution,66
pw,4.452133384048995,base,enrich,66
beale,4.92812727212107,base,enrich,66
rating,7.497679751429949,base,enrich,66
composite,7.629170076886726,base,enrich,66
truth,7.98156528061985,base,enrich,66
pw,3.6082632384233806,storm,enrich,66
beale,7.641899015530177,storm,enrich,66
rating,43.7072242611126,storm,enrich,66
composite,46.42303846464304,storm,enrich,66
truth,57.650276196752856,storm,enrich,66
pw,4.454139177623435,unaltered,enrich,66
beale,5.229904558333456,unaltered,enrich,66
rating,9.914010416120053,unaltered,enrich,66
composite,10.213125312835176,unaltered,enrich,66
truth,10.634300951127765,unaltered,enrich,66
pw,12.901327422576303,base,none,66
beale,12.581317273083435,base,none,66
rating,11.954971669294068,base,none,66
composite,12.423206069953329,base,none,66
truth,13.313386548942592,base,none,66
pw,13.089299547941842,storm,none,66
beale,11.82894553084677,storm,none,66
rating,11.02621426279158,storm,none,66
composite,11.826916366168597,storm,none,66
truth,13.190756891671304,storm,none,66
pw,12.891098722678684,unaltered,none,66
beale,12.477462727565602,unaltered,none,66
rating,11.798342218687726,unaltered,none,66
composite,12.301593507039495,unaltered,none,66
truth,13.291624178727359,unaltered,none,66
pw,13.06808974582417,base,chemostatic,66
beale,13.054857809604957,base,chemostatic,66
rating,13.04350846068424,base,chemostatic,66
composite,13.04020835382924,base,chemostatic,66
truth,13.313386548942592,base,chemostatic,66
pw,12.909767622941139,storm,chemostatic,66
beale,12.799012907158488,storm,chemostatic,66
rating,12.825088328934275,storm,chemostatic,66
composite,12.693276316444027,storm,chemostatic,66
truth,13.293705956261265,storm,chemostatic,66
pw,13.037985590330063,unaltered,chemostatic,66
beale,13.019050113272023,unaltered,chemostatic,66
rating,13.004957520771859,unaltered,chemostatic,66
composite,12.987435237041634,unaltered,chemostatic,66
truth,13.308523208092307,unaltered,chemostatic,66
pw,12.162384698863624,base,broken_dilution,65
beale,11.588893850277218,base,broken_dilution,65
rating,10.06850670227539,base,broken_dilution,65
composite,10.059302548323178,base,broken_dilution,65
truth,10.658428728448529,base,broken_dilution,65
pw,30.150478313069488,storm,broken_dilution,65
beale,20.972181342051222,storm,broken_dilution,65
rating,10.66584925316572,storm,broken_dilution,65
composite,9.28372936515294,storm,broken_dilution,65
truth,15.342919232553912,storm,broken_dilution,65
pw,13.18717972546824,unaltered,broken_dilution,65
beale,12.302721949543578,unaltered,broken_dilution,65
rating,10.135746115113426,unaltered,broken_dilution,65
composite,10.025185795628621,unaltered,broken_dilution,65
truth,11.512747975338083,unaltered,broken_dilution,65
pw,4.610132983869082,base,enrich,65
beale,5.187958906704516,base,enrich,65
rating,7.67931648053151,base,enrich,65
composite,7.893558720225581,base,enrich,65
truth,7.985428079962136,base,enrich,65
pw,3.852463345599509,storm,enrich,65
beale,8.69904172743841,storm,enrich,65
rating,44.92883587462792,storm,enrich,65
composite,48.04411585802931,storm,enrich,65
truth,57.05716122821315,storm,enrich,65
pw,4.650138383408177,unaltered,enrich,65
beale,5.606653311283067,unaltered,enrich,65
rating,10.302797721746643,unaltered,enrich,65
composite,10.652712096486676,unaltered,enrich,65
truth,10.626901345719237,unaltered,enrich,65
pw,13.45610949996285,base,none,65
beale,13.327078417607158,base,none,65
rating,12.46075821879102,base,none,65
composite,12.941115678620431,base,none,65
truth,13.306696796426307,base,none,65
pw,13.132569555689692,storm,none,65
beale,12.860128584384876,storm,none,65
rating,11.446542733992414,storm,none,65
composite,11.741146064722708,storm,none,65
truth,13.11638257155632,storm,none,65
pw,13.387064272823698,unaltered,none,65
beale,13.243342717378018,unaltered,none,65
rating,12.28345280881384,unaltered,none,65
composite,12.744448326405822,unaltered,none,65
truth,13.263614158808222,unaltered,none,65
pw,13.31422227911127,base,chemostatic,65
beale,13.326606987487999,base,chemostatic,65
rating,13.366642856465601,base,chemostatic,65
composite,13.416082458758071,base,chemostatic,65
truth,13.306696796426307,base,chemostatic,65
pw,13.417072790133384,storm,chemostatic,65
beale,13.45900194982799,storm,chemostatic,65
rating,13.432844549660315,storm,chemostatic,65
composite,13.558537918876123,storm,chemostatic,65
truth,13.266871165644078,storm,chemostatic,65
pw,13.318989693769806,unaltered,chemostatic,65
beale,13.336537602170853,unaltered,chemostatic,65
rating,13.374364766782314,unaltered,chemostatic,65
composite,13.431929305247257,unaltered,chemostatic,65
truth,13.299914628943213,unaltered,chemostatic,65
pw,12.502276415694956,base,broken_dilution,64
beale,11.84724009776395,base,broken_dilution,64
rating,10.295579606668692,base,broken_dilution,64
composite,10.24548132490098,base,broken_dilution,64
truth,10.661594842709194,base,broken_dilution,64
pw,31.19143742754215,storm,broken_dilution,64
beale,21.11097083676728,storm,broken_dilution,64
rating,10.878808890266292,storm,broken_dilution,64
composite,9.605240094593391,storm,broken_dilution,64
truth,15.289161095893844,storm,broken_dilution,64
pw,13.590827271967687,unaltered,broken_dilution,64
beale,12.570708522854872,unaltered,broken_dilution,64
rating,10.363769667288341,unaltered,broken_dilution,64
composite,10.282548505494244,unaltered,broken_dilution,64
truth,11.799033338005854,unaltered,broken_dilution,64
pw,4.653230624328884,base,enrich,64
beale,5.156232033252201,base,enrich,64
rating,8.219913103078683,base,enrich,64
composite,8.39634990506367,base,enrich,64
truth,7.944421195506658,base,enrich,64
pw,3.8708392449482028,storm,enrich,64
beale,8.17248075571724,storm,enrich,64
rating,48.80479550606113,storm,enrich,64
composite,51.7743961146833,storm,enrich,64
truth,56.74577576141284,storm,enrich,64
pw,4.660790041474236,unaltered,enrich,64
beale,5.481468089479164,unaltered,enrich,64
rating,10.891425411157604,unaltered,enrich,64
composite,11.187738837716328,unaltered,enrich,64
truth,10.564465663364507,unaltered,enrich,64
pw,13.839183298575948,base,none,64
beale,13.700311817997632,base,none,64
rating,13.756382883906586,base,none,64
composite,14.408756473323349,base,none,64
truth,13.308678151872437,base,none,64
pw,14.627425163831605,storm,none,64
beale,14.003808955289243,storm,none,64
rating,14.715039883452162,storm,none,64
composite,15.841277376733077,storm,none,64
truth,13.456360566178933,storm,none,64
pw,13.947285957921235,unaltered,none,64
beale,13.756233220057606,unaltered,none,64
rating,13.916144271435357,unaltered,none,64
composite,14.621595426603466,unaltered,none,64
truth,13.360315994306102,unaltered,none,64
pw,13.358833320678203,base,chemostatic,64
beale,13.405174711176256,base,chemostatic,64
rating,13.41915767286679,base,chemostatic,64
composite,13.459337990822247,base,chemostatic,64
truth,13.308678151872437,base,chemostatic,64
pw,13.278592355975913,storm,chemostatic,64
beale,13.415785532424819,storm,chemostatic,64
rating,13.419445015966938,storm,chemostatic,64
composite,13.374501094992548,storm,chemostatic,64
truth,13.272642860102936,storm,chemostatic,64
pw,13.343332781537221,unaltered,chemostatic,64
beale,13.405213813764789,unaltered,chemostatic,64
rating,13.42062988941594,unaltered,chemostatic,64
composite,13.452855973085471,unaltered,chemostatic,64
truth,13.302266110295342,unaltered,chemostatic,64
pw,12.383371064931836,base,broken_dilution,63
beale,11.677710906647086,base,broken_dilution,63
rating,10.048425350202223,base,broken_dilution,63
composite,10.187820357577994,base,broken_dilution,63
truth,10.661310435024976,base,broken_dilution,63
pw,31.57156192170475,storm,broken_dilution,63
beale,21.381556793208667,storm,broken_dilution,63
rating,10.707661607813813,storm,broken_dilution,63
composite,10.41354541693493,storm,broken_dilution,63
truth,15.5276795975343,storm,broken_dilution,63
pw,13.582631342354352,unaltered,broken_dilution,63
beale,12.506887399814554,unaltered,broken_dilution,63
rating,10.208997900324688,unaltered,broken_dilution,63
composite,10.302399893890865,unaltered,broken_dilution,63
truth,11.80588362724544,unaltered,broken_dilution,63
pw,4.504244827915508,base,enrich,63
beale,5.070638947697321,base,enrich,63
rating,7.774534395804474,base,enrich,63
composite,7.904038062634968,base,enrich,63
truth,7.963648579448299,base,enrich,63
pw,3.7151888555089676,storm,enrich,63
beale,8.189477254428875,storm,enrich,63
rating,46.33297098998947,storm,enrich,63
composite,49.06510684625144,storm,enrich,63
truth,56.88585407747683,storm,enrich,63
pw,4.489387051878328,unaltered,enrich,63
beale,5.391251653107838,unaltered,enrich,63
rating,10.298028250397376,unaltered,enrich,63
composite,10.571065027962053,unaltered,enrich,63
truth,10.592544225735189,unaltered,enrich,63
pw,13.195211221719974,base,none,63
beale,12.9795558960863,base,none,63
rating,12.470462335548861,base,none,63
composite,12.983232648932313,base,none,63
truth,13.310059307650175,base,none,63
pw,13.135125663559434,storm,none,63
beale,11.799318323067272,storm,none,63
rating,12.010379663054815,storm,none,63
composite,12.611351638132657,storm,none,63
truth,13.256891724881664,storm,none,63
pw,13.150558376921177,unaltered,none,63
beale,12.830262540993088,unaltered,none,63
rating,12.362193969859886,unaltered,none,63
composite,12.875148136549395,unaltered,none,63
truth,13.307314055576574,unaltered,none,63
pw,13.18744952629399,base,chemostatic,63
beale,13.182803640629924,base,chemostatic,63
rating,13.254602380843508,base,chemostatic,63
composite,13.263699401487665,base,chemostatic,63
truth,13.310059307650175,base,chemostatic,63
pw,13.131388730722094,storm,chemostatic,63
beale,13.0704556107396,storm,chemostatic,63
rating,13.338595772490027,storm,chemostatic,63
composite,13.277744827769192,storm,chemostatic,63
truth,13.265341105771423,storm,chemostatic,63
pw,13.175394083172122,unaltered,chemostatic,63
beale,13.168753167085129,unaltered,chemostatic,63
rating,13.261206280115315,unaltered,chemostatic,63
composite,13.263738783466254,unaltered,chemostatic,63
truth,13.302966027873786,unaltered,chemostatic,63
pw,12.47217888528197,base,broken_dilution,62
beale,11.82633912341665,base,broken_dilution,62
rating,10.308779577395478,base,broken_dilution,62
composite,10.31013941660206,base,broken_dilution,62
truth,10.67259470228139,base,broken_dilution,62
pw,31.715913321421684,storm,broken_dilution,62
beale,21.32875312120885,storm,broken_dilution,62
rating,10.978009462429698,storm,broken_dilution,62
composite,10.4479498001795,storm,broken_dilution,62
truth,15.63053945195936,storm,broken_dilution,62
pw,13.703831452914027,unaltered,broken_dilution,62
beale,12.704512263101202,unaltered,broken_dilution,62
rating,10.460225251530558,unaltered,broken_dilution,62
composite,10.48423069532931,unaltered,broken_dilution,62
truth,11.852815146895537,unaltered,broken_dilution,62
pw,4.533129050555268,base,enrich,62
beale,5.034998520809605,base,enrich,62
rating,7.721772975431589,base,enrich,62
composite,7.864351393199576,base,enrich,62
truth,7.97163593149842,base,enrich,62
pw,3.6411116157875414,storm,enrich,62
beale,7.832204004590053,storm,enrich,62
rating,44.85449228549166,storm,enrich,62
composite,48.071585921845355,storm,enrich,62
truth,57.06522622464893,storm,enrich,62
pw,4.4990438286024235,unaltered,enrich,62
beale,5.326112957529665,unaltered,enrich,62
