method,estimate,flow,cq,runid
rating,169.94742235341684,storm,enrich,56
composite,176.47957952042958,storm,enrich,56
truth,180.40089196545475,storm,enrich,56
pw,120.83717927924937,unaltered,enrich,56
beale,122.927446956308,unaltered,enrich,56
rating,145.5213431582161,unaltered,enrich,56
composite,149.20977237192253,unaltered,enrich,56
truth,145.57915336151044,unaltered,enrich,56
pw,13.289551082771686,base,none,56
beale,13.411661155966831,base,none,56
rating,13.627234616137482,base,none,56
composite,14.33675513495844,base,none,56
truth,13.310898983303767,base,none,56
pw,13.679113850292957,storm,none,56
beale,13.841214642218487,storm,none,56
rating,14.811839762048605,storm,none,56
composite,15.688974748004622,storm,none,56
truth,13.324632781174568,storm,none,56
pw,13.34369966887276,unaltered,none,56
beale,13.469807590517602,unaltered,none,56
rating,13.819276966888022,unaltered,none,56
composite,14.552344611150131,unaltered,none,56
truth,13.33527623890048,unaltered,none,56
pw,13.099569881188874,base,chemostatic,56
beale,13.077715267849523,base,chemostatic,56
rating,13.036990882488682,base,chemostatic,56
composite,13.165906821708141,base,chemostatic,56
truth,13.310898983303767,base,chemostatic,56
pw,13.191940688556919,storm,chemostatic,56
beale,13.031619593054932,storm,chemostatic,56
rating,12.845445285818524,storm,chemostatic,56
composite,13.17617393619776,storm,chemostatic,56
truth,13.265204408444266,storm,chemostatic,56
pw,13.101390526492777,unaltered,chemostatic,56
beale,13.068067813300386,unaltered,chemostatic,56
rating,13.008006321938076,unaltered,chemostatic,56
composite,13.167903631169754,unaltered,chemostatic,56
truth,13.30354122615004,unaltered,chemostatic,56
pw,25.225716458544134,base,broken_dilution,55
beale,25.166168698069093,base,broken_dilution,55
rating,24.733068783871992,base,broken_dilution,55
composite,24.796525404976286,base,broken_dilution,55
truth,23.642509056746988,base,broken_dilution,55
pw,25.11645821086242,storm,broken_dilution,55
beale,24.840292510712406,storm,broken_dilution,55
rating,23.583588546846144,storm,broken_dilution,55
composite,23.633635206893253,storm,broken_dilution,55
truth,19.21329057461767,storm,broken_dilution,55
pw,25.17877630020382,unaltered,broken_dilution,55
beale,25.10825747715892,unaltered,broken_dilution,55
rating,24.538526802868425,unaltered,broken_dilution,55
composite,24.60116866733568,unaltered,broken_dilution,55
truth,23.10073774145903,unaltered,broken_dilution,55
pw,120.3991359096335,base,enrich,55
beale,122.15640115195279,base,enrich,55
rating,141.79575496368966,base,enrich,55
composite,144.81220334376204,base,enrich,55
truth,139.97343512753446,base,enrich,55
pw,124.09542200079532,storm,enrich,55
beale,128.0952173882512,storm,enrich,55
rating,177.92803040073463,storm,enrich,55
composite,185.30309699400203,storm,enrich,55
truth,180.4164058741787,storm,enrich,55
pw,121.21509894468392,unaltered,enrich,55
beale,123.17434303843835,unaltered,enrich,55
rating,148.02897665716316,unaltered,enrich,55
composite,151.78049698074244,unaltered,enrich,55
truth,145.6111438201754,unaltered,enrich,55
pw,13.743209154761988,base,none,55
beale,13.625487965957175,base,none,55
rating,12.96820934730187,base,none,55
composite,13.215032520448757,base,none,55
truth,13.309256322411445,base,none,55
pw,13.630158183740994,storm,none,55
beale,13.557155267236151,storm,none,55
rating,12.66299285024184,storm,none,55
composite,12.569439561951352,storm,none,55
truth,13.275928207675756,storm,none,55
pw,13.714126118938879,unaltered,none,55
beale,13.6043917901189,unaltered,none,55
rating,12.89177771448363,unaltered,none,55
composite,13.086402853726382,unaltered,none,55
truth,13.302958837049534,unaltered,none,55
pw,13.429717940585213,base,chemostatic,55
beale,13.365831960952137,base,chemostatic,55
rating,13.33498438793427,base,chemostatic,55
composite,13.333503974050615,base,chemostatic,55
truth,13.309256322411445,base,chemostatic,55
pw,13.460784468545643,storm,chemostatic,55
beale,13.27760159393395,storm,chemostatic,55
rating,13.132694017662516,storm,chemostatic,55
composite,13.133858982072736,storm,chemostatic,55
truth,13.264305435535091,storm,chemostatic,55
pw,13.425826307519944,unaltered,chemostatic,55
beale,13.350736383760525,unaltered,chemostatic,55
rating,13.301506670103793,unaltered,chemostatic,55
composite,13.298798887782725,unaltered,chemostatic,55
truth,13.302558563616186,unaltered,chemostatic,55
pw,25.20724128657557,base,broken_dilution,54
beale,25.257125384513955,base,broken_dilution,54
rating,25.48942114896802,base,broken_dilution,54
composite,25.511549269504844,base,broken_dilution,54
truth,23.648837971432464,base,broken_dilution,54
pw,25.130828334402334,storm,broken_dilution,54
beale,25.180386166992704,storm,broken_dilution,54
rating,25.657363901517332,storm,broken_dilution,54
composite,25.477161436775976,storm,broken_dilution,54
truth,19.208655035586204,storm,broken_dilution,54
pw,25.185905602983976,unaltered,broken_dilution,54
beale,25.24228371845292,unaltered,broken_dilution,54
rating,25.51760361570159,unaltered,broken_dilution,54
composite,25.508848517604967,unaltered,broken_dilution,54
truth,23.104630228801952,unaltered,broken_dilution,54
pw,119.39651214036631,base,enrich,54
beale,121.220610774264,base,enrich,54
rating,139.7076935789944,base,enrich,54
composite,141.9319872932191,base,enrich,54
truth,139.96955948919114,base,enrich,54
pw,121.91256284081378,storm,enrich,54
beale,126.56137501106087,storm,enrich,54
rating,171.98748386354418,storm,enrich,54
composite,176.90956212961393,storm,enrich,54
truth,180.38952038332104,storm,enrich,54
pw,120.03604088415734,unaltered,enrich,54
beale,122.1545071590911,unaltered,enrich,54
rating,145.4705059158653,unaltered,enrich,54
composite,148.14443382718738,unaltered,enrich,54
truth,145.6006019921727,unaltered,enrich,54
pw,12.527142133852792,base,none,54
beale,12.552277330380116,base,none,54
rating,12.43618526947125,base,none,54
composite,12.920154195972783,base,none,54
truth,13.30641872671924,base,none,54
pw,12.66578865261811,storm,none,54
beale,12.76366704103999,storm,none,54
rating,12.552924147978162,storm,none,54
composite,13.15042222958802,storm,none,54
truth,13.355695434630288,storm,none,54
pw,12.542802587955762,unaltered,none,54
beale,12.583337893659087,unaltered,none,54
rating,12.490307980311195,unaltered,none,54
composite,12.986363897644411,unaltered,none,54
truth,13.336707487583732,unaltered,none,54
pw,13.268143318259618,base,chemostatic,54
beale,13.253561398156371,base,chemostatic,54
rating,13.19790660871141,base,chemostatic,54
composite,13.184335078069436,base,chemostatic,54
truth,13.30641872671924,base,chemostatic,54
pw,13.207025553249732,storm,chemostatic,54
beale,13.177915962645155,storm,chemostatic,54
rating,13.015075580222604,storm,chemostatic,54
composite,12.943188560921623,storm,chemostatic,54
truth,13.268773647370612,storm,chemostatic,54
pw,13.249173289823087,unaltered,chemostatic,54
beale,13.240513379258822,unaltered,chemostatic,54
rating,13.166643208739792,unaltered,chemostatic,54
composite,13.143220112218545,unaltered,chemostatic,54
truth,13.299778437809936,unaltered,chemostatic,54
pw,25.602850243749288,base,broken_dilution,53
beale,25.586918552806207,base,broken_dilution,53
rating,25.314147513711728,base,broken_dilution,53
composite,25.245625656941833,base,broken_dilution,53
truth,23.665157072367293,base,broken_dilution,53
pw,25.3648435051607,storm,broken_dilution,53
beale,25.291103640721918,storm,broken_dilution,53
rating,24.626835782939313,storm,broken_dilution,53
composite,24.35995548530285,storm,broken_dilution,53
truth,19.245365598098974,storm,broken_dilution,53
pw,25.544881411897137,unaltered,broken_dilution,53
beale,25.53210259451244,unaltered,broken_dilution,53
rating,25.178319855582647,unaltered,broken_dilution,53
composite,25.085347406727426,unaltered,broken_dilution,53
truth,23.123532420841414,unaltered,broken_dilution,53
pw,121.91521949068178,base,enrich,53
beale,122.73686441743097,base,enrich,53
rating,140.66779342461356,base,enrich,53
composite,143.0156795352843,base,enrich,53
truth,139.97870523131854,base,enrich,53
pw,126.07736727710697,storm,enrich,53
beale,127.7154294133491,storm,enrich,53
rating,168.72221433462352,storm,enrich,53
composite,173.9490601922409,storm,enrich,53
truth,180.52557903764654,storm,enrich,53
pw,122.79474748007176,unaltered,enrich,53
beale,123.63164949216906,unaltered,enrich,53
rating,146.05539099231677,unaltered,enrich,53
composite,148.75345454246778,unaltered,enrich,53
truth,145.61568455418842,unaltered,enrich,53
pw,13.39430157369734,base,none,53
beale,13.26948419120973,base,none,53
rating,12.935988138173457,base,none,53
composite,13.38651306229807,base,none,53
truth,13.304900985809159,base,none,53
pw,13.812660885525833,storm,none,53
beale,13.102175705611515,storm,none,53
rating,12.639532799274367,storm,none,53
composite,13.516796488800923,storm,none,53
truth,13.17099923580928,storm,none,53
pw,13.42918272143361,unaltered,none,53
beale,13.24220082043146,unaltered,none,53
rating,12.879574808405387,unaltered,none,53
composite,13.380876132688622,unaltered,none,53
truth,13.266465633632794,unaltered,none,53
pw,13.239422259247315,base,chemostatic,53
beale,13.230297016288429,base,chemostatic,53
rating,13.396551666821964,base,chemostatic,53
composite,13.473015148989832,base,chemostatic,53
truth,13.304900985809159,base,chemostatic,53
pw,13.290384237690418,storm,chemostatic,53
beale,13.243154986159954,storm,chemostatic,53
rating,13.56592199734396,storm,chemostatic,53
composite,13.74358589975096,storm,chemostatic,53
truth,13.25674474549613,storm,chemostatic,53
pw,13.24352916269443,unaltered,chemostatic,53
beale,13.230035028285542,unaltered,chemostatic,53
rating,13.428241105022265,unaltered,chemostatic,53
composite,13.522202911195434,unaltered,chemostatic,53
truth,13.29709892248709,unaltered,chemostatic,53
pw,25.299006574020027,base,broken_dilution,52
beale,25.29837798636283,base,broken_dilution,52
rating,25.3127575142032,base,broken_dilution,52
composite,25.421711859940757,base,broken_dilution,52
truth,23.661076756531312,base,broken_dilution,52
pw,25.10300353125684,storm,broken_dilution,52
beale,25.184398076282964,storm,broken_dilution,52
rating,25.04272268404169,storm,broken_dilution,52
composite,24.992090636453465,storm,broken_dilution,52
truth,19.233000263847437,storm,broken_dilution,52
pw,25.265857958831234,unaltered,broken_dilution,52
beale,25.277902935856414,unaltered,broken_dilution,52
rating,25.274590940361087,unaltered,broken_dilution,52
composite,25.373353103824808,unaltered,broken_dilution,52
truth,23.118424376326466,unaltered,broken_dilution,52
pw,119.8653248850889,base,enrich,52
beale,122.72904834540829,base,enrich,52
rating,138.42181518627964,base,enrich,52
composite,139.58579052983038,base,enrich,52
truth,139.9957646963103,base,enrich,52
pw,120.53358556562756,storm,enrich,52
beale,129.96043899121543,storm,enrich,52
rating,175.88242373885043,storm,enrich,52
composite,175.52566890029587,storm,enrich,52
truth,180.70313929892762,storm,enrich,52
pw,120.22577263862209,unaltered,enrich,52
beale,123.81598361299353,unaltered,enrich,52
rating,144.39855958290426,unaltered,enrich,52
composite,145.39367826879277,unaltered,enrich,52
truth,145.65366650320945,unaltered,enrich,52
pw,12.955962674731607,base,none,52
beale,12.838627495185323,base,none,52
rating,11.87531424750163,base,none,52
composite,12.177818971144886,base,none,52
truth,13.31334932246764,base,none,52
pw,12.826635719044948,storm,none,52
beale,12.579327340184198,storm,none,52
rating,10.271020741176534,storm,none,52
composite,10.784705077422549,storm,none,52
truth,13.37783212038553,storm,none,52
pw,12.908368559281096,unaltered,none,52
beale,12.792908882195466,unaltered,none,52
rating,11.629078233902119,unaltered,none,52
composite,11.961672656057496,unaltered,none,52
truth,13.339600402629886,unaltered,none,52
pw,13.496404418904337,base,chemostatic,52
beale,13.578172542458764,base,chemostatic,52
rating,13.742448043306322,base,chemostatic,52
composite,13.741882257860262,base,chemostatic,52
truth,13.31334932246764,base,chemostatic,52
pw,13.419380960314653,storm,chemostatic,52
beale,13.656693305515896,storm,chemostatic,52
rating,14.05679476184759,storm,chemostatic,52
composite,14.00746785656432,storm,chemostatic,52
truth,13.272561181019189,storm,chemostatic,52
pw,13.485903841174594,unaltered,chemostatic,52
beale,13.587666938642826,unaltered,chemostatic,52
rating,13.795044768970632,unaltered,chemostatic,52
composite,13.791485181899155,unaltered,chemostatic,52
truth,13.306447614434274,unaltered,chemostatic,52
pw,25.367683072882866,base,broken_dilution,51
beale,25.48497846992535,base,broken_dilution,51
rating,25.666333712104027,base,broken_dilution,51
composite,25.721699094931925,base,broken_dilution,51
truth,23.656497687053978,base,broken_dilution,51
pw,25.291506299228562,storm,broken_dilution,51
beale,25.564780278128545,storm,broken_dilution,51
rating,26.019700872185613,storm,broken_dilution,51
composite,25.997345369450336,storm,broken_dilution,51
truth,19.228865464435206,storm,broken_dilution,51
pw,25.343898383717313,unaltered,broken_dilution,51
beale,25.493634531016248,unaltered,broken_dilution,51
rating,25.73255680736911,unaltered,broken_dilution,51
composite,25.77314561350479,unaltered,broken_dilution,51
truth,23.113948944010957,unaltered,broken_dilution,51
pw,118.91425902391087,base,enrich,51
beale,120.6575011131584,base,enrich,51
rating,136.19695915745382,base,enrich,51
composite,138.71049258432222,base,enrich,51
truth,140.05848096243398,base,enrich,51
pw,121.00467597430469,storm,enrich,51
beale,126.57931959451884,storm,enrich,51
rating,162.98164252854576,storm,enrich,51
composite,167.57008435564165,storm,enrich,51
truth,180.48224045255748,storm,enrich,51
pw,119.52603195812826,unaltered,enrich,51
beale,121.66330821844485,unaltered,enrich,51
rating,141.2219861573684,unaltered,enrich,51
composite,144.12205579636696,unaltered,enrich,51
truth,145.68855105547925,unaltered,enrich,51
pw,13.811443006451185,base,none,51
beale,14.1044792610643,base,none,51
rating,14.066438099719484,base,none,51
composite,14.283656668889238,base,none,51
truth,13.31254472781156,base,none,51
pw,13.304644016012785,storm,none,51
beale,14.20824570945945,storm,none,51
rating,14.870485572297804,storm,none,51
composite,14.620090882033224,storm,none,51
truth,13.331386595999092,storm,none,51
pw,13.729290623792968,unaltered,none,51
beale,14.107581668337076,unaltered,none,51
rating,14.16563667759061,unaltered,none,51
composite,14.321846557526813,unaltered,none,51
truth,13.33992078290062,unaltered,none,51
pw,13.332464909544393,base,chemostatic,51
beale,13.415054928234325,base,chemostatic,51
rating,13.57887488072424,base,chemostatic,51
composite,13.558688479973904,base,chemostatic,51
truth,13.31254472781156,base,chemostatic,51
pw,13.264461517228076,storm,chemostatic,51
beale,13.468422495646974,storm,chemostatic,51
rating,14.012879292535901,storm,chemostatic,51
composite,13.840452923382822,storm,chemostatic,51
truth,13.275102444418716,storm,chemostatic,51
pw,13.314915581329846,unaltered,chemostatic,51
beale,13.417979341578572,unaltered,chemostatic,51
rating,13.63283730603343,unaltered,chemostatic,51
composite,13.589053011980427,unaltered,chemostatic,51
truth,13.306067357968994,unaltered,chemostatic,51
pw,24.997482285549356,base,broken_dilution,50
beale,25.023981843395823,base,broken_dilution,50
rating,25.017194251387938,base,broken_dilution,50
composite,24.984596790909915,base,broken_dilution,50
truth,23.64410125787804,base,broken_dilution,50
pw,24.857848458268432,storm,broken_dilution,50
beale,24.8970305748221,storm,broken_dilution,50
rating,24.850448380103767,storm,broken_dilution,50
composite,24.73032740851326,storm,broken_dilution,50
truth,19.20056870441221,storm,broken_dilution,50
pw,24.963372717890664,unaltered,broken_dilution,50
beale,24.99679297091951,unaltered,broken_dilution,50
rating,24.97724753731758,unaltered,broken_dilution,50
composite,24.93675786846498,unaltered,broken_dilution,50
truth,23.098923642177194,unaltered,broken_dilution,50
pw,119.62846253612645,base,enrich,50
beale,121.3618323114349,base,enrich,50
rating,139.36324224749671,base,enrich,50
composite,142.4704602630189,base,enrich,50
truth,139.84585414143888,base,enrich,50
pw,122.7802371143223,storm,enrich,50
beale,127.98783215458391,storm,enrich,50
rating,172.40875309755822,storm,enrich,50
composite,178.72637172893576,storm,enrich,50
truth,180.05518025879434,storm,enrich,50
pw,120.37461001769786,unaltered,enrich,50
beale,122.47384584409726,unaltered,enrich,50
rating,145.35472560828654,unaltered,enrich,50
composite,149.0012426189829,unaltered,enrich,50
truth,145.45418529091182,unaltered,enrich,50
pw,12.63954765372556,base,none,50
beale,12.849802737664973,base,none,50
rating,12.93465919986643,base,none,50
composite,12.74870102585092,base,none,50
truth,13.316801097936455,base,none,50
pw,12.189867302392269,storm,none,50
beale,13.149883806208456,storm,none,50
rating,14.151341433996656,storm,none,50
composite,12.427366412552942,storm,none,50
truth,13.249035986500331,storm,none,50
pw,12.589108929400632,unaltered,none,50
beale,12.892134305328929,unaltered,none,50
rating,13.118230626046515,unaltered,none,50
composite,12.684690401368911,unaltered,none,50
truth,13.317274295179066,unaltered,none,50
pw,13.152719949566404,base,chemostatic,50
beale,13.198306782300186,base,chemostatic,50
rating,13.15653687418137,base,chemostatic,50
composite,13.192597813754,base,chemostatic,50
truth,13.316801097936455,base,chemostatic,50
pw,12.973707624472395,storm,chemostatic,50
beale,13.210852562782378,storm,chemostatic,50
rating,13.12851509031111,storm,chemostatic,50
composite,12.990580619214175,storm,chemostatic,50
truth,13.288298574373236,storm,chemostatic,50
pw,13.12200359748548,unaltered,chemostatic,50
beale,13.192318508978587,unaltered,chemostatic,50
rating,13.13917031419632,unaltered,chemostatic,50
composite,13.158482588886548,unaltered,chemostatic,50
truth,13.311873437622157,unaltered,chemostatic,50
pw,25.438037893066902,base,broken_dilution,49
beale,25.389763991882894,base,broken_dilution,49
rating,25.01918932580609,base,broken_dilution,49
composite,25.108111002508902,base,broken_dilution,49
truth,23.662021588999053,base,broken_dilution,49
pw,25.197829697563463,storm,broken_dilution,49
beale,25.213742525505978,storm,broken_dilution,49
rating,23.994149593868006,storm,broken_dilution,49
composite,23.943559376365766,storm,broken_dilution,49
truth,19.241281971936402,storm,broken_dilution,49
pw,25.3875894299596,unaltered,broken_dilution,49
beale,25.348070545012003,unaltered,broken_dilution,49
rating,24.849232061460853,unaltered,broken_dilution,49
composite,24.93182948685086,unaltered,broken_dilution,49
truth,23.120633516087864,unaltered,broken_dilution,49
pw,121.63070847617031,base,enrich,49
beale,123.02289430153354,base,enrich,49
rating,141.60095561409418,base,enrich,49
composite,144.57251762735217,base,enrich,49
truth,139.9065719419289,base,enrich,49
pw,126.32182161349269,storm,enrich,49
beale,129.56269701647727,storm,enrich,49
rating,176.8001321223126,storm,enrich,49
composite,185.06228257357577,storm,enrich,49
truth,180.13793176033622,storm,enrich,49
pw,122.57654420986701,unaltered,enrich,49
beale,124.12142711157631,unaltered,enrich,49
rating,147.89939069253725,unaltered,enrich,49
composite,151.6923443434648,unaltered,enrich,49
truth,145.5074050020166,unaltered,enrich,49
pw,12.359197066394051,base,none,49
beale,12.159838957620757,base,none,49
rating,11.552395359911621,base,none,49
composite,12.495738944266897,base,none,49
truth,13.308258517390907,base,none,49
pw,12.717206555362209,storm,none,49
beale,11.99747205687776,storm,none,49
rating,10.98539544241334,storm,none,49
composite,12.516129711847059,storm,none,49
truth,13.289408510653228,storm,none,49
pw,12.408963345735287,unaltered,none,49
beale,12.141428761338295,unaltered,none,49
rating,11.496853528217581,unaltered,none,49
composite,12.536509022000775,unaltered,none,49
truth,13.301648558392655,unaltered,none,49
pw,13.29171230074831,base,chemostatic,49
beale,13.287650061106541,base,chemostatic,49
rating,13.093443381593586,base,chemostatic,49
composite,13.190747571711272,base,chemostatic,49
truth,13.308258517390907,base,chemostatic,49
pw,13.208875738527029,storm,chemostatic,49
beale,13.165919397978541,storm,chemostatic,49
rating,12.687078998728527,storm,chemostatic,49
composite,12.790562941188716,storm,chemostatic,49
truth,13.260071114731897,storm,chemostatic,49
pw,13.262968760054612,unaltered,chemostatic,49
beale,13.260912292572133,unaltered,chemostatic,49
rating,13.012227181732207,unaltered,chemostatic,49
composite,13.114549223419301,unaltered,chemostatic,49
truth,13.300005873924107,unaltered,chemostatic,49
pw,25.250938542954955,base,broken_dilution,48
beale,25.11631976584019,base,broken_dilution,48
rating,24.534192085290073,base,broken_dilution,48
composite,24.774611478006257,base,broken_dilution,48
truth,23.65507294781937,base,broken_dilution,48
pw,25.17854231395925,storm,broken_dilution,48
beale,24.65178856633791,storm,broken_dilution,48
rating,22.919605831874257,storm,broken_dilution,48
composite,23.352444120230523,storm,broken_dilution,48
truth,19.232692366273028,storm,broken_dilution,48
pw,25.20617117459252,unaltered,broken_dilution,48
beale,25.03366593248174,unaltered,broken_dilution,48
rating,24.263267764953483,unaltered,broken_dilution,48
composite,24.543173317629776,unaltered,broken_dilution,48
truth,23.113197690628834,unaltered,broken_dilution,48
pw,120.75866950912447,base,enrich,48
beale,121.89828844071432,base,enrich,48
rating,140.7028073465777,base,enrich,48
composite,144.16935133542208,base,enrich,48
truth,139.931214882388,base,enrich,48
pw,125.38632917145361,storm,enrich,48
beale,127.87161724457555,storm,enrich,48
rating,172.8364893810704,storm,enrich,48
composite,181.04903329443408,storm,enrich,48
truth,180.2980975176889,storm,enrich,48
pw,121.721847361883,unaltered,enrich,48
beale,122.93150623864244,unaltered,enrich,48
rating,146.56751723633147,unaltered,enrich,48
composite,150.8006421172273,unaltered,enrich,48
truth,145.5557696573342,unaltered,enrich,48
pw,12.729738785748697,base,none,48
beale,12.68930952861766,base,none,48
rating,12.561014115344165,base,none,48
composite,12.756726356188473,base,none,48
truth,13.31224128595244,base,none,48
pw,13.29283820306555,storm,none,48
beale,12.755041920826123,storm,none,48
rating,13.039096315516613,storm,none,48
composite,13.409458411731071,storm,none,48
truth,13.25353198354863,storm,none,48
pw,12.788645723337014,unaltered,none,48
beale,12.701304568219491,unaltered,none,48
rating,12.631339684541059,unaltered,none,48
composite,12.815477556879822,unaltered,none,48
truth,13.29860430901504,unaltered,none,48
pw,13.29384688687206,base,chemostatic,48
beale,13.239808793295307,base,chemostatic,48
rating,13.13471011533747,base,chemostatic,48
composite,13.161542344436073,base,chemostatic,48
truth,13.31224128595244,base,chemostatic,48
pw,13.248613579479105,storm,chemostatic,48
beale,13.111478955793114,storm,chemostatic,48
rating,12.812768087118249,storm,chemostatic,48
composite,12.84598704941203,storm,chemostatic,48
truth,13.266865921120136,storm,chemostatic,48
pw,13.275705239664681,unaltered,chemostatic,48
beale,13.214849596085317,unaltered,chemostatic,48
rating,13.074640502698141,unaltered,chemostatic,48
composite,13.104704042574332,unaltered,chemostatic,48
truth,13.30489638081041,unaltered,chemostatic,48
pw,25.126354211828602,base,broken_dilution,47
beale,25.069961305399826,base,broken_dilution,47
rating,24.906348842726274,base,broken_dilution,47
composite,25.073996282493653,base,broken_dilution,47
truth,23.640239247253763,base,broken_dilution,47
pw,25.047362092632223,storm,broken_dilution,47
beale,24.810704882036283,storm,broken_dilution,47
rating,24.400111079747518,storm,broken_dilution,47
composite,24.642856669254336,storm,broken_dilution,47
truth,19.199324270002254,storm,broken_dilution,47
pw,25.08958223222654,unaltered,broken_dilution,47
beale,25.019652016020856,unaltered,broken_dilution,47
rating,24.799880703454996,unaltered,broken_dilution,47
composite,24.98513887125858,unaltered,broken_dilution,47
truth,23.096437458683425,unaltered,broken_dilution,47
pw,120.0905140788586,base,enrich,47
beale,122.68718666012144,base,enrich,47
rating,143.51626180729414,base,enrich,47
composite,146.27330593822336,base,enrich,47
truth,140.03113373719324,base,enrich,47
pw,122.35178514444162,storm,enrich,47
beale,129.94618679687213,storm,enrich,47
rating,181.04205897634662,storm,enrich,47
composite,185.830892636298,storm,enrich,47
truth,180.59153812420595,storm,enrich,47
pw,120.7726213709172,unaltered,enrich,47
beale,123.89560166898934,unaltered,enrich,47
rating,150.27963583011717,unaltered,enrich,47
composite,153.43541021986536,unaltered,enrich,47
truth,145.67458586024227,unaltered,enrich,47
pw,13.829456870395601,base,none,47
beale,13.476223889123629,base,none,47
rating,13.107381755583521,base,none,47
composite,14.167245897195212,base,none,47
truth,13.309918012326214,base,none,47
pw,14.097253809958493,storm,none,47
beale,13.298127834837569,storm,none,47
rating,12.940791584961438,storm,none,47
composite,14.663496748135158,storm,none,47
truth,13.285791330989175,storm,none,47
pw,13.862223224679406,unaltered,none,47
beale,13.452340756149018,unaltered,none,47
rating,13.123151092796517,unaltered,none,47
composite,14.285881627171461,unaltered,none,47
truth,13.300026626347236,unaltered,none,47
pw,13.312334238592888,base,chemostatic,47
beale,13.259511252602687,base,chemostatic,47
rating,13.144170811875572,base,chemostatic,47
composite,13.207236538149699,base,chemostatic,47
truth,13.309918012326214,base,chemostatic,47
pw,13.296918276626233,storm,chemostatic,47
beale,13.13794415877497,storm,chemostatic,47
rating,12.775758022284755,storm,chemostatic,47
composite,12.901627122347351,storm,chemostatic,47
truth,13.263409538889452,storm,chemostatic,47
pw,13.299503402857207,unaltered,chemostatic,47
beale,13.2381839681837,unaltered,chemostatic,47
rating,13.084673380749951,unaltered,chemostatic,47
composite,13.15948882629501,unaltered,chemostatic,47
truth,13.303097772557333,unaltered,chemostatic,47
pw,25.49696870705007,base,broken_dilution,46
beale,25.428535812957264,base,broken_dilution,46
rating,25.381635603261117,base,broken_dilution,46
composite,25.435968246867105,base,broken_dilution,46
truth,23.64795640100993,base,broken_dilution,46
pw,25.373897468088863,storm,broken_dilution,46
beale,25.25125330069386,storm,broken_dilution,46
rating,24.93217401866484,storm,broken_dilution,46
composite,24.865188656661353,storm,broken_dilution,46
truth,19.221398272142864,storm,broken_dilution,46
pw,25.46418265607894,unaltered,broken_dilution,46
beale,25.394358911201103,unaltered,broken_dilution,46
rating,25.30900846874601,unaltered,broken_dilution,46
composite,25.349508927930803,unaltered,broken_dilution,46
truth,23.105131842373407,unaltered,broken_dilution,46
pw,119.74940048930954,base,enrich,46
beale,121.53841930363599,base,enrich,46
rating,138.8677918310236,base,enrich,46
composite,140.30426553634922,base,enrich,46
truth,139.91716749882772,base,enrich,46
pw,122.5513058755843,storm,enrich,46
beale,127.31863869600248,storm,enrich,46
rating,170.74508238350734,storm,enrich,46
composite,173.95621340671505,storm,enrich,46
truth,180.29453749934254,storm,enrich,46
pw,120.41361800494263,unaltered,enrich,46
beale,122.52804672496175,unaltered,enrich,46
rating,144.40619001145586,unaltered,enrich,46
composite,146.10568153415463,unaltered,enrich,46
truth,145.54115287777273,unaltered,enrich,46
pw,12.766153755648979,base,none,46
beale,13.226511769132081,base,none,46
rating,13.635502893006372,base,none,46
composite,14.017708052819458,base,none,46
truth,13.30336311662373,base,none,46
pw,12.330989208622388,storm,none,46
beale,14.085458358762065,storm,none,46
rating,15.975207573360295,storm,none,46
composite,15.446892169969228,storm,none,46
truth,13.345150342148562,storm,none,46
pw,12.72648216794227,unaltered,none,46
beale,13.342394118218033,unaltered,none,46
rating,14.008935241582666,unaltered,none,46
composite,14.25995798877874,unaltered,none,46
truth,13.334232656191604,unaltered,none,46
pw,13.602538429488886,base,chemostatic,46
beale,13.586002639419656,base,chemostatic,46
rating,13.563248948089958,base,chemostatic,46
composite,13.655923516252715,base,chemostatic,46
truth,13.30336311662373,base,chemostatic,46
pw,13.619569966023699,storm,chemostatic,46
beale,13.537036674364574,storm,chemostatic,46
rating,13.473038337211525,storm,chemostatic,46
composite,13.588490497462688,storm,chemostatic,46
truth,13.248786243408178,storm,chemostatic,46
pw,13.594068591848426,unaltered,chemostatic,46
beale,13.57303935714742,unaltered,chemostatic,46
rating,13.539921200027736,unaltered,chemostatic,46
composite,13.638001039443262,unaltered,chemostatic,46
truth,13.295310555264448,unaltered,chemostatic,46
pw,24.846480598147945,base,broken_dilution,45
beale,24.88340911631892,base,broken_dilution,45
rating,24.709412346756732,base,broken_dilution,45
composite,24.905878636005003,base,broken_dilution,45
truth,23.654840496039732,base,broken_dilution,45
pw,24.737905791657298,storm,broken_dilution,45
beale,24.888152112686125,storm,broken_dilution,45
rating,24.31077875452338,storm,broken_dilution,45
composite,24.509225354371956,storm,broken_dilution,45
truth,19.22089476540326,storm,broken_dilution,45
pw,24.81211212778436,unaltered,broken_dilution,45
beale,24.868454543772874,unaltered,broken_dilution,45
rating,24.63114772300159,unaltered,broken_dilution,45
composite,24.839613903229257,unaltered,broken_dilution,45
truth,23.11171955628324,unaltered,broken_dilution,45
pw,122.00250748042622,base,enrich,45
beale,124.30180493286014,base,enrich,45
rating,146.59435695264037,base,enrich,45
composite,149.1941490619346,base,enrich,45
truth,139.94299539853068,base,enrich,45
pw,125.75983894727494,storm,enrich,45
beale,132.13149915636924,storm,enrich,45
rating,187.76080847799898,storm,enrich,45
composite,191.64214869878595,storm,enrich,45
truth,180.2518432608988,storm,enrich,45
