method,estimate,flow,cq,runid
pw,25.100837570133177,unaltered,broken_dilution,55
beale,25.073468316005094,unaltered,broken_dilution,55
rating,24.94659700053241,unaltered,broken_dilution,55
composite,25.02652309874547,unaltered,broken_dilution,55
truth,23.114347220933077,unaltered,broken_dilution,55
pw,118.42712359654779,base,enrich,55
beale,121.37072673487438,base,enrich,55
rating,131.1234389482031,base,enrich,55
composite,131.83066142915243,base,enrich,55
truth,135.2519908910922,base,enrich,55
pw,124.0818221466283,storm,enrich,55
beale,140.92970117027804,storm,enrich,55
rating,169.56621344808838,storm,enrich,55
composite,171.36804000838637,storm,enrich,55
truth,180.3390665452962,storm,enrich,55
pw,120.48318880562064,unaltered,enrich,55
beale,125.82626322594425,unaltered,enrich,55
rating,141.21922351920352,unaltered,enrich,55
composite,142.08553280196443,unaltered,enrich,55
truth,145.60880446510888,unaltered,enrich,55
pw,14.094308795749813,base,none,55
beale,14.107951060962838,base,none,55
rating,13.384455556509021,base,none,55
composite,13.976994823652792,base,none,55
truth,13.32070823338725,base,none,55
pw,14.300357910450119,storm,none,55
beale,14.898760092960693,storm,none,55
rating,12.4056608802725,storm,none,55
composite,13.292627163393897,storm,none,55
truth,13.300288146368255,storm,none,55
pw,14.124364505787948,unaltered,none,55
beale,14.208294099845455,unaltered,none,55
rating,13.165216661378157,unaltered,none,55
composite,13.854175095106323,unaltered,none,55
truth,13.314216753710099,unaltered,none,55
pw,13.343317156664872,base,chemostatic,55
beale,13.269073317156048,base,chemostatic,55
rating,13.225377448695259,base,chemostatic,55
composite,13.318785199089405,base,chemostatic,55
truth,13.32070823338725,base,chemostatic,55
pw,13.308709149554373,storm,chemostatic,55
beale,12.942854537306507,storm,chemostatic,55
rating,12.847717646290892,storm,chemostatic,55
composite,12.992168093397837,storm,chemostatic,55
truth,13.276898096733994,storm,chemostatic,55
pw,13.322114907005254,unaltered,chemostatic,55
beale,13.198254969029104,unaltered,chemostatic,55
rating,13.125930041326223,unaltered,chemostatic,55
composite,13.235475205521972,unaltered,chemostatic,55
truth,13.30855602087995,unaltered,chemostatic,55
pw,25.52763944801067,base,broken_dilution,54
beale,25.537350731263093,base,broken_dilution,54
rating,25.535289141897856,base,broken_dilution,54
composite,25.597173089338174,base,broken_dilution,54
truth,24.078399828662544,base,broken_dilution,54
pw,25.327029679966543,storm,broken_dilution,54
beale,25.32494870736763,storm,broken_dilution,54
rating,25.190520245609992,storm,broken_dilution,54
composite,25.173274328971353,storm,broken_dilution,54
truth,19.217510421891472,storm,broken_dilution,54
pw,25.46663290374881,unaltered,broken_dilution,54
beale,25.478341480104564,unaltered,broken_dilution,54
rating,25.443669311405177,unaltered,broken_dilution,54
composite,25.485473782679517,unaltered,broken_dilution,54
truth,23.104382857203106,unaltered,broken_dilution,54
pw,122.43133207708132,base,enrich,54
beale,125.74404689037819,base,enrich,54
rating,137.06629358924425,base,enrich,54
composite,137.52540794834908,base,enrich,54
truth,135.33216179719193,base,enrich,54
pw,127.70806918910272,storm,enrich,54
beale,145.66193160384978,storm,enrich,54
rating,179.78375971974629,storm,enrich,54
composite,180.5822459154512,storm,enrich,54
truth,180.72262793437295,storm,enrich,54
pw,124.56549172574074,unaltered,enrich,54
beale,130.42617622062025,unaltered,enrich,54
rating,148.24193598082792,unaltered,enrich,54
composite,148.73107757551804,unaltered,enrich,54
truth,145.7389278630121,unaltered,enrich,54
pw,13.187520669484845,base,none,54
beale,13.00925332072296,base,none,54
rating,12.613984116614995,base,none,54
composite,12.952789746243704,base,none,54
truth,13.31228587435315,base,none,54
pw,13.157875135621037,storm,none,54
beale,12.795583750282196,storm,none,54
rating,12.091592125785713,storm,none,54
composite,12.27880785853988,storm,none,54
truth,13.292012363793877,storm,none,54
pw,13.198055029111337,unaltered,none,54
beale,12.932839869182018,unaltered,none,54
rating,12.478176245343995,unaltered,none,54
composite,12.83009870059578,unaltered,none,54
truth,13.314955416960375,unaltered,none,54
pw,13.22320620119135,base,chemostatic,54
beale,13.174378297735842,base,chemostatic,54
rating,13.196615033994837,base,chemostatic,54
composite,13.283062790647081,base,chemostatic,54
truth,13.31228587435315,base,chemostatic,54
pw,13.27908721971269,storm,chemostatic,54
beale,12.986492580045175,storm,chemostatic,54
rating,13.141181270655542,storm,chemostatic,54
composite,13.301819701217136,storm,chemostatic,54
truth,13.267524030435627,storm,chemostatic,54
pw,13.232368311545434,unaltered,chemostatic,54
beale,13.138053168133258,unaltered,chemostatic,54
rating,13.175639110441953,unaltered,chemostatic,54
composite,13.284428043661137,unaltered,chemostatic,54
truth,13.299873584719666,unaltered,chemostatic,54
pw,25.492947716079286,base,broken_dilution,53
beale,25.43661444274277,base,broken_dilution,53
rating,25.36799051733143,base,broken_dilution,53
composite,25.44028573541716,base,broken_dilution,53
truth,24.088783127837935,base,broken_dilution,53
pw,25.189732211491357,storm,broken_dilution,53
beale,24.781170327257872,storm,broken_dilution,53
rating,24.734047619759156,storm,broken_dilution,53
composite,24.692819351011625,storm,broken_dilution,53
truth,19.227910605222785,storm,broken_dilution,53
pw,25.39054302590695,unaltered,broken_dilution,53
beale,25.293627131370183,unaltered,broken_dilution,53
rating,25.18970579451572,unaltered,broken_dilution,53
composite,25.226730223796167,unaltered,broken_dilution,53
truth,23.11462778240786,unaltered,broken_dilution,53
pw,120.56125541208061,base,enrich,53
beale,124.26426352318052,base,enrich,53
rating,135.7804503293515,base,enrich,53
composite,136.2288611425629,base,enrich,53
truth,135.24425516745896,base,enrich,53
pw,125.14289959190492,storm,enrich,53
beale,144.91219731657137,storm,enrich,53
rating,179.90071461680472,storm,enrich,53
composite,179.64968733141058,storm,enrich,53
truth,180.15564270886898,storm,enrich,53
pw,122.55523741608528,unaltered,enrich,53
beale,129.09975943560616,unaltered,enrich,53
rating,147.4590696171186,unaltered,enrich,53
composite,147.72454744189352,unaltered,enrich,53
truth,145.5673211589188,unaltered,enrich,53
pw,12.827164421455873,base,none,53
beale,12.76798646702498,base,none,53
rating,12.094459944761526,base,none,53
composite,12.674595406715651,base,none,53
truth,13.316319914607757,base,none,53
pw,11.987689383005067,storm,none,53
beale,11.439734153191566,storm,none,53
rating,11.077927385563646,storm,none,53
composite,11.106464340615641,storm,none,53
truth,13.32184596734091,storm,none,53
pw,12.622386486278174,unaltered,none,53
beale,12.49320413373291,unaltered,none,53
rating,11.800346103763488,unaltered,none,53
composite,12.273741075378387,unaltered,none,53
truth,13.316432896599167,unaltered,none,53
pw,13.275011634967749,base,chemostatic,53
beale,13.20445975231856,base,chemostatic,53
rating,13.16957756625634,base,chemostatic,53
composite,13.270225676842903,base,chemostatic,53
truth,13.316319914607757,base,chemostatic,53
pw,13.383499641282068,storm,chemostatic,53
beale,12.927991138577292,storm,chemostatic,53
rating,12.784734220494824,storm,chemostatic,53
composite,13.079381157459034,storm,chemostatic,53
truth,13.269481295297554,storm,chemostatic,53
pw,13.283963273714638,unaltered,chemostatic,53
beale,13.140178913977609,unaltered,chemostatic,53
rating,13.072060747822404,unaltered,chemostatic,53
composite,13.214816071226847,unaltered,chemostatic,53
truth,13.303628002765247,unaltered,chemostatic,53
pw,25.219072646368993,base,broken_dilution,52
beale,25.20835310686753,base,broken_dilution,52
rating,25.11918127468443,base,broken_dilution,52
composite,25.229763232668656,base,broken_dilution,52
truth,24.08130979343389,base,broken_dilution,52
pw,25.238431679209537,storm,broken_dilution,52
beale,25.13457971629344,storm,broken_dilution,52
rating,24.65622080765511,storm,broken_dilution,52
composite,24.86738159382626,storm,broken_dilution,52
truth,19.2201525526817,storm,broken_dilution,52
pw,25.19103374951781,unaltered,broken_dilution,52
beale,25.170669037372775,unaltered,broken_dilution,52
rating,24.991987828450494,unaltered,broken_dilution,52
composite,25.12314641745073,unaltered,broken_dilution,52
truth,23.105605413989288,unaltered,broken_dilution,52
pw,122.279380209508,base,enrich,52
beale,124.99300548854157,base,enrich,52
rating,136.5718000840404,base,enrich,52
composite,137.57532598674246,base,enrich,52
truth,135.2282887580783,base,enrich,52
pw,129.23464628410517,storm,enrich,52
beale,144.1499908715269,storm,enrich,52
rating,178.96483661666718,storm,enrich,52
composite,182.11686707072164,storm,enrich,52
truth,180.38991848759918,storm,enrich,52
pw,124.73573096667016,unaltered,enrich,52
beale,129.54544138322137,unaltered,enrich,52
rating,147.8189703394078,unaltered,enrich,52
composite,149.2237443641565,unaltered,enrich,52
truth,145.58974130701853,unaltered,enrich,52
pw,13.319467252153746,base,none,52
beale,13.24172455527639,base,none,52
rating,13.034323564883739,base,none,52
composite,13.088456863667155,base,none,52
truth,13.320616495309928,base,none,52
pw,13.36793515484827,storm,none,52
beale,12.478100311323939,storm,none,52
rating,12.987618013069659,storm,none,52
composite,12.796907202572331,storm,none,52
truth,13.293786450725435,storm,none,52
pw,13.293229047369788,unaltered,none,52
beale,13.104896799574794,unaltered,none,52
rating,13.002889207589293,unaltered,none,52
composite,12.992771936724237,unaltered,none,52
truth,13.314788314393619,unaltered,none,52
pw,13.101507197406397,base,chemostatic,52
beale,13.02791062385734,base,chemostatic,52
rating,13.027465860361815,base,chemostatic,52
composite,13.158718864848664,base,chemostatic,52
truth,13.320616495309928,base,chemostatic,52
pw,13.097510940697523,storm,chemostatic,52
beale,12.759785540050034,storm,chemostatic,52
rating,12.843596238504624,storm,chemostatic,52
composite,13.052517695890915,storm,chemostatic,52
truth,13.282942561390644,storm,chemostatic,52
pw,13.09829582745025,unaltered,chemostatic,52
beale,12.969841984333643,unaltered,chemostatic,52
rating,12.974099568345407,unaltered,chemostatic,52
composite,13.131275895651227,unaltered,chemostatic,52
truth,13.309304374661881,unaltered,chemostatic,52
pw,25.597822390099036,base,broken_dilution,51
beale,25.48766535628103,base,broken_dilution,51
rating,25.421276387407396,base,broken_dilution,51
composite,25.58263901807185,base,broken_dilution,51
truth,24.068043971281586,base,broken_dilution,51
pw,25.28858161234539,storm,broken_dilution,51
beale,24.912968776779408,storm,broken_dilution,51
rating,24.73972752833987,storm,broken_dilution,51
composite,24.754864415990173,storm,broken_dilution,51
truth,19.21612729219326,storm,broken_dilution,51
pw,25.518562493504145,unaltered,broken_dilution,51
beale,25.356099805660758,unaltered,broken_dilution,51
rating,25.24088646645946,unaltered,broken_dilution,51
composite,25.392940344348013,unaltered,broken_dilution,51
truth,23.09533894751268,unaltered,broken_dilution,51
pw,120.94621420754886,base,enrich,51
beale,123.83385051506625,base,enrich,51
rating,135.08042416781257,base,enrich,51
composite,136.35964765147546,base,enrich,51
truth,135.28229594939265,base,enrich,51
pw,127.25497203578536,storm,enrich,51
beale,143.8389664904811,storm,enrich,51
rating,177.60815739359245,storm,enrich,51
composite,180.10101141297474,storm,enrich,51
truth,180.47399651071282,storm,enrich,51
pw,123.31105343648453,unaltered,enrich,51
beale,128.531633448634,unaltered,enrich,51
rating,146.25694461645028,unaltered,enrich,51
composite,147.82156419621705,unaltered,enrich,51
truth,145.65312667737496,unaltered,enrich,51
pw,12.738175081278358,base,none,51
beale,12.68568600863413,base,none,51
rating,12.10610552374933,base,none,51
composite,12.716468433827332,base,none,51
truth,13.31682923344883,base,none,51
pw,12.51226800699071,storm,none,51
beale,12.035710192062421,storm,none,51
rating,11.922052486022862,storm,none,51
composite,12.372726101813598,storm,none,51
truth,13.38272184092226,storm,none,51
pw,12.67243431708432,unaltered,none,51
beale,12.570808726413006,unaltered,none,51
rating,12.030647818157748,unaltered,none,51
composite,12.6126881731719,unaltered,none,51
truth,13.362252413377124,unaltered,none,51
pw,13.218644120601574,base,chemostatic,51
beale,13.178982315828113,base,chemostatic,51
rating,13.197505633208019,base,chemostatic,51
composite,13.32641156346348,base,chemostatic,51
truth,13.31682923344883,base,chemostatic,51
pw,13.349764537223304,storm,chemostatic,51
beale,13.208781456607554,storm,chemostatic,51
rating,13.215888563072175,storm,chemostatic,51
composite,13.51379303836834,storm,chemostatic,51
truth,13.273421334583565,storm,chemostatic,51
pw,13.243580140814293,unaltered,chemostatic,51
beale,13.179381054436933,unaltered,chemostatic,51
rating,13.1958252772827,unaltered,chemostatic,51
composite,13.365539708767537,unaltered,chemostatic,51
truth,13.30420384200491,unaltered,chemostatic,51
pw,25.2576784764796,base,broken_dilution,50
beale,25.2317417960246,base,broken_dilution,50
rating,25.204472192503804,base,broken_dilution,50
composite,25.316219798523612,base,broken_dilution,50
truth,24.08177137900101,base,broken_dilution,50
pw,25.068649095800005,storm,broken_dilution,50
beale,24.922192822725602,storm,broken_dilution,50
rating,24.893446032687233,storm,broken_dilution,50
composite,24.836440052389197,storm,broken_dilution,50
truth,19.233712878100047,storm,broken_dilution,50
pw,25.196014033809714,unaltered,broken_dilution,50
beale,25.155076151041133,unaltered,broken_dilution,50
rating,25.10550731703483,unaltered,broken_dilution,50
composite,25.190215339510964,unaltered,broken_dilution,50
truth,23.10902400541194,unaltered,broken_dilution,50
pw,119.27128982232365,base,enrich,50
beale,122.65161283246009,base,enrich,50
rating,132.49366357174193,base,enrich,50
composite,133.27341741678424,base,enrich,50
truth,135.2199057538254,base,enrich,50
pw,123.70788351060787,storm,enrich,50
beale,142.31609383206796,storm,enrich,50
rating,170.593882720296,storm,enrich,50
composite,171.43716619059387,storm,enrich,50
truth,180.65170303818533,storm,enrich,50
pw,121.12464516945116,unaltered,enrich,50
beale,127.19355189336099,unaltered,enrich,50
rating,142.55377261874688,unaltered,enrich,50
composite,143.32260374208937,unaltered,enrich,50
truth,145.62993279342925,unaltered,enrich,50
pw,13.420472884778219,base,none,50
beale,13.358673519865434,base,none,50
rating,13.07335641051594,base,none,50
composite,13.337604331722998,base,none,50
truth,13.312792578537412,base,none,50
pw,13.752429123057011,storm,none,50
beale,13.140623078039,storm,none,50
rating,13.273740626716762,storm,none,50
composite,13.547604157743397,storm,none,50
truth,13.400215389939941,storm,none,50
pw,13.497523773641598,unaltered,none,50
beale,13.33833351575381,unaltered,none,50
rating,13.139093636181986,unaltered,none,50
composite,13.416841087544448,unaltered,none,50
truth,13.354983381068081,unaltered,none,50
pw,13.389073229266286,base,chemostatic,50
beale,13.348316750062873,base,chemostatic,50
rating,13.353571837624884,base,chemostatic,50
composite,13.37835504248481,base,chemostatic,50
truth,13.312792578537412,base,chemostatic,50
pw,13.34937146461317,storm,chemostatic,50
beale,13.086456623045326,storm,chemostatic,50
rating,13.164979807627468,storm,chemostatic,50
composite,13.168559903129529,storm,chemostatic,50
truth,13.247897874992116,storm,chemostatic,50
pw,13.372637488295899,unaltered,chemostatic,50
beale,13.292500730358135,unaltered,chemostatic,50
rating,13.299777182888853,unaltered,chemostatic,50
composite,13.323737458730527,unaltered,chemostatic,50
truth,13.296920061642464,unaltered,chemostatic,50
pw,25.439266895921666,base,broken_dilution,49
beale,25.316884491317158,base,broken_dilution,49
rating,25.44762314472638,base,broken_dilution,49
composite,25.603466251609476,base,broken_dilution,49
truth,24.09119589372368,base,broken_dilution,49
pw,25.66685790626957,storm,broken_dilution,49
beale,25.02246765381745,storm,broken_dilution,49
rating,25.618170191690798,storm,broken_dilution,49
composite,25.920539010173457,storm,broken_dilution,49
truth,19.225889164993536,storm,broken_dilution,49
pw,25.481876102165057,unaltered,broken_dilution,49
beale,25.259617298975083,unaltered,broken_dilution,49
rating,25.472812669893653,unaltered,broken_dilution,49
composite,25.671205247650878,unaltered,broken_dilution,49
truth,23.117224609965227,unaltered,broken_dilution,49
pw,121.40059430872626,base,enrich,49
beale,124.2229983530441,base,enrich,49
rating,135.76409820157446,base,enrich,49
composite,136.87921534338471,base,enrich,49
truth,135.1647084461753,base,enrich,49
pw,127.08450551468636,storm,enrich,49
beale,142.80353500972896,storm,enrich,49
rating,179.7275563261632,storm,enrich,49
composite,181.67384045792537,storm,enrich,49
truth,180.33438090568177,storm,enrich,49
pw,123.6155577978169,unaltered,enrich,49
beale,128.6824193005293,unaltered,enrich,49
rating,147.18309788935827,unaltered,enrich,49
composite,148.45937911017774,unaltered,enrich,49
truth,145.5314253921932,unaltered,enrich,49
pw,12.759438536279529,base,none,49
beale,12.699904222229778,base,none,49
rating,12.297810038697355,base,none,49
composite,12.696642104378933,base,none,49
truth,13.31671849962844,base,none,49
pw,12.248905693144373,storm,none,49
beale,11.594268218150393,storm,none,49
rating,11.933440410326769,storm,none,49
composite,11.95561064861829,storm,none,49
truth,13.237696825546832,storm,none,49
pw,12.628812612437658,unaltered,none,49
beale,12.497889428538436,unaltered,none,49
rating,12.157477110434884,unaltered,none,49
composite,12.474497134307278,unaltered,none,49
truth,13.289036143526236,unaltered,none,49
pw,13.311396750373124,base,chemostatic,49
beale,13.358219143899275,base,chemostatic,49
rating,13.398578759323573,base,chemostatic,49
composite,13.415549448088155,base,chemostatic,49
truth,13.31671849962844,base,chemostatic,49
pw,13.19203704760479,storm,chemostatic,49
beale,13.427356654453305,storm,chemostatic,49
rating,13.460393337184582,storm,chemostatic,49
composite,13.373994906899197,storm,chemostatic,49
truth,13.273012398871575,storm,chemostatic,49
pw,13.282045324636268,unaltered,chemostatic,49
beale,13.369081155717463,unaltered,chemostatic,49
rating,13.41554391880713,unaltered,chemostatic,49
composite,13.407307602458232,unaltered,chemostatic,49
truth,13.303644351642426,unaltered,chemostatic,49
pw,25.395658066648004,base,broken_dilution,48
beale,25.44085121808792,base,broken_dilution,48
rating,25.329115521600375,base,broken_dilution,48
composite,25.36950757462561,base,broken_dilution,48
truth,24.0790960497138,base,broken_dilution,48
pw,25.15556876595067,storm,broken_dilution,48
beale,25.39948970747714,storm,broken_dilution,48
rating,24.901799288925854,storm,broken_dilution,48
composite,24.837679677844108,storm,broken_dilution,48
truth,19.221043283877034,storm,broken_dilution,48
pw,25.308642309087087,unaltered,broken_dilution,48
beale,25.401582506317403,unaltered,broken_dilution,48
rating,25.198816552878245,unaltered,broken_dilution,48
composite,25.202875834033556,unaltered,broken_dilution,48
truth,23.105660675389743,unaltered,broken_dilution,48
pw,120.1780949814995,base,enrich,48
beale,123.41536104095438,base,enrich,48
rating,137.87905439999497,base,enrich,48
composite,139.03211282616115,base,enrich,48
truth,135.3366708738856,base,enrich,48
pw,127.47976222527541,storm,enrich,48
beale,145.04818628445648,storm,enrich,48
rating,191.8330568523281,storm,enrich,48
composite,195.0941862049756,storm,enrich,48
truth,180.81911401846546,storm,enrich,48
pw,122.75186164419158,unaltered,enrich,48
beale,128.49160445979206,unaltered,enrich,48
rating,151.98526050466074,unaltered,enrich,48
composite,153.35634052171008,unaltered,enrich,48
truth,145.75848400599315,unaltered,enrich,48
pw,12.976447055744911,base,none,48
beale,13.048313249848631,base,none,48
rating,12.539338656266443,base,none,48
composite,13.076705527505888,base,none,48
truth,13.321359570954886,base,none,48
pw,12.800499013238102,storm,none,48
beale,13.308079591503066,storm,none,48
rating,12.552117157062309,storm,none,48
composite,12.878659433581637,storm,none,48
truth,13.355961553752635,storm,none,48
pw,12.946107235578301,unaltered,none,48
beale,13.116840185173485,unaltered,none,48
rating,12.55932483264232,unaltered,none,48
composite,13.064375534680511,unaltered,none,48
truth,13.320808586762286,unaltered,none,48
pw,13.08255127302099,base,chemostatic,48
beale,13.084340562842971,base,chemostatic,48
rating,13.130931494487166,base,chemostatic,48
composite,13.206187385429752,base,chemostatic,48
truth,13.321359570954886,base,chemostatic,48
pw,13.075877407993847,storm,chemostatic,48
beale,13.076268914315508,storm,chemostatic,48
rating,13.200886956770363,storm,chemostatic,48
composite,13.265781273989768,storm,chemostatic,48
truth,13.27005094854752,storm,chemostatic,48
pw,13.081951372572345,unaltered,chemostatic,48
beale,13.08078252412845,unaltered,chemostatic,48
rating,13.144924221701466,unaltered,chemostatic,48
composite,13.223519065651923,unaltered,chemostatic,48
truth,13.308404654768982,unaltered,chemostatic,48
pw,25.26894151159505,base,broken_dilution,47
beale,25.259548452197254,base,broken_dilution,47
rating,25.246479659001295,base,broken_dilution,47
composite,25.366199131122546,base,broken_dilution,47
truth,24.077003730177456,base,broken_dilution,47
pw,25.327695543240125,storm,broken_dilution,47
beale,25.380262513802823,storm,broken_dilution,47
rating,25.030026038586403,storm,broken_dilution,47
composite,25.294408081505868,storm,broken_dilution,47
truth,19.222706028315375,storm,broken_dilution,47
pw,25.267563459212536,unaltered,broken_dilution,47
beale,25.25991498243405,unaltered,broken_dilution,47
rating,25.18995016540927,unaltered,broken_dilution,47
composite,25.34066484301513,unaltered,broken_dilution,47
truth,23.10281275287383,unaltered,broken_dilution,47
pw,121.19779039124758,base,enrich,47
beale,124.38928544120193,base,enrich,47
rating,135.41033134857489,base,enrich,47
composite,136.75864750123313,base,enrich,47
truth,135.3470327766377,base,enrich,47
pw,127.27191760387818,storm,enrich,47
beale,145.92998869518178,storm,enrich,47
rating,178.40695612331322,storm,enrich,47
composite,181.0657558490834,storm,enrich,47
truth,180.79973753071775,storm,enrich,47
pw,123.51870822039426,unaltered,enrich,47
beale,129.38615802318003,unaltered,enrich,47
rating,146.74629211108197,unaltered,enrich,47
composite,148.40308038423754,unaltered,enrich,47
truth,145.7750685188931,unaltered,enrich,47
pw,13.175106789726986,base,none,47
beale,13.298888793477502,base,none,47
rating,13.305093229914116,base,none,47
composite,13.628325733269563,base,none,47
truth,13.313725376617057,base,none,47
pw,13.359348938453167,storm,none,47
beale,13.916858382142898,storm,none,47
rating,14.837344243696096,storm,none,47
composite,15.13404899743972,storm,none,47
truth,13.192530495347595,storm,none,47
pw,13.21353795615564,unaltered,none,47
beale,13.433577029588857,unaltered,none,47
rating,13.666734769263233,unaltered,none,47
composite,13.951844175985743,unaltered,none,47
truth,13.268343591688536,unaltered,none,47
pw,13.283384565787504,base,chemostatic,47
beale,13.331664895503495,base,chemostatic,47
rating,13.4241908869307,base,chemostatic,47
composite,13.486979326065333,base,chemostatic,47
truth,13.313725376617057,base,chemostatic,47
pw,13.304591480149154,storm,chemostatic,47
beale,13.714552058612078,storm,chemostatic,47
rating,13.829771296319382,storm,chemostatic,47
composite,13.84632764272524,storm,chemostatic,47
truth,13.248824282474416,storm,chemostatic,47
pw,13.29327269519277,unaltered,chemostatic,47
beale,13.406690874453062,unaltered,chemostatic,47
rating,13.528280840816405,unaltered,chemostatic,47
composite,13.582629970332086,unaltered,chemostatic,47
truth,13.297842938312781,unaltered,chemostatic,47
pw,25.27949122326521,base,broken_dilution,46
beale,25.264552575866276,base,broken_dilution,46
rating,25.307437673267195,base,broken_dilution,46
composite,25.429247441459072,base,broken_dilution,46
truth,24.073054802096934,base,broken_dilution,46
pw,25.125308995056404,storm,broken_dilution,46
beale,25.079422131120605,storm,broken_dilution,46
rating,25.14835698376347,storm,broken_dilution,46
composite,25.15503472815471,storm,broken_dilution,46
truth,19.210392439126785,storm,broken_dilution,46
pw,25.237860394704654,unaltered,broken_dilution,46
beale,25.215834003179506,unaltered,broken_dilution,46
rating,25.26034474832954,unaltered,broken_dilution,46
composite,25.36700430473921,unaltered,broken_dilution,46
truth,23.096672707151598,unaltered,broken_dilution,46
pw,118.92161502417223,base,enrich,46
beale,122.66094361335415,base,enrich,46
rating,133.63722809672964,base,enrich,46
composite,134.41991830627583,base,enrich,46
truth,135.14071391223155,base,enrich,46
pw,123.93446634252624,storm,enrich,46
beale,144.91398491167928,storm,enrich,46
rating,178.96222945435818,storm,enrich,46
composite,179.77604009504478,storm,enrich,46
truth,180.01228421788082,storm,enrich,46
pw,121.021836363087,unaltered,enrich,46
beale,127.76737843637827,unaltered,enrich,46
rating,145.45703894774314,unaltered,enrich,46
composite,146.1969083743182,unaltered,enrich,46
truth,145.4508210172384,unaltered,enrich,46
pw,13.75100416460764,base,none,46
beale,13.732311885228917,base,none,46
rating,13.66134716028497,base,none,46
composite,13.918673601580812,base,none,46
truth,13.310285622445171,base,none,46
pw,13.68804448630972,storm,none,46
beale,13.540291121429759,storm,none,46
rating,14.181612118326399,storm,none,46
composite,14.175435234198531,storm,none,46
truth,13.171437490459851,storm,none,46
pw,13.733850467724551,unaltered,none,46
beale,13.699892342524326,unaltered,none,46
rating,13.79014009517107,unaltered,none,46
composite,13.99034635399738,unaltered,none,46
truth,13.286816527027193,unaltered,none,46
pw,13.251019307634767,base,chemostatic,46
beale,13.259413360388775,base,chemostatic,46
rating,13.217441201881977,base,chemostatic,46
composite,13.299843999934811,base,chemostatic,46
truth,13.310285622445171,base,chemostatic,46
pw,13.246219218704066,storm,chemostatic,46
beale,13.260914608585123,storm,chemostatic,46
rating,13.046000333908864,storm,chemostatic,46
composite,13.173578309852003,storm,chemostatic,46
truth,13.264152386150247,storm,chemostatic,46
pw,13.23955345694994,unaltered,chemostatic,46
beale,13.251130046970294,unaltered,chemostatic,46
rating,13.170189892418017,unaltered,chemostatic,46
composite,13.262552250044868,unaltered,chemostatic,46
truth,13.297419501421707,unaltered,chemostatic,46
pw,25.65115131756936,base,broken_dilution,45
beale,25.627403506617174,base,broken_dilution,45
rating,25.505593780871045,base,broken_dilution,45
composite,25.647388587776305,base,broken_dilution,45
truth,24.09174386520004,base,broken_dilution,45
pw,25.535678289230745,storm,broken_dilution,45
beale,25.484325680807036,storm,broken_dilution,45
rating,24.96263524287346,storm,broken_dilution,45
composite,25.12778950158228,storm,broken_dilution,45
truth,19.23598498264026,storm,broken_dilution,45
pw,25.593695943679172,unaltered,broken_dilution,45
beale,25.57341915778947,unaltered,broken_dilution,45
rating,25.35385450437735,unaltered,broken_dilution,45
composite,25.499991279073562,unaltered,broken_dilution,45
truth,23.11694106924199,unaltered,broken_dilution,45
pw,121.41384671434852,base,enrich,45
beale,124.66051495106603,base,enrich,45
rating,141.24024745444459,base,enrich,45
composite,142.2654756265859,base,enrich,45
truth,135.3532707172157,base,enrich,45
pw,128.57040572948017,storm,enrich,45
beale,146.82068490420139,storm,enrich,45
rating,200.20157978448512,storm,enrich,45
composite,201.96853231398197,storm,enrich,45
truth,180.85021837509353,storm,enrich,45
pw,124.07342154547699,unaltered,enrich,45
beale,129.93698299134718,unaltered,enrich,45
rating,156.59870622876412,unaltered,enrich,45
composite,157.6467051930805,unaltered,enrich,45
truth,145.78185094454128,unaltered,enrich,45
pw,13.837571959051214,base,none,45
beale,13.78882942991887,base,none,45
rating,13.281273654541653,base,none,45
composite,13.79937700435694,base,none,45
truth,13.31778360290701,base,none,45
pw,13.483382255691126,storm,none,45
beale,13.049445203852168,storm,none,45
rating,12.838623597006013,storm,none,45
composite,13.131049738274832,storm,none,45
truth,13.270955432027122,storm,none,45
pw,13.732663838557293,unaltered,none,45
beale,13.657300789037905,unaltered,none,45
rating,13.142782141164693,unaltered,none,45
composite,13.618851830098876,unaltered,none,45
truth,13.314143465564246,unaltered,none,45
pw,13.085674010482595,base,chemostatic,45
beale,13.111968859158676,base,chemostatic,45
rating,13.135952359506906,base,chemostatic,45
composite,13.171666067844903,base,chemostatic,45
truth,13.31778360290701,base,chemostatic,45
pw,12.931725501180262,storm,chemostatic,45
beale,13.161465952798386,storm,chemostatic,45
rating,13.12220658111976,storm,chemostatic,45
composite,13.030923014898654,storm,chemostatic,45
truth,13.273659137046964,storm,chemostatic,45
pw,13.052314458882456,unaltered,chemostatic,45
beale,13.117218751353635,unaltered,chemostatic,45
rating,13.135810453026041,unaltered,chemostatic,45
composite,13.1482992116903,unaltered,chemostatic,45
truth,13.305034653876582,unaltered,chemostatic,45
pw,25.518122980924616,base,broken_dilution,44
beale,25.53187381048119,base,broken_dilution,44
rating,25.464067209173827,base,broken_dilution,44
composite,25.545168735777825,base,broken_dilution,44
truth,24.080371146085984,base,broken_dilution,44
pw,25.25107216643505,storm,broken_dilution,44
beale,25.344548118384797,storm,broken_dilution,44
rating,25.04674515148433,storm,broken_dilution,44
composite,24.97790182253202,storm,broken_dilution,44
truth,19.204602914234457,storm,broken_dilution,44
pw,25.43720513772948,unaltered,broken_dilution,44
beale,25.47689685747164,unaltered,broken_dilution,44
rating,25.348463932280147,unaltered,broken_dilution,44
