method,estimate,flow,cq,runid
truth,15.37346420021047,storm,broken_dilution,81
pw,13.662690739794202,unaltered,broken_dilution,81
beale,13.167107558574115,unaltered,broken_dilution,81
rating,10.586128322793774,unaltered,broken_dilution,81
composite,10.358215817882355,unaltered,broken_dilution,81
truth,11.68764113251625,unaltered,broken_dilution,81
pw,4.0778235633853965,base,enrich,81
beale,4.264752956759274,base,enrich,81
rating,7.446707001519499,base,enrich,81
composite,7.954708506037889,base,enrich,81
truth,7.974662141051653,base,enrich,81
pw,2.4531812027652506,storm,enrich,81
beale,3.21118550104448,storm,enrich,81
rating,36.06987695308381,storm,enrich,81
composite,43.28166940455032,storm,enrich,81
truth,57.03580256944981,storm,enrich,81
pw,3.9322182570429307,unaltered,enrich,81
beale,4.18459703420241,unaltered,enrich,81
rating,9.48054498899089,unaltered,enrich,81
composite,10.441909567089054,unaltered,enrich,81
truth,10.608594605013232,unaltered,enrich,81
pw,12.551380465218395,base,none,81
beale,12.593050085383384,base,none,81
rating,12.07012811692982,base,none,81
composite,12.40333736864556,base,none,81
truth,13.317220164220153,base,none,81
pw,11.863244438799198,storm,none,81
beale,12.323478117210618,storm,none,81
rating,11.518546323544848,storm,none,81
composite,11.285416614391538,storm,none,81
truth,13.38313886144312,storm,none,81
pw,12.454009225717167,unaltered,none,81
beale,12.553893693016258,unaltered,none,81
rating,11.974245809032514,unaltered,none,81
composite,12.251550673514444,unaltered,none,81
truth,13.33704812135657,unaltered,none,81
pw,13.141498420757918,base,chemostatic,81
beale,13.065478098621314,base,chemostatic,81
rating,13.087013838775142,base,chemostatic,81
composite,13.18466787075651,base,chemostatic,81
truth,13.317220164220153,base,chemostatic,81
pw,13.235812766177672,storm,chemostatic,81
beale,13.015464226208229,storm,chemostatic,81
rating,12.98668463529801,storm,chemostatic,81
composite,13.190008630070203,storm,chemostatic,81
truth,13.284875274737221,storm,chemostatic,81
pw,13.150630006530596,unaltered,chemostatic,81
beale,13.055971066494552,unaltered,chemostatic,81
rating,13.073174982781385,unaltered,chemostatic,81
composite,13.188790626589212,unaltered,chemostatic,81
truth,13.311463708775994,unaltered,chemostatic,81
pw,12.310391684493556,base,broken_dilution,80
beale,11.742980859677271,base,broken_dilution,80
rating,10.110545276323027,base,broken_dilution,80
composite,10.219202232529197,base,broken_dilution,80
truth,10.663234134823453,base,broken_dilution,80
pw,34.72521762843474,storm,broken_dilution,80
beale,27.520884322386156,storm,broken_dilution,80
rating,11.12421222035725,storm,broken_dilution,80
composite,12.02792099312222,storm,broken_dilution,80
truth,15.241221106770132,storm,broken_dilution,80
pw,13.564468281778531,unaltered,broken_dilution,80
beale,12.75341842125282,unaltered,broken_dilution,80
rating,10.25442545890006,unaltered,broken_dilution,80
composite,10.39443831476695,unaltered,broken_dilution,80
truth,11.528424415985072,unaltered,broken_dilution,80
pw,4.4135109092613085,base,enrich,80
beale,4.5900956533512005,base,enrich,80
rating,7.9190741689487325,base,enrich,80
composite,8.476374885954614,base,enrich,80
truth,7.9896630182056585,base,enrich,80
pw,2.719629526415386,storm,enrich,80
beale,3.512399497994592,storm,enrich,80
rating,39.35220664693279,storm,enrich,80
composite,46.99430923896413,storm,enrich,80
truth,57.71708962178455,storm,enrich,80
pw,4.27410067911617,unaltered,enrich,80
beale,4.520109842725724,unaltered,enrich,80
rating,10.485683365666857,unaltered,enrich,80
composite,11.569121962117682,unaltered,enrich,80
truth,10.646288231686855,unaltered,enrich,80
pw,11.776584584200744,base,none,80
beale,11.783913758838482,base,none,80
rating,10.627864095566661,base,none,80
composite,10.774030477495389,base,none,80
truth,13.309510754612585,base,none,80
pw,11.31890420415286,storm,none,80
beale,11.484881422455796,storm,none,80
rating,8.810095226976074,storm,none,80
composite,8.677196072621424,storm,none,80
truth,13.209164439055721,storm,none,80
pw,11.690481938163456,unaltered,none,80
beale,11.723590014845696,unaltered,none,80
rating,10.319414386988147,unaltered,none,80
composite,10.438319145001131,unaltered,none,80
truth,13.281095759739694,unaltered,none,80
pw,13.062980515356955,base,chemostatic,80
beale,13.076481680893902,base,chemostatic,80
rating,13.124620564239281,base,chemostatic,80
composite,13.19989258608123,base,chemostatic,80
truth,13.309510754612585,base,chemostatic,80
pw,12.975646667239083,storm,chemostatic,80
beale,13.043197726154645,storm,chemostatic,80
rating,13.10911200773218,storm,chemostatic,80
composite,13.105450812156889,storm,chemostatic,80
truth,13.282700101350486,storm,chemostatic,80
pw,13.044447075015544,unaltered,chemostatic,80
beale,13.066998936973977,unaltered,chemostatic,80
rating,13.121120891406877,unaltered,chemostatic,80
composite,13.189255913454643,unaltered,chemostatic,80
truth,13.304184363156498,unaltered,chemostatic,80
pw,13.055407480814393,base,broken_dilution,79
beale,12.518000220579873,base,broken_dilution,79
rating,10.706226296431447,base,broken_dilution,79
composite,10.669771839272563,base,broken_dilution,79
truth,10.659592276178586,base,broken_dilution,79
pw,35.49934739446586,storm,broken_dilution,79
beale,29.461771413583023,storm,broken_dilution,79
rating,11.624724612201769,storm,broken_dilution,79
composite,11.664143371648644,storm,broken_dilution,79
truth,16.646478452860446,storm,broken_dilution,79
pw,14.118257181274286,unaltered,broken_dilution,79
beale,13.37208542476863,unaltered,broken_dilution,79
rating,10.700006373375325,unaltered,broken_dilution,79
composite,10.678320806460327,unaltered,broken_dilution,79
truth,11.577816685649342,unaltered,broken_dilution,79
pw,4.199209625959187,base,enrich,79
beale,4.368962271202559,base,enrich,79
rating,7.83371510472449,base,enrich,79
composite,8.164767074031477,base,enrich,79
truth,7.969011285687515,base,enrich,79
pw,2.5548846707936628,storm,enrich,79
beale,3.3289146895152144,storm,enrich,79
rating,36.890796742959616,storm,enrich,79
composite,41.31944535977355,storm,enrich,79
truth,56.950013017193875,storm,enrich,79
pw,4.07215991577648,unaltered,enrich,79
beale,4.308802442483379,unaltered,enrich,79
rating,9.742817988396505,unaltered,enrich,79
composite,10.351797106853494,unaltered,enrich,79
truth,10.600852167279776,unaltered,enrich,79
pw,13.535006774647426,base,none,79
beale,13.257754154865001,base,none,79
rating,12.610052435093552,base,none,79
composite,13.119749559466205,base,none,79
truth,13.322426413709994,base,none,79
pw,13.869203479223305,storm,none,79
beale,12.90693449493081,storm,none,79
rating,11.561317096565979,storm,none,79
composite,12.740060946510177,storm,none,79
truth,13.200655582995976,storm,none,79
pw,13.5592323441774,unaltered,none,79
beale,13.201018994927468,unaltered,none,79
rating,12.438286332498274,unaltered,none,79
composite,13.047698737082596,unaltered,none,79
truth,13.278873956915401,unaltered,none,79
pw,13.37750090642539,base,chemostatic,79
beale,13.359552569708828,base,chemostatic,79
rating,13.467962930641463,base,chemostatic,79
composite,13.513942775074558,base,chemostatic,79
truth,13.322426413709994,base,chemostatic,79
pw,13.45432709156774,storm,chemostatic,79
beale,13.33116568801467,storm,chemostatic,79
rating,13.612517427887667,storm,chemostatic,79
composite,13.674608393818321,storm,chemostatic,79
truth,13.309760009142902,storm,chemostatic,79
pw,13.380695506736732,unaltered,chemostatic,79
beale,13.353926905468482,unaltered,chemostatic,79
rating,13.489628406367407,unaltered,chemostatic,79
composite,13.534156788668325,unaltered,chemostatic,79
truth,13.319405170546169,unaltered,chemostatic,79
pw,11.885784542994307,base,broken_dilution,78
beale,11.66610287822064,base,broken_dilution,78
rating,10.080439383039998,base,broken_dilution,78
composite,9.932196113825345,base,broken_dilution,78
truth,10.65495311436688,base,broken_dilution,78
pw,31.163287450701443,storm,broken_dilution,78
beale,28.178894778081574,storm,broken_dilution,78
rating,11.12648731287914,storm,broken_dilution,78
composite,9.322638890092087,storm,broken_dilution,78
truth,15.102113627806961,storm,broken_dilution,78
pw,12.975071095939672,unaltered,broken_dilution,78
beale,12.649811103686162,unaltered,broken_dilution,78
rating,10.202303858873831,unaltered,broken_dilution,78
composite,9.971850800180906,unaltered,broken_dilution,78
truth,11.50155776831232,unaltered,broken_dilution,78
pw,4.479879148177226,base,enrich,78
beale,4.697321320395781,base,enrich,78
rating,9.203841222155223,base,enrich,78
composite,9.597490473992993,base,enrich,78
truth,8.001557159440122,base,enrich,78
pw,2.786155610661226,storm,enrich,78
beale,3.6095734322967417,storm,enrich,78
rating,52.38780609817971,storm,enrich,78
composite,58.87806177988189,storm,enrich,78
truth,57.87433503327933,storm,enrich,78
pw,4.358686246060129,unaltered,enrich,78
beale,4.648405507629413,unaltered,enrich,78
rating,12.803548202471324,unaltered,enrich,78
composite,13.610908940112823,unaltered,enrich,78
truth,10.667903325102957,unaltered,enrich,78
pw,12.476298903377119,base,none,78
beale,12.755799721974277,base,none,78
rating,12.11301323411322,base,none,78
composite,12.215453537429287,base,none,78
truth,13.317310692014022,base,none,78
pw,11.625000103744597,storm,none,78
beale,12.687112767409316,storm,none,78
rating,11.477753593047963,storm,none,78
composite,10.810487021503167,storm,none,78
truth,13.206259904526428,storm,none,78
pw,12.34551393796406,unaltered,none,78
beale,12.735802962683932,unaltered,none,78
rating,11.999811895235714,unaltered,none,78
composite,12.003269946577273,unaltered,none,78
truth,13.27942182945225,unaltered,none,78
pw,13.123845905657555,base,chemostatic,78
beale,13.11857744630734,base,chemostatic,78
rating,12.951162840647589,base,chemostatic,78
composite,12.996867556394854,base,chemostatic,78
truth,13.317310692014022,base,chemostatic,78
pw,13.02448793149363,storm,chemostatic,78
beale,12.977094180800673,storm,chemostatic,78
rating,12.482690576066322,storm,chemostatic,78
composite,12.541446829682064,storm,chemostatic,78
truth,13.284017048755098,storm,chemostatic,78
pw,13.096242809751981,unaltered,chemostatic,78
beale,13.092746813516918,unaltered,chemostatic,78
rating,12.871875680488328,unaltered,chemostatic,78
composite,12.923298998295639,unaltered,chemostatic,78
truth,13.311419862643115,unaltered,chemostatic,78
pw,13.071117547566871,base,broken_dilution,77
beale,12.463674787350852,base,broken_dilution,77
rating,10.753478973111044,base,broken_dilution,77
composite,10.73580337703829,base,broken_dilution,77
truth,10.64769114567578,base,broken_dilution,77
pw,36.22040317346772,storm,broken_dilution,77
beale,28.0749316890345,storm,broken_dilution,77
rating,11.684601997540868,storm,broken_dilution,77
composite,12.002107841281244,storm,broken_dilution,77
truth,15.305198661630318,storm,broken_dilution,77
pw,14.215470003815804,unaltered,broken_dilution,77
beale,13.345518430506745,unaltered,broken_dilution,77
rating,10.797178421509967,unaltered,broken_dilution,77
composite,10.79201404666662,unaltered,broken_dilution,77
truth,11.617268267097161,unaltered,broken_dilution,77
pw,4.278787076210982,base,enrich,77
beale,4.5053316273950115,base,enrich,77
rating,7.937114255169824,base,enrich,77
composite,8.285909143706599,base,enrich,77
truth,7.960720740155554,base,enrich,77
pw,2.63196271403141,storm,enrich,77
beale,3.470857482704821,storm,enrich,77
rating,39.34275950621351,storm,enrich,77
composite,43.93793484796812,storm,enrich,77
truth,56.88366188462249,storm,enrich,77
pw,4.130837582110362,unaltered,enrich,77
beale,4.4212592982621075,unaltered,enrich,77
rating,10.045811816538512,unaltered,enrich,77
composite,10.654544054669733,unaltered,enrich,77
truth,10.584781149365444,unaltered,enrich,77
pw,13.349436215461077,base,none,77
beale,13.768944352385226,base,none,77
rating,13.780571318843286,base,none,77
composite,14.196171340048055,base,none,77
truth,13.307508846254548,base,none,77
pw,13.210241431098753,storm,none,77
beale,14.372511584036824,storm,none,77
rating,15.563271290911471,storm,none,77
composite,16.043320868328095,storm,none,77
truth,13.177903971207716,storm,none,77
pw,13.322459096254416,unaltered,none,77
beale,13.849799735650018,unaltered,none,77
rating,14.042925116988204,unaltered,none,77
composite,14.46740309070185,unaltered,none,77
truth,13.257728173245264,unaltered,none,77
pw,13.082702437335442,base,chemostatic,77
beale,13.122031185465096,base,chemostatic,77
rating,13.19318044410296,base,chemostatic,77
composite,13.304450062365202,base,chemostatic,77
truth,13.307508846254548,base,chemostatic,77
pw,13.042222880457766,storm,chemostatic,77
beale,13.13998549777592,storm,chemostatic,77
rating,13.38581254268867,storm,chemostatic,77
composite,13.515875635928,storm,chemostatic,77
truth,13.270258654892933,storm,chemostatic,77
pw,13.069069438011647,unaltered,chemostatic,77
beale,13.120159326632127,unaltered,chemostatic,77
rating,13.213480566868807,unaltered,chemostatic,77
composite,13.332345174765848,unaltered,chemostatic,77
truth,13.301589484975766,unaltered,chemostatic,77
pw,12.32900005278647,base,broken_dilution,76
beale,11.826253708574697,base,broken_dilution,76
rating,10.16717384828446,base,broken_dilution,76
composite,10.173608234796703,base,broken_dilution,76
truth,10.651837874258694,base,broken_dilution,76
pw,37.31630262784999,storm,broken_dilution,76
beale,27.5183186568925,storm,broken_dilution,76
rating,11.108509309517366,storm,broken_dilution,76
composite,14.3696278349258,storm,broken_dilution,76
truth,15.326447133826871,storm,broken_dilution,76
pw,13.920065423644976,unaltered,broken_dilution,76
beale,12.796852345723895,unaltered,broken_dilution,76
rating,10.227134805550735,unaltered,broken_dilution,76
composite,10.707254539099834,unaltered,broken_dilution,76
truth,11.462635606276566,unaltered,broken_dilution,76
pw,4.294317489833396,base,enrich,76
beale,4.5095960132702215,base,enrich,76
rating,7.992184814547405,base,enrich,76
composite,8.35158598587262,base,enrich,76
truth,7.971863980682912,base,enrich,76
pw,2.6429589905361373,storm,enrich,76
beale,3.5327744509894505,storm,enrich,76
rating,41.39634480348648,storm,enrich,76
composite,45.82908294155267,storm,enrich,76
truth,57.41795063031705,storm,enrich,76
pw,4.162522461759479,unaltered,enrich,76
beale,4.481640365975699,unaltered,enrich,76
rating,10.594966832866808,unaltered,enrich,76
composite,11.078328758147045,unaltered,enrich,76
truth,10.618080727748106,unaltered,enrich,76
pw,13.282267104476047,base,none,76
beale,13.529352736798627,base,none,76
rating,13.765193723553713,base,none,76
composite,13.956883409387165,base,none,76
truth,13.312765986984578,base,none,76
pw,13.483895223397415,storm,none,76
beale,14.206628956196473,storm,none,76
rating,15.749893765419753,storm,none,76
composite,15.440635684055103,storm,none,76
truth,13.293867862082989,storm,none,76
pw,13.313856132747054,unaltered,none,76
beale,13.62194734500172,unaltered,none,76
rating,14.070054022248623,unaltered,none,76
composite,14.166349217266102,unaltered,none,76
truth,13.299309241171086,unaltered,none,76
pw,13.207834700080852,base,chemostatic,76
beale,13.230556844939217,base,chemostatic,76
rating,13.21784238097691,base,chemostatic,76
composite,13.12763344590794,base,chemostatic,76
truth,13.312765986984578,base,chemostatic,76
pw,13.074933427268384,storm,chemostatic,76
beale,13.164729759932213,storm,chemostatic,76
rating,13.23860540300903,storm,chemostatic,76
composite,12.925317518283475,storm,chemostatic,76
truth,13.269774137001427,storm,chemostatic,76
pw,13.182522508638556,unaltered,chemostatic,76
beale,13.216946814995046,unaltered,chemostatic,76
rating,13.208190995822955,unaltered,chemostatic,76
composite,13.085627989465742,unaltered,chemostatic,76
truth,13.305460491563238,unaltered,chemostatic,76
pw,12.552349954005196,base,broken_dilution,75
beale,12.02659493747092,base,broken_dilution,75
rating,10.29447544845074,base,broken_dilution,75
composite,10.254497755191274,base,broken_dilution,75
truth,10.64877505523466,base,broken_dilution,75
pw,34.53052681145323,storm,broken_dilution,75
beale,28.37544346136638,storm,broken_dilution,75
rating,11.248225501714687,storm,broken_dilution,75
composite,11.03245729969532,storm,broken_dilution,75
truth,15.169751465353052,storm,broken_dilution,75
pw,13.660601661916466,unaltered,broken_dilution,75
beale,12.942655453853073,unaltered,broken_dilution,75
rating,10.360962944280853,unaltered,broken_dilution,75
composite,10.252469397233538,unaltered,broken_dilution,75
truth,11.545393433830457,unaltered,broken_dilution,75
pw,4.208254753212005,base,enrich,75
beale,4.409834389094159,base,enrich,75
rating,7.287199830713497,base,enrich,75
composite,7.642334660402043,base,enrich,75
truth,7.949702967922641,base,enrich,75
pw,2.5215767396063846,storm,enrich,75
beale,3.305370691292344,storm,enrich,75
rating,34.97152437646162,storm,enrich,75
composite,40.3351366968216,storm,enrich,75
truth,56.39548747854901,storm,enrich,75
pw,4.083749223670833,unaltered,enrich,75
beale,4.361168986875267,unaltered,enrich,75
rating,9.480280481494148,unaltered,enrich,75
composite,10.214116911151839,unaltered,enrich,75
truth,10.55424130947019,unaltered,enrich,75
pw,12.873139914189485,base,none,75
beale,12.980152854273,base,none,75
rating,12.479113905533213,base,none,75
composite,12.999822416144163,base,none,75
truth,13.310371172042046,base,none,75
pw,12.668289504198547,storm,none,75
beale,13.140429771243069,storm,none,75
rating,11.977843134426434,storm,none,75
composite,12.625499266764525,storm,none,75
truth,13.26554667524956,storm,none,75
pw,12.845066420671333,unaltered,none,75
beale,12.991448213808079,unaltered,none,75
rating,12.399259162824173,unaltered,none,75
composite,12.969641813104259,unaltered,none,75
truth,13.272911107403802,unaltered,none,75
pw,13.30384719609244,base,chemostatic,75
beale,13.383442402056735,base,chemostatic,75
rating,13.364580738901115,base,chemostatic,75
composite,13.292011696385392,base,chemostatic,75
truth,13.310371172042046,base,chemostatic,75
pw,13.089629692258159,storm,chemostatic,75
beale,13.392507066658188,storm,chemostatic,75
rating,13.389190296814093,storm,chemostatic,75
composite,13.020109341315228,storm,chemostatic,75
truth,13.288274273552622,storm,chemostatic,75
pw,13.265801439257297,unaltered,chemostatic,75
beale,13.376970127615065,unaltered,chemostatic,75
rating,13.355054678760624,unaltered,chemostatic,75
composite,13.24143682412731,unaltered,chemostatic,75
truth,13.305996344186685,unaltered,chemostatic,75
pw,13.17344560505992,base,broken_dilution,74
beale,12.562664492976259,base,broken_dilution,74
rating,10.735200770835519,base,broken_dilution,74
composite,10.946220981672612,base,broken_dilution,74
truth,10.671446851211162,base,broken_dilution,74
pw,37.64494050311197,storm,broken_dilution,74
beale,29.936124821776247,storm,broken_dilution,74
rating,11.733146523981468,storm,broken_dilution,74
composite,13.640867961951585,storm,broken_dilution,74
truth,16.411384774893058,storm,broken_dilution,74
pw,14.434354536802028,unaltered,broken_dilution,74
beale,13.563431128201087,unaltered,broken_dilution,74
rating,10.841382847372648,unaltered,broken_dilution,74
composite,11.096602534450609,unaltered,broken_dilution,74
truth,11.52957659223925,unaltered,broken_dilution,74
pw,4.0994846772957745,base,enrich,74
beale,4.292847141640208,base,enrich,74
rating,7.359372736716414,base,enrich,74
composite,7.716367837989971,base,enrich,74
truth,7.955466179916881,base,enrich,74
pw,2.4204511959213946,storm,enrich,74
beale,3.121760860557972,storm,enrich,74
rating,36.612665591734725,storm,enrich,74
composite,43.82356685634652,storm,enrich,74
truth,57.02354083880658,storm,enrich,74
pw,3.92918822868638,unaltered,enrich,74
beale,4.177907510558786,unaltered,enrich,74
rating,9.426031010863678,unaltered,enrich,74
composite,10.214877236830597,unaltered,enrich,74
truth,10.584847386223425,unaltered,enrich,74
pw,13.74554671875381,base,none,74
beale,13.949384033099243,base,none,74
rating,14.727789584745357,base,none,74
composite,15.216327545194243,base,none,74
truth,13.307813777078,base,none,74
pw,14.353482686004995,storm,none,74
beale,14.543017081755703,storm,none,74
rating,17.913779626650317,storm,none,74
composite,18.86634343968366,storm,none,74
truth,13.30570814083313,storm,none,74
pw,13.82912300808621,unaltered,none,74
beale,14.042786108914177,unaltered,none,74
rating,15.218751190638363,unaltered,none,74
composite,15.753296310498305,unaltered,none,74
truth,13.32437962179493,unaltered,none,74
pw,13.324057454900931,base,chemostatic,74
beale,13.304717178137114,base,chemostatic,74
rating,13.225958585142775,base,chemostatic,74
composite,13.280748617022653,base,chemostatic,74
truth,13.307813777078,base,chemostatic,74
pw,13.311121517950884,storm,chemostatic,74
beale,13.289509345712723,storm,chemostatic,74
rating,12.971982534783345,storm,chemostatic,74
composite,13.020989520100468,storm,chemostatic,74
truth,13.255100919852033,storm,chemostatic,74
pw,13.314445771492911,unaltered,chemostatic,74
beale,13.296045561307535,unaltered,chemostatic,74
rating,13.18444027023762,unaltered,chemostatic,74
composite,13.240944935867372,unaltered,chemostatic,74
truth,13.299471037968306,unaltered,chemostatic,74
pw,12.146398777339575,base,broken_dilution,73
beale,11.560753739160516,base,broken_dilution,73
rating,9.982219221011176,base,broken_dilution,73
composite,10.057521538658587,base,broken_dilution,73
truth,10.644414592738837,base,broken_dilution,73
pw,34.37421528123872,storm,broken_dilution,73
beale,25.765403957981842,storm,broken_dilution,73
rating,10.837578858727111,storm,broken_dilution,73
composite,11.565322989986752,storm,broken_dilution,73
truth,14.95801587187314,storm,broken_dilution,73
pw,13.2673801080707,unaltered,broken_dilution,73
beale,12.404207624755433,unaltered,broken_dilution,73
rating,10.032894160680318,unaltered,broken_dilution,73
composite,10.164637049435685,unaltered,broken_dilution,73
truth,11.477561747234097,unaltered,broken_dilution,73
pw,4.261459886998974,base,enrich,73
beale,4.444158738370004,base,enrich,73
rating,7.5453713661989825,base,enrich,73
composite,7.829510062869883,base,enrich,73
truth,7.966389993234825,base,enrich,73
pw,2.6112621186438347,storm,enrich,73
beale,3.3779779822396656,storm,enrich,73
rating,39.160206887308235,storm,enrich,73
composite,43.40557536824288,storm,enrich,73
truth,57.135439308120546,storm,enrich,73
pw,4.136448752175657,unaltered,enrich,73
beale,4.3820055131535005,unaltered,enrich,73
rating,9.97214337934722,unaltered,enrich,73
composite,10.244401860119618,unaltered,enrich,73
truth,10.601293556975033,unaltered,enrich,73
pw,13.142444216882195,base,none,73
beale,13.08098166490487,base,none,73
rating,11.919263031999389,base,none,73
composite,12.592898297527462,base,none,73
truth,13.30807407165866,base,none,73
pw,12.933523978801158,storm,none,73
beale,12.720669427932814,storm,none,73
rating,10.277247143201722,storm,none,73
composite,10.86197128777997,storm,none,73
truth,13.224627697132261,storm,none,73
pw,13.09587796449733,unaltered,none,73
beale,13.025521352286582,unaltered,none,73
rating,11.665756885643445,unaltered,none,73
composite,12.34056507386648,unaltered,none,73
truth,13.286295607916616,unaltered,none,73
pw,13.141354170668995,base,chemostatic,73
beale,13.17784894492992,base,chemostatic,73
rating,13.273785574374502,base,chemostatic,73
composite,13.260345738339495,base,chemostatic,73
truth,13.30807407165866,base,chemostatic,73
pw,13.035688550154795,storm,chemostatic,73
beale,13.205322783363663,storm,chemostatic,73
rating,13.368873255622077,storm,chemostatic,73
composite,13.181755161977765,storm,chemostatic,73
truth,13.264390106372847,storm,chemostatic,73
pw,13.122936846616586,unaltered,chemostatic,73
beale,13.177669602183347,unaltered,chemostatic,73
rating,13.289851335368134,unaltered,chemostatic,73
composite,13.251745834026366,unaltered,chemostatic,73
truth,13.30101898560814,unaltered,chemostatic,73
pw,12.924976349498328,base,broken_dilution,72
beale,12.565918440754976,base,broken_dilution,72
rating,10.810257362031457,base,broken_dilution,72
composite,10.508112365280493,base,broken_dilution,72
truth,10.647088228783918,base,broken_dilution,72
pw,34.79617994852937,storm,broken_dilution,72
beale,29.562739848975017,storm,broken_dilution,72
rating,11.881909661764691,storm,broken_dilution,72
composite,9.5069366898502,storm,broken_dilution,72
truth,14.949880345388468,storm,broken_dilution,72
pw,14.309042348529744,unaltered,broken_dilution,72
beale,13.73783399207616,unaltered,broken_dilution,72
rating,10.99654961675499,unaltered,broken_dilution,72
composite,10.690899264946498,unaltered,broken_dilution,72
truth,11.40163319095275,unaltered,broken_dilution,72
pw,4.190592608765298,base,enrich,72
beale,4.423873720982437,base,enrich,72
rating,7.69122519962092,base,enrich,72
composite,8.197913032332348,base,enrich,72
truth,7.987212879910103,base,enrich,72
pw,2.572290377600254,storm,enrich,72
beale,3.490683389183187,storm,enrich,72
rating,41.242386379181426,storm,enrich,72
composite,48.232098970592325,storm,enrich,72
truth,57.59335287668992,storm,enrich,72
pw,4.046380560081462,unaltered,enrich,72
beale,4.369076809748359,unaltered,enrich,72
rating,10.462703447711627,unaltered,enrich,72
composite,11.425523824359521,unaltered,enrich,72
truth,10.641477316367137,unaltered,enrich,72
pw,13.343370808079028,base,none,72
beale,13.488302223468128,base,none,72
rating,13.570247599815234,base,none,72
composite,13.558185454976744,base,none,72
truth,13.31255096608406,base,none,72
pw,13.16297395312819,storm,none,72
beale,13.518666829110396,storm,none,72
rating,14.314641817685533,storm,none,72
composite,13.586358492645763,storm,none,72
truth,13.226201473994916,storm,none,72
pw,13.303832521615446,unaltered,none,72
beale,13.491754182707108,unaltered,none,72
rating,13.672379667711862,unaltered,none,72
composite,13.53382846970772,unaltered,none,72
truth,13.27628169753426,unaltered,none,72
pw,13.432045256343558,base,chemostatic,72
beale,13.415475195071139,base,chemostatic,72
rating,13.484403632658447,base,chemostatic,72
composite,13.56475438976578,base,chemostatic,72
truth,13.31255096608406,base,chemostatic,72
pw,13.356670651132275,storm,chemostatic,72
beale,13.445795697470606,storm,chemostatic,72
rating,13.550237980431426,storm,chemostatic,72
composite,13.55118838261532,storm,chemostatic,72
truth,13.282712528093782,storm,chemostatic,72
pw,13.424167609459184,unaltered,chemostatic,72
beale,13.415600049512928,unaltered,chemostatic,72
rating,13.495313502977067,unaltered,chemostatic,72
composite,13.574456971241792,unaltered,chemostatic,72
truth,13.306822765985855,unaltered,chemostatic,72
pw,12.44225427754178,base,broken_dilution,71
beale,12.075276352844325,base,broken_dilution,71
rating,10.34671067880874,base,broken_dilution,71
composite,10.24842562412257,base,broken_dilution,71
truth,10.66074433781933,base,broken_dilution,71
pw,33.6152430881452,storm,broken_dilution,71
beale,28.220457319767377,storm,broken_dilution,71
rating,11.419923658708493,storm,broken_dilution,71
composite,10.525799779182051,storm,broken_dilution,71
truth,15.345509047061965,storm,broken_dilution,71
pw,13.664721248183032,unaltered,broken_dilution,71
beale,13.115510585686614,unaltered,broken_dilution,71
rating,10.563548058363835,unaltered,broken_dilution,71
composite,10.385029364182786,unaltered,broken_dilution,71
truth,11.724390600528633,unaltered,broken_dilution,71
pw,4.212781260212392,base,enrich,71
beale,4.4344792768036685,base,enrich,71
rating,8.409207822515162,base,enrich,71
composite,8.723712263596328,base,enrich,71
truth,7.962630699597855,base,enrich,71
pw,2.5652593839583617,storm,enrich,71
beale,3.3769423233477722,storm,enrich,71
rating,44.67861562187555,storm,enrich,71
composite,50.4234836458088,storm,enrich,71
truth,57.0337547242997,storm,enrich,71
pw,4.024555750962431,unaltered,enrich,71
beale,4.31146873486302,unaltered,enrich,71
rating,10.976180114538796,unaltered,enrich,71
composite,11.650227623239427,unaltered,enrich,71
truth,10.594239133986253,unaltered,enrich,71
pw,15.601308578092898,base,none,71
beale,15.214630205747358,base,none,71
rating,14.138402523270562,base,none,71
composite,14.479381118128847,base,none,71
truth,13.311002566138256,base,none,71
pw,15.532056964865914,storm,none,71
beale,14.544334949080106,storm,none,71
rating,11.559670490599096,storm,none,71
composite,11.964070775164497,storm,none,71
truth,13.28169179867957,storm,none,71
pw,15.569364129826157,unaltered,none,71
beale,15.11276109980421,unaltered,none,71
rating,13.759350729196115,unaltered,none,71
composite,14.111138458666655,unaltered,none,71
truth,13.312574167326073,unaltered,none,71
pw,13.030740121515228,base,chemostatic,71
beale,13.011331102072784,base,chemostatic,71
rating,12.976698228984993,base,chemostatic,71
composite,13.019993554281799,base,chemostatic,71
truth,13.311002566138256,base,chemostatic,71
pw,12.998463074203208,storm,chemostatic,71
beale,13.008191231739815,storm,chemostatic,71
rating,12.773921366243643,storm,chemostatic,71
composite,12.811653531297017,storm,chemostatic,71
truth,13.266519975465403,storm,chemostatic,71
pw,13.024082988516515,unaltered,chemostatic,71
beale,13.00811684734063,unaltered,chemostatic,71
rating,12.951490496582084,unaltered,chemostatic,71
composite,12.998861966603737,unaltered,chemostatic,71
truth,13.30373116956979,unaltered,chemostatic,71
pw,13.163839074523814,base,broken_dilution,70
beale,12.48468056287119,base,broken_dilution,70
rating,10.764547282492947,base,broken_dilution,70
composite,10.925175484668603,base,broken_dilution,70
truth,10.656971373910414,base,broken_dilution,70
pw,38.35853515375683,storm,broken_dilution,70
beale,29.30518855229063,storm,broken_dilution,70
rating,11.916718077276501,storm,broken_dilution,70
composite,13.834314297908609,storm,broken_dilution,70
truth,18.58170421548624,storm,broken_dilution,70
pw,14.720996115617995,unaltered,broken_dilution,70
