method,estimate,flow,cq,runid
truth,11.510726416966492,unaltered,broken_dilution,74
pw,3.703430891886065,base,enrich,74
beale,3.7064516451798,base,enrich,74
rating,6.059340497913206,base,enrich,74
composite,6.721298862076172,base,enrich,74
truth,7.98629063520205,base,enrich,74
pw,1.892798819650875,storm,enrich,74
beale,1.8936484471525223,storm,enrich,74
rating,12.55758832014659,storm,enrich,74
composite,19.94964376292607,storm,enrich,74
truth,57.71479612335732,storm,enrich,74
pw,3.492393944857022,unaltered,enrich,74
beale,3.4961887805259027,unaltered,enrich,74
rating,7.177267980504345,unaltered,enrich,74
composite,8.48424038915488,unaltered,enrich,74
truth,10.642758731096995,unaltered,enrich,74
pw,14.640731529933763,base,none,74
beale,13.992328451327364,base,none,74
rating,11.478091304337248,base,none,74
composite,12.354733542900139,base,none,74
truth,13.31797832108833,base,none,74
pw,14.260223272002634,storm,none,74
beale,12.484733169021764,storm,none,74
rating,6.977063976386147,storm,none,74
composite,8.35116130680507,storm,none,74
truth,13.300535982955745,storm,none,74
pw,14.538357846350289,unaltered,none,74
beale,13.786842847410298,unaltered,none,74
rating,10.741921149439841,unaltered,none,74
composite,11.72058614691863,unaltered,none,74
truth,13.305132016074761,unaltered,none,74
pw,13.415899969735237,base,chemostatic,74
beale,13.482010296658865,base,chemostatic,74
rating,13.654556270402704,base,chemostatic,74
composite,13.6390814216757,base,chemostatic,74
truth,13.31797832108833,base,chemostatic,74
pw,13.227011368169972,storm,chemostatic,74
beale,13.50550045926699,storm,chemostatic,74
rating,13.794936602050129,storm,chemostatic,74
composite,13.462431862830538,storm,chemostatic,74
truth,13.289211035859763,storm,chemostatic,74
pw,13.391345854255261,unaltered,chemostatic,74
beale,13.482269357568516,unaltered,chemostatic,74
rating,13.68207765037701,unaltered,chemostatic,74
composite,13.617869750753226,unaltered,chemostatic,74
truth,13.312872289331857,unaltered,chemostatic,74
pw,13.1700828875508,base,broken_dilution,73
beale,13.290477279490604,base,broken_dilution,73
rating,10.699135267350306,base,broken_dilution,73
composite,10.456701099290594,base,broken_dilution,73
truth,10.665171595766255,base,broken_dilution,73
pw,33.096929717249814,storm,broken_dilution,73
beale,41.18810730473802,storm,broken_dilution,73
rating,13.474547823084002,storm,broken_dilution,73
composite,11.293262091386998,storm,broken_dilution,73
truth,15.178913342020643,storm,broken_dilution,73
pw,14.226238987422905,unaltered,broken_dilution,73
beale,14.504894659631006,unaltered,broken_dilution,73
rating,10.822424596840202,unaltered,broken_dilution,73
composite,10.526913095823707,unaltered,broken_dilution,73
truth,11.842168592328802,unaltered,broken_dilution,73
pw,3.969491793391107,base,enrich,73
beale,3.9593102169927628,base,enrich,73
rating,7.160929152911929,base,enrich,73
composite,7.6780662122935786,base,enrich,73
truth,7.985142276719008,base,enrich,73
pw,2.0660005024238797,storm,enrich,73
beale,2.043546871103398,storm,enrich,73
rating,14.669267425931892,storm,enrich,73
composite,20.850638738872036,storm,enrich,73
truth,57.354436015775114,storm,enrich,73
pw,3.7775540750300425,unaltered,enrich,73
beale,3.76383289857206,unaltered,enrich,73
rating,8.095668254875902,unaltered,enrich,73
composite,9.01498197292118,unaltered,enrich,73
truth,10.631756237670901,unaltered,enrich,73
pw,10.986439599504097,base,none,73
beale,11.01613967918273,base,none,73
rating,11.830133235922368,base,none,73
composite,13.190340787915401,base,none,73
truth,13.305844495125305,base,none,73
pw,10.644875969852826,storm,none,73
beale,10.931362710513797,storm,none,73
rating,11.531669649016452,storm,none,73
composite,13.387719116851363,storm,none,73
truth,13.243037720057778,storm,none,73
pw,10.969188994229736,unaltered,none,73
beale,11.032749745723729,unaltered,none,73
rating,11.902600296823417,unaltered,none,73
composite,13.41709015991018,unaltered,none,73
truth,13.29147260617482,unaltered,none,73
pw,13.161702384411248,base,chemostatic,73
beale,13.074012854533805,base,chemostatic,73
rating,12.832349756316988,base,chemostatic,73
composite,13.04097157408466,base,chemostatic,73
truth,13.305844495125305,base,chemostatic,73
pw,13.249142698676685,storm,chemostatic,73
beale,12.962861187216111,storm,chemostatic,73
rating,12.261546421507285,storm,chemostatic,73
composite,12.769048232314422,storm,chemostatic,73
truth,13.265790646472515,storm,chemostatic,73
pw,13.163212269238176,unaltered,chemostatic,73
beale,13.058913724413177,unaltered,chemostatic,73
rating,12.751220520890325,unaltered,chemostatic,73
composite,13.013540834634954,unaltered,chemostatic,73
truth,13.300248022328649,unaltered,chemostatic,73
pw,14.205716529591012,base,broken_dilution,72
beale,14.310760529738676,base,broken_dilution,72
rating,11.442638682169001,base,broken_dilution,72
composite,11.250294427446702,base,broken_dilution,72
truth,10.661895269325644,base,broken_dilution,72
pw,36.335575403146606,storm,broken_dilution,72
beale,45.06773313569596,storm,broken_dilution,72
rating,14.324220184006203,storm,broken_dilution,72
composite,12.371388275894624,storm,broken_dilution,72
truth,15.177176659439457,storm,broken_dilution,72
pw,15.565076959630215,unaltered,broken_dilution,72
beale,15.868507921023587,unaltered,broken_dilution,72
rating,11.627346934392175,unaltered,broken_dilution,72
composite,11.422417539618607,unaltered,broken_dilution,72
truth,11.758833824743752,unaltered,broken_dilution,72
pw,3.767043869988372,base,enrich,72
beale,3.7557465971256527,base,enrich,72
rating,6.243416237489686,base,enrich,72
composite,7.064725424148288,base,enrich,72
truth,7.980257764529898,base,enrich,72
pw,1.8869509211114022,storm,enrich,72
beale,1.8752287260849194,storm,enrich,72
rating,12.447628071325708,storm,enrich,72
composite,20.750668064232343,storm,enrich,72
truth,57.62408385752953,storm,enrich,72
pw,3.5471499915568065,unaltered,enrich,72
beale,3.534131690271553,unaltered,enrich,72
rating,7.344026129645603,unaltered,enrich,72
composite,8.947200733989016,unaltered,enrich,72
truth,10.629086471017587,unaltered,enrich,72
pw,13.561246783774969,base,none,72
beale,13.555466457590631,base,none,72
rating,12.868723421652366,base,none,72
composite,13.087089456678013,base,none,72
truth,13.304305512757013,base,none,72
pw,13.472034987681335,storm,none,72
beale,13.25992572376384,storm,none,72
rating,11.669397520870437,storm,none,72
composite,12.376883228095162,storm,none,72
truth,13.312356398062313,storm,none,72
pw,13.533572198951605,unaltered,none,72
beale,13.513108097429997,unaltered,none,72
rating,12.680377302650301,unaltered,none,72
composite,13.006813932285215,unaltered,none,72
truth,13.344313855268531,unaltered,none,72
pw,13.258736460330967,base,chemostatic,72
beale,13.268236414628058,base,chemostatic,72
rating,13.119787366855352,base,chemostatic,72
composite,13.29751753849091,base,chemostatic,72
truth,13.304305512757013,base,chemostatic,72
pw,13.132702369130456,storm,chemostatic,72
beale,13.239420547804727,storm,chemostatic,72
rating,12.939858986574311,storm,chemostatic,72
composite,13.214818221654948,storm,chemostatic,72
truth,13.26425485505721,storm,chemostatic,72
pw,13.231505842877995,unaltered,chemostatic,72
beale,13.254933245686876,unaltered,chemostatic,72
rating,13.073089105908737,unaltered,chemostatic,72
composite,13.288614174866568,unaltered,chemostatic,72
truth,13.297203667859902,unaltered,chemostatic,72
pw,12.8547344831151,base,broken_dilution,71
beale,13.015315372339776,base,broken_dilution,71
rating,10.63441614185021,base,broken_dilution,71
composite,10.406999051917815,base,broken_dilution,71
truth,10.664000512302065,base,broken_dilution,71
pw,32.79129498325798,storm,broken_dilution,71
beale,40.13070071825819,storm,broken_dilution,71
rating,13.496551497689785,storm,broken_dilution,71
composite,11.51731264812046,storm,broken_dilution,71
truth,15.567124307836021,storm,broken_dilution,71
pw,13.901284391713224,unaltered,broken_dilution,71
beale,14.216643420117602,unaltered,broken_dilution,71
rating,10.77402810090989,unaltered,broken_dilution,71
composite,10.569271038751163,unaltered,broken_dilution,71
truth,11.738878273651345,unaltered,broken_dilution,71
pw,3.8651171062293366,base,enrich,71
beale,3.873262834216282,base,enrich,71
rating,8.134509140722718,base,enrich,71
composite,9.319714554663573,base,enrich,71
truth,7.991607528731733,base,enrich,71
pw,1.962246943816368,storm,enrich,71
beale,1.9454369776342575,storm,enrich,71
rating,18.07314128938833,storm,enrich,71
composite,30.601166230477624,storm,enrich,71
truth,57.284452232139714,storm,enrich,71
pw,3.667366996030719,unaltered,enrich,71
beale,3.670012692437643,unaltered,enrich,71
rating,9.13733461343663,unaltered,enrich,71
composite,11.359054413724,unaltered,enrich,71
truth,10.63898676238206,unaltered,enrich,71
pw,12.246470470838554,base,none,71
beale,12.104168286485478,base,none,71
rating,10.59169006250608,base,none,71
composite,11.671226292087484,base,none,71
truth,13.310484217245088,base,none,71
pw,11.670328558817252,storm,none,71
beale,11.563520433908149,storm,none,71
rating,8.486090302527815,storm,none,71
composite,9.854497377391649,storm,none,71
truth,13.307007187779467,storm,none,71
pw,12.13930507294995,unaltered,none,71
beale,12.008867879896053,unaltered,none,71
rating,10.209713635750607,unaltered,none,71
composite,11.402286680391914,unaltered,none,71
truth,13.302802341927054,unaltered,none,71
pw,13.074552899499603,base,chemostatic,71
beale,13.10565061303604,base,chemostatic,71
rating,12.696806222978834,base,chemostatic,71
composite,12.763097320005024,base,chemostatic,71
truth,13.310484217245088,base,chemostatic,71
pw,12.88682041067221,storm,chemostatic,71
beale,13.066625501128817,storm,chemostatic,71
rating,12.197858915331151,storm,chemostatic,71
composite,12.212380229406648,storm,chemostatic,71
truth,13.268084016290006,storm,chemostatic,71
pw,13.035000174493229,unaltered,chemostatic,71
beale,13.087003363119678,unaltered,chemostatic,71
rating,12.584262793574679,unaltered,chemostatic,71
composite,12.660459874360326,unaltered,chemostatic,71
truth,13.303891685548205,unaltered,chemostatic,71
pw,13.190419772241238,base,broken_dilution,70
beale,13.516076749009978,base,broken_dilution,70
rating,10.781212934637628,base,broken_dilution,70
composite,10.400342924454431,base,broken_dilution,70
truth,10.655024927829054,base,broken_dilution,70
pw,32.892022359457435,storm,broken_dilution,70
beale,42.001626065516604,storm,broken_dilution,70
rating,13.308162764353767,storm,broken_dilution,70
composite,9.482692208015449,storm,broken_dilution,70
truth,15.393159003275233,storm,broken_dilution,70
pw,14.670712156222386,unaltered,broken_dilution,70
beale,14.96971575994075,unaltered,broken_dilution,70
rating,10.937910814682064,unaltered,broken_dilution,70
composite,10.390552793778836,unaltered,broken_dilution,70
truth,11.662703654513086,unaltered,broken_dilution,70
pw,3.800066277110764,base,enrich,70
beale,3.745840321375239,base,enrich,70
rating,6.3610687681084075,base,enrich,70
composite,7.350376329096414,base,enrich,70
truth,7.969173352715995,base,enrich,70
pw,1.9656656531207288,storm,enrich,70
beale,1.8587127202203786,storm,enrich,70
rating,17.55111418009952,storm,enrich,70
composite,29.375142177750906,storm,enrich,70
truth,57.09887216419395,storm,enrich,70
pw,3.5672957255651148,unaltered,enrich,70
beale,3.513538286397091,unaltered,enrich,70
rating,9.19759800091474,unaltered,enrich,70
composite,11.46668240107922,unaltered,enrich,70
truth,10.60506442577729,unaltered,enrich,70
pw,12.56241366050268,base,none,70
beale,12.762334782173872,base,none,70
rating,15.104847744755164,base,none,70
composite,14.978301798236574,base,none,70
truth,13.305401119794217,base,none,70
pw,12.832121021682877,storm,none,70
beale,13.234895941576344,storm,none,70
rating,21.695433109075115,storm,none,70
composite,19.774531242975574,storm,none,70
truth,13.394326631660228,storm,none,70
pw,12.602583430302664,unaltered,none,70
beale,12.831582014687305,unaltered,none,70
rating,16.166459802655467,unaltered,none,70
composite,15.685574178964307,unaltered,none,70
truth,13.352718825614737,unaltered,none,70
pw,12.918874546480291,base,chemostatic,70
beale,12.906560759284075,base,chemostatic,70
rating,12.788064652725962,base,chemostatic,70
composite,12.7831272533314,base,chemostatic,70
truth,13.305401119794217,base,chemostatic,70
pw,12.845889346463133,storm,chemostatic,70
beale,12.798498558347118,storm,chemostatic,70
rating,12.255581729044009,storm,chemostatic,70
composite,12.30387801396133,storm,chemostatic,70
truth,13.262379763908154,storm,chemostatic,70
pw,12.903601561423503,unaltered,chemostatic,70
beale,12.89338555903384,unaltered,chemostatic,70
rating,12.719047015420491,unaltered,chemostatic,70
composite,12.725521463328151,unaltered,chemostatic,70
truth,13.298309817586256,unaltered,chemostatic,70
pw,13.167739539288544,base,broken_dilution,69
beale,13.311986712035495,base,broken_dilution,69
rating,10.798572584737848,base,broken_dilution,69
composite,10.579171378908386,base,broken_dilution,69
truth,10.67222219027564,base,broken_dilution,69
pw,33.258343783529945,storm,broken_dilution,69
beale,41.22911304294189,storm,broken_dilution,69
rating,13.895797958886053,storm,broken_dilution,69
composite,12.175327448217002,storm,broken_dilution,69
truth,15.173720105730753,storm,broken_dilution,69
pw,14.190313595649355,unaltered,broken_dilution,69
beale,14.516962726104836,unaltered,broken_dilution,69
rating,10.982529435217003,unaltered,broken_dilution,69
composite,10.851811242568107,unaltered,broken_dilution,69
truth,11.520881357977414,unaltered,broken_dilution,69
pw,3.8983075736013895,base,enrich,69
beale,3.8950238883529993,base,enrich,69
rating,7.0454139576566925,base,enrich,69
composite,7.942663282263051,base,enrich,69
truth,7.970077667294897,base,enrich,69
pw,2.0083373855999898,storm,enrich,69
beale,1.972084993559474,storm,enrich,69
rating,13.249640905155925,storm,enrich,69
composite,21.853730070698443,storm,enrich,69
truth,57.29575626573344,storm,enrich,69
pw,3.69601820986517,unaltered,enrich,69
beale,3.6806363877293196,unaltered,enrich,69
rating,7.659591863387785,unaltered,enrich,69
composite,9.261215993377823,unaltered,enrich,69
truth,10.608358360591142,unaltered,enrich,69
pw,13.122549253387955,base,none,69
beale,12.939617671171835,base,none,69
rating,11.203567090744404,base,none,69
composite,11.582427923602,base,none,69
truth,13.308997365027187,base,none,69
pw,12.94551323648124,storm,none,69
beale,12.418836662635778,storm,none,69
rating,9.038144893283956,storm,none,69
composite,9.794683829220853,storm,none,69
truth,13.285791672634687,storm,none,69
pw,13.084811586162107,unaltered,none,69
beale,12.86566813678366,unaltered,none,69
rating,10.84488754178377,unaltered,none,69
composite,11.320083548884151,unaltered,none,69
truth,13.311883733806043,unaltered,none,69
pw,13.460030186752235,base,chemostatic,69
beale,13.402098451791115,base,chemostatic,69
rating,13.614429384381783,base,chemostatic,69
composite,13.664554207552342,base,chemostatic,69
truth,13.308997365027187,base,chemostatic,69
pw,13.537526150201046,storm,chemostatic,69
beale,13.3198694272633,storm,chemostatic,69
rating,13.637726460585924,storm,chemostatic,69
composite,13.65938620445253,storm,chemostatic,69
truth,13.269209354324234,storm,chemostatic,69
pw,13.464896412320543,unaltered,chemostatic,69
beale,13.391632614893506,unaltered,chemostatic,69
rating,13.633856343135275,unaltered,chemostatic,69
composite,13.664612689269157,unaltered,chemostatic,69
truth,13.302373482848347,unaltered,chemostatic,69
pw,13.199296997465915,base,broken_dilution,68
beale,13.314143893497986,base,broken_dilution,68
rating,10.578452848878204,base,broken_dilution,68
composite,10.304357391827187,base,broken_dilution,68
truth,10.678193340444874,base,broken_dilution,68
pw,33.7445362488579,storm,broken_dilution,68
beale,42.764019248321034,storm,broken_dilution,68
rating,13.241179171315622,storm,broken_dilution,68
composite,11.01345305027919,storm,broken_dilution,68
truth,15.496945439106836,storm,broken_dilution,68
pw,14.528160234873654,unaltered,broken_dilution,68
beale,14.83520285564631,unaltered,broken_dilution,68
rating,10.829078256209735,unaltered,broken_dilution,68
composite,10.515314183812315,unaltered,broken_dilution,68
truth,11.863597550008228,unaltered,broken_dilution,68
pw,3.955451735450481,base,enrich,68
beale,3.9525232225758082,base,enrich,68
rating,6.362525283353602,base,enrich,68
composite,6.892959194325062,base,enrich,68
truth,7.983711060216772,base,enrich,68
pw,1.985753187142076,storm,enrich,68
beale,1.9644347270269265,storm,enrich,68
rating,12.806256531562035,storm,enrich,68
composite,19.181580013698504,storm,enrich,68
truth,57.54136001157612,storm,enrich,68
pw,3.6855823850474945,unaltered,enrich,68
beale,3.6803592733024653,unaltered,enrich,68
rating,7.358034946910273,unaltered,enrich,68
composite,8.384719059624995,unaltered,enrich,68
truth,10.630549906512345,unaltered,enrich,68
pw,14.572682006503493,base,none,68
beale,14.528581931031033,base,none,68
rating,14.667620707036175,base,none,68
composite,14.64792398952466,base,none,68
truth,13.31715591299085,base,none,68
pw,15.06310905220321,storm,none,68
beale,14.881225771513963,storm,none,68
rating,16.912759980617427,storm,none,68
composite,15.871329741158073,storm,none,68
truth,13.298404637357208,storm,none,68
pw,14.603932671799718,unaltered,none,68
beale,14.55723664003161,unaltered,none,68
rating,14.953837011762339,unaltered,none,68
composite,14.688569421974114,unaltered,none,68
truth,13.311975792321993,unaltered,none,68
pw,13.150946949580486,base,chemostatic,68
beale,13.125284709734162,base,chemostatic,68
rating,13.009733435249759,base,chemostatic,68
composite,13.128956862718306,base,chemostatic,68
truth,13.31715591299085,base,chemostatic,68
pw,13.048111435373047,storm,chemostatic,68
beale,13.038124609433405,storm,chemostatic,68
rating,12.773900861171489,storm,chemostatic,68
composite,12.993960894524676,storm,chemostatic,68
truth,13.301588624025408,storm,chemostatic,68
pw,13.126619578462787,unaltered,chemostatic,68
beale,13.107806429876112,unaltered,chemostatic,68
rating,12.959258381252587,unaltered,chemostatic,68
composite,13.110857017689867,unaltered,chemostatic,68
truth,13.313644065002844,unaltered,chemostatic,68
pw,13.557410112185586,base,broken_dilution,67
beale,13.746497266959722,base,broken_dilution,67
rating,10.979863108802078,base,broken_dilution,67
composite,10.747389266712501,base,broken_dilution,67
truth,10.666743279847408,base,broken_dilution,67
pw,34.14586118394892,storm,broken_dilution,67
beale,43.08470588850289,storm,broken_dilution,67
rating,13.600543279199266,storm,broken_dilution,67
composite,10.982610417325066,storm,broken_dilution,67
truth,15.82831174271052,storm,broken_dilution,67
pw,14.77274931857609,unaltered,broken_dilution,67
beale,15.030169312162839,unaltered,broken_dilution,67
rating,11.050914465014813,unaltered,broken_dilution,67
composite,10.776601469956558,unaltered,broken_dilution,67
truth,11.673823314499396,unaltered,broken_dilution,67
pw,3.990639198349242,base,enrich,67
beale,3.9853458575047105,base,enrich,67
rating,6.090121758613014,base,enrich,67
composite,6.7359946339883665,base,enrich,67
truth,7.968225044262825,base,enrich,67
pw,1.936883913923296,storm,enrich,67
beale,1.973407346863495,storm,enrich,67
rating,13.697588175998371,storm,enrich,67
composite,21.152402729405676,storm,enrich,67
truth,57.50357673699756,storm,enrich,67
pw,3.75252647174589,unaltered,enrich,67
beale,3.767123208285234,unaltered,enrich,67
rating,7.706297476510744,unaltered,enrich,67
composite,8.95715622108854,unaltered,enrich,67
truth,10.611841388945406,unaltered,enrich,67
pw,13.309392127527623,base,none,67
beale,13.256344202398779,base,none,67
rating,16.709325158182427,base,none,67
composite,16.73029151534827,base,none,67
truth,13.313709186692703,base,none,67
pw,14.283475671257262,storm,none,67
beale,13.424951705614689,storm,none,67
rating,21.154578680547214,storm,none,67
composite,20.39113787286684,storm,none,67
truth,13.156333449854069,storm,none,67
pw,13.447031305286059,unaltered,none,67
beale,13.312287994215465,unaltered,none,67
rating,17.666677266696002,unaltered,none,67
composite,17.34797605784896,unaltered,none,67
truth,13.25409965635124,unaltered,none,67
pw,13.177436129758162,base,chemostatic,67
beale,13.094236192911145,base,chemostatic,67
rating,12.624524002416907,base,chemostatic,67
composite,12.822300298644368,base,chemostatic,67
truth,13.313709186692703,base,chemostatic,67
pw,13.085678859647508,storm,chemostatic,67
beale,12.877811217944386,storm,chemostatic,67
rating,11.675708822027714,storm,chemostatic,67
composite,12.040987530158576,storm,chemostatic,67
truth,13.287892587804132,storm,chemostatic,67
pw,13.153258951522242,unaltered,chemostatic,67
beale,13.055952239393104,unaltered,chemostatic,67
rating,12.453900011253792,unaltered,chemostatic,67
composite,12.699633368217045,unaltered,chemostatic,67
truth,13.30820898683271,unaltered,chemostatic,67
pw,12.574760635428733,base,broken_dilution,66
beale,12.939067047723247,base,broken_dilution,66
rating,10.387726824816122,base,broken_dilution,66
composite,9.922786297064865,base,broken_dilution,66
truth,10.649508914844105,base,broken_dilution,66
pw,31.05152673490418,storm,broken_dilution,66
beale,39.90415419611948,storm,broken_dilution,66
rating,13.02273148005291,storm,broken_dilution,66
composite,9.072648017103916,storm,broken_dilution,66
truth,14.957274284606587,storm,broken_dilution,66
pw,13.606228779193405,unaltered,broken_dilution,66
beale,14.081172737900545,unaltered,broken_dilution,66
rating,10.469552150533037,unaltered,broken_dilution,66
composite,9.87950714848323,unaltered,broken_dilution,66
truth,11.420033126205004,unaltered,broken_dilution,66
pw,3.7323077724911924,base,enrich,66
beale,3.7235005101504774,base,enrich,66
rating,6.334020125616633,base,enrich,66
composite,7.469279117652115,base,enrich,66
truth,7.9625391845275875,base,enrich,66
pw,1.9033322047081853,storm,enrich,66
beale,1.8914402439863636,storm,enrich,66
rating,14.450621846718047,storm,enrich,66
composite,25.711402060498894,storm,enrich,66
truth,57.061199762718864,storm,enrich,66
pw,3.5199793806448643,unaltered,enrich,66
beale,3.5216474482189315,unaltered,enrich,66
rating,7.728920765098597,unaltered,enrich,66
composite,9.916409980096327,unaltered,enrich,66
truth,10.593746959029657,unaltered,enrich,66
pw,13.931502315518715,base,none,66
beale,13.814518559622982,base,none,66
rating,15.520357895367658,base,none,66
composite,16.044044811040095,base,none,66
truth,13.310486842736179,base,none,66
pw,14.184807975714115,storm,none,66
beale,14.100141351792475,storm,none,66
rating,19.154814380628032,storm,none,66
composite,18.608741889518093,storm,none,66
truth,13.356968093827815,storm,none,66
pw,13.984230262245491,unaltered,none,66
beale,13.869134130416224,unaltered,none,66
rating,16.20752529853713,unaltered,none,66
composite,16.46977640461285,unaltered,none,66
truth,13.324813764209583,unaltered,none,66
pw,13.377005792074922,base,chemostatic,66
beale,13.332728257947535,base,chemostatic,66
rating,13.203373346320877,base,chemostatic,66
composite,13.366984055320172,base,chemostatic,66
truth,13.310486842736179,base,chemostatic,66
pw,13.323867117363648,storm,chemostatic,66
beale,13.20745330711577,storm,chemostatic,66
rating,12.803146596530535,storm,chemostatic,66
composite,13.07791609788437,storm,chemostatic,66
truth,13.26917099859198,storm,chemostatic,66
pw,13.359769957961417,unaltered,chemostatic,66
beale,13.311907320174917,unaltered,chemostatic,66
rating,13.135186419591216,unaltered,chemostatic,66
composite,13.32722700771775,unaltered,chemostatic,66
truth,13.303539749656764,unaltered,chemostatic,66
pw,13.499047715323032,base,broken_dilution,65
beale,13.636741715621254,base,broken_dilution,65
rating,10.817192149526791,base,broken_dilution,65
composite,10.842261451693103,base,broken_dilution,65
truth,10.655634773588545,base,broken_dilution,65
pw,35.50927598588723,storm,broken_dilution,65
beale,43.302300107562935,storm,broken_dilution,65
rating,13.429742158746043,storm,broken_dilution,65
composite,13.012213503002105,storm,broken_dilution,65
truth,15.077968716083014,storm,broken_dilution,65
pw,14.941767599302342,unaltered,broken_dilution,65
beale,15.092720708936703,unaltered,broken_dilution,65
rating,11.000716716757065,unaltered,broken_dilution,65
composite,11.12664749237911,unaltered,broken_dilution,65
truth,11.562411343337793,unaltered,broken_dilution,65
pw,3.7405421402287344,base,enrich,65
beale,3.7525553894223056,base,enrich,65
rating,6.0250316224474805,base,enrich,65
composite,6.7984971223707245,base,enrich,65
truth,7.973286758206088,base,enrich,65
pw,1.8131362142372642,storm,enrich,65
beale,1.892416009529745,storm,enrich,65
rating,13.02224853957536,storm,enrich,65
composite,21.987640788416602,storm,enrich,65
truth,57.52156698931347,storm,enrich,65
pw,3.4861515001861294,unaltered,enrich,65
beale,3.5266461716534514,unaltered,enrich,65
rating,7.294011291220443,unaltered,enrich,65
composite,8.936860373090783,unaltered,enrich,65
truth,10.621438751888645,unaltered,enrich,65
pw,12.810157834215728,base,none,65
beale,13.131030276679661,base,none,65
rating,13.97458738739854,base,none,65
composite,14.083532190194656,base,none,65
truth,13.307056575468424,base,none,65
pw,12.964684716793464,storm,none,65
beale,13.968079631424903,storm,none,65
rating,18.380085408657248,storm,none,65
composite,17.70577849498624,storm,none,65
truth,13.366508894210385,storm,none,65
pw,12.822172767892603,unaltered,none,65
beale,13.223597644577437,unaltered,none,65
rating,14.570310457773855,unaltered,none,65
composite,14.560836633324858,unaltered,none,65
truth,13.34247772168264,unaltered,none,65
pw,13.217603777020901,base,chemostatic,65
beale,13.196413395414167,base,chemostatic,65
rating,13.481757430540156,base,chemostatic,65
composite,13.560988985282918,base,chemostatic,65
truth,13.307056575468424,base,chemostatic,65
pw,13.333424213448055,storm,chemostatic,65
beale,13.178265572314544,storm,chemostatic,65
rating,13.80260550001131,storm,chemostatic,65
composite,13.889599607290567,storm,chemostatic,65
truth,13.268382256226957,storm,chemostatic,65
pw,13.223310621327073,unaltered,chemostatic,65
beale,13.19257983002984,unaltered,chemostatic,65
rating,13.539046636298554,unaltered,chemostatic,65
composite,13.605120435968818,unaltered,chemostatic,65
truth,13.300512673107189,unaltered,chemostatic,65
pw,12.731995463585385,base,broken_dilution,64
beale,12.776955232737802,base,broken_dilution,64
rating,10.097565400126863,base,broken_dilution,64
composite,10.14943614009142,base,broken_dilution,64
truth,10.671295888389494,base,broken_dilution,64
pw,32.78933317600936,storm,broken_dilution,64
beale,40.31437881453063,storm,broken_dilution,64
rating,12.33476129213555,storm,broken_dilution,64
composite,11.604535047136137,storm,broken_dilution,64
truth,15.247035894291086,storm,broken_dilution,64
pw,14.017614812665443,unaltered,broken_dilution,64
beale,14.189632544538192,unaltered,broken_dilution,64
rating,10.273554169270065,unaltered,broken_dilution,64
composite,10.431958074718333,unaltered,broken_dilution,64
truth,11.599954542637409,unaltered,broken_dilution,64
pw,3.7443320368989226,base,enrich,64
beale,3.77615538109711,base,enrich,64
rating,6.642951421510166,base,enrich,64
composite,7.464089938459011,base,enrich,64
truth,7.975202656866886,base,enrich,64
pw,1.8378653365386721,storm,enrich,64
beale,1.8842181376914675,storm,enrich,64
rating,15.481940863916389,storm,enrich,64
composite,25.44135588889246,storm,enrich,64
truth,57.12336166970212,storm,enrich,64
pw,3.4912915690778665,unaltered,enrich,64
beale,3.5305791755849536,unaltered,enrich,64
rating,7.922494523685054,unaltered,enrich,64
composite,9.610732950282864,unaltered,enrich,64
truth,10.610833790616937,unaltered,enrich,64
pw,15.091977957663042,base,none,64
beale,14.861560762082673,base,none,64
rating,14.274114511647728,base,none,64
composite,15.00839773493289,base,none,64
truth,13.304061730678992,base,none,64
pw,15.317980518589971,storm,none,64
beale,14.596260912788402,storm,none,64
rating,12.881392553567204,storm,none,64
composite,14.329287701950118,storm,none,64
truth,13.15638581041624,storm,none,64
pw,15.103372399364735,unaltered,none,64
beale,14.824574403247034,unaltered,none,64
rating,14.069010240387534,unaltered,none,64
composite,14.930348869814148,unaltered,none,64
truth,13.281816564683703,unaltered,none,64
pw,13.306185627571178,base,chemostatic,64
beale,13.324745885395137,base,chemostatic,64
rating,13.115711336907594,base,chemostatic,64
composite,12.99634861492841,base,chemostatic,64
truth,13.304061730678992,base,chemostatic,64
pw,13.188046764445808,storm,chemostatic,64
beale,13.276123844346563,storm,chemostatic,64
rating,12.849828397740152,storm,chemostatic,64
composite,12.588336398385376,storm,chemostatic,64
truth,13.263217107224865,storm,chemostatic,64
pw,13.280932939913663,unaltered,chemostatic,64
beale,13.309909226059299,unaltered,chemostatic,64
rating,13.053904464224981,unaltered,chemostatic,64
composite,12.915783841006382,unaltered,chemostatic,64
truth,13.297370225856183,unaltered,chemostatic,64
pw,13.2251744473816,base,broken_dilution,63
beale,13.433989785321632,base,broken_dilution,63
rating,10.881375394888408,base,broken_dilution,63
composite,10.433158895538483,base,broken_dilution,63
truth,10.664601192969078,base,broken_dilution,63
pw,32.508468577529555,storm,broken_dilution,63
beale,35.18717606595393,storm,broken_dilution,63
rating,12.62867066723116,storm,broken_dilution,63
composite,10.37437247863774,storm,broken_dilution,63
truth,15.177732975177335,storm,broken_dilution,63
pw,13.940074439510758,unaltered,broken_dilution,63
beale,13.795783966367953,unaltered,broken_dilution,63
rating,10.46803494178772,unaltered,broken_dilution,63
composite,10.14135657847715,unaltered,broken_dilution,63
truth,13.476289283751544,unaltered,broken_dilution,63
