method,estimate,flow,cq,runid
truth,19.225934748825456,storm,broken_dilution,76
pw,25.06450875706261,unaltered,broken_dilution,76
beale,25.127852789631255,unaltered,broken_dilution,76
rating,24.978347733233054,unaltered,broken_dilution,76
composite,24.87953998415885,unaltered,broken_dilution,76
truth,23.1141278815911,unaltered,broken_dilution,76
pw,118.3102519374823,base,enrich,76
beale,119.86803922217018,base,enrich,76
rating,133.0789447334152,base,enrich,76
composite,135.7600538349866,base,enrich,76
truth,135.34880756802107,base,enrich,76
pw,122.80286132447257,storm,enrich,76
beale,126.52856085586667,storm,enrich,76
rating,169.93090655388727,storm,enrich,76
composite,176.82748825600757,storm,enrich,76
truth,181.01344996752835,storm,enrich,76
pw,119.91744235512566,unaltered,enrich,76
beale,121.82263406024332,unaltered,enrich,76
rating,143.80257319175732,unaltered,enrich,76
composite,147.3803698190485,unaltered,enrich,76
truth,145.79565498410966,unaltered,enrich,76
pw,13.74130621965803,base,none,76
beale,13.59677688271163,base,none,76
rating,13.530359891025931,base,none,76
composite,14.152218476656595,base,none,76
truth,13.321574883003565,base,none,76
pw,14.508109533138395,storm,none,76
beale,13.805224158286634,storm,none,76
rating,14.135333491533752,storm,none,76
composite,15.346760708234834,storm,none,76
truth,13.317416885619458,storm,none,76
pw,13.92989316917423,unaltered,none,76
beale,13.6495407754955,unaltered,none,76
rating,13.706038763203624,unaltered,none,76
composite,14.492106034400518,unaltered,none,76
truth,13.32325927086361,unaltered,none,76
pw,13.283464210924773,base,chemostatic,76
beale,13.294045169436776,base,chemostatic,76
rating,13.353887496924012,base,chemostatic,76
composite,13.436676464357333,base,chemostatic,76
truth,13.321574883003565,base,chemostatic,76
pw,13.333532778471008,storm,chemostatic,76
beale,13.381027072788255,storm,chemostatic,76
rating,13.507748848075266,storm,chemostatic,76
composite,13.594470756897485,storm,chemostatic,76
truth,13.270217585821117,storm,chemostatic,76
pw,13.295282608966243,unaltered,chemostatic,76
beale,13.309676633210625,unaltered,chemostatic,76
rating,13.395635436323637,unaltered,chemostatic,76
composite,13.488095584289887,unaltered,chemostatic,76
truth,13.307570353680191,unaltered,chemostatic,76
pw,25.460337854085463,base,broken_dilution,75
beale,25.439361737251907,base,broken_dilution,75
rating,25.406161871835796,base,broken_dilution,75
composite,25.47517034563819,base,broken_dilution,75
truth,24.069352455479898,base,broken_dilution,75
pw,25.534883804021135,storm,broken_dilution,75
beale,25.311665404564966,storm,broken_dilution,75
rating,25.06569846770107,storm,broken_dilution,75
composite,25.15314175576917,storm,broken_dilution,75
truth,19.212567302810044,storm,broken_dilution,75
pw,25.448793485956738,unaltered,broken_dilution,75
beale,25.39941098555545,unaltered,broken_dilution,75
rating,25.312122787879726,unaltered,broken_dilution,75
composite,25.38516073814263,unaltered,broken_dilution,75
truth,23.094447635849953,unaltered,broken_dilution,75
pw,119.29526651372619,base,enrich,75
beale,120.96405008406805,base,enrich,75
rating,138.0224739468702,base,enrich,75
composite,140.5129664547619,base,enrich,75
truth,135.30631960130972,base,enrich,75
pw,124.38278323520585,storm,enrich,75
beale,128.84061419982385,storm,enrich,75
rating,185.02864859307823,storm,enrich,75
composite,190.63517134503775,storm,enrich,75
truth,180.61972099586035,storm,enrich,75
pw,121.25704277965822,unaltered,enrich,75
beale,123.28734490329754,unaltered,enrich,75
rating,151.56802398631467,unaltered,enrich,75
composite,154.8577175336175,unaltered,enrich,75
truth,145.69730431418708,unaltered,enrich,75
pw,12.130911040146824,base,none,75
beale,12.122943357737798,base,none,75
rating,11.10219464085787,base,none,75
composite,12.003207213009503,base,none,75
truth,13.321623421805498,base,none,75
pw,11.990430379618816,storm,none,75
beale,11.605823458655317,storm,none,75
rating,9.753153707585613,storm,none,75
composite,10.966290563742294,storm,none,75
truth,13.199390201571731,storm,none,75
pw,12.017933887211063,unaltered,none,75
beale,12.00221493765305,unaltered,none,75
rating,10.730117987778645,unaltered,none,75
composite,11.65625918192576,unaltered,none,75
truth,13.270891748800516,unaltered,none,75
pw,13.066032719005056,base,chemostatic,75
beale,13.056739824354478,base,chemostatic,75
rating,13.006933491305679,base,chemostatic,75
composite,13.096073097095898,base,chemostatic,75
truth,13.321623421805498,base,chemostatic,75
pw,12.9350303429346,storm,chemostatic,75
beale,12.981850755778177,storm,chemostatic,75
rating,12.736894438541999,storm,chemostatic,75
composite,12.771679234766676,storm,chemostatic,75
truth,13.283812855400521,storm,chemostatic,75
pw,13.027320308601256,unaltered,chemostatic,75
beale,13.035448199531682,unaltered,chemostatic,75
rating,12.937055514015523,unaltered,chemostatic,75
composite,13.02205796848305,unaltered,chemostatic,75
truth,13.310185555884281,unaltered,chemostatic,75
pw,24.910730661233,base,broken_dilution,74
beale,24.939270621838876,base,broken_dilution,74
rating,25.01366336838114,base,broken_dilution,74
composite,24.96738135209682,base,broken_dilution,74
truth,24.080359475303474,base,broken_dilution,74
pw,24.702942984572033,storm,broken_dilution,74
beale,24.89437589998374,storm,broken_dilution,74
rating,25.13562464950228,storm,broken_dilution,74
composite,24.80498301077159,storm,broken_dilution,74
truth,19.22998963970032,storm,broken_dilution,74
pw,24.8575454646414,unaltered,broken_dilution,74
beale,24.91730851741276,unaltered,broken_dilution,74
rating,25.0219111679359,unaltered,broken_dilution,74
composite,24.917281691955317,unaltered,broken_dilution,74
truth,23.107324497354803,unaltered,broken_dilution,74
pw,119.65424868914255,base,enrich,74
beale,121.03982234754514,base,enrich,74
rating,133.88823849085364,base,enrich,74
composite,135.6381409047151,base,enrich,74
truth,135.28584907359817,base,enrich,74
pw,123.35448952626209,storm,enrich,74
beale,127.48505608666525,storm,enrich,74
rating,168.1739568924244,storm,enrich,74
composite,173.07611035239114,storm,enrich,74
truth,180.47902188144562,storm,enrich,74
pw,121.12389065709802,unaltered,enrich,74
beale,122.93669719995637,unaltered,enrich,74
rating,143.7920639888927,unaltered,enrich,74
composite,146.2139327603342,unaltered,enrich,74
truth,145.6593007589815,unaltered,enrich,74
pw,14.071540164646361,base,none,74
beale,14.012654577953667,base,none,74
rating,13.51473664610181,base,none,74
composite,14.169172021441401,base,none,74
truth,13.315516521832079,base,none,74
pw,13.674309959742565,storm,none,74
beale,13.480391169254673,storm,none,74
rating,11.87551821744822,storm,none,74
composite,12.517506819976738,storm,none,74
truth,13.30490209432461,storm,none,74
pw,13.99278091466576,unaltered,none,74
beale,13.888610806087488,unaltered,none,74
rating,13.146305868132822,unaltered,none,74
composite,13.846190639326654,unaltered,none,74
truth,13.316846780806822,unaltered,none,74
pw,13.31319144146248,base,chemostatic,74
beale,13.350539316179114,base,chemostatic,74
rating,13.406172878671901,base,chemostatic,74
composite,13.48913972198387,base,chemostatic,74
truth,13.315516521832079,base,chemostatic,74
pw,13.308707748203195,storm,chemostatic,74
beale,13.410850178060377,storm,chemostatic,74
rating,13.56970617591047,storm,chemostatic,74
composite,13.634855975263973,storm,chemostatic,74
truth,13.282927728729497,storm,chemostatic,74
pw,13.308276924154164,unaltered,chemostatic,74
beale,13.362431943168268,unaltered,chemostatic,74
rating,13.447734128207438,unaltered,chemostatic,74
composite,13.53102228040031,unaltered,chemostatic,74
truth,13.305089221959646,unaltered,chemostatic,74
pw,24.443822817721596,base,broken_dilution,73
beale,24.390095107550906,base,broken_dilution,73
rating,24.23395050150366,base,broken_dilution,73
composite,24.296649511875223,base,broken_dilution,73
truth,24.082246554652308,base,broken_dilution,73
pw,24.336936630066425,storm,broken_dilution,73
beale,24.10531406762811,storm,broken_dilution,73
rating,23.516913088017198,storm,broken_dilution,73
composite,23.475542434311194,storm,broken_dilution,73
truth,19.23239759058451,storm,broken_dilution,73
pw,24.396974521693082,unaltered,broken_dilution,73
beale,24.304337634071583,unaltered,broken_dilution,73
rating,24.016579004387257,unaltered,broken_dilution,73
composite,24.06878995496343,unaltered,broken_dilution,73
truth,23.1095969246524,unaltered,broken_dilution,73
pw,117.85610482460048,base,enrich,73
beale,119.57311804111625,base,enrich,73
rating,132.18966177709333,base,enrich,73
composite,134.10044814006,base,enrich,73
truth,135.2259250272618,base,enrich,73
pw,121.37866284829964,storm,enrich,73
beale,126.16233372766793,storm,enrich,73
rating,167.69008897965733,storm,enrich,73
composite,171.75596244303253,storm,enrich,73
truth,180.29465973423052,storm,enrich,73
pw,119.18265719360868,unaltered,enrich,73
beale,121.48128038652676,unaltered,enrich,73
rating,142.33978926222926,unaltered,enrich,73
composite,144.70867329281748,unaltered,enrich,73
truth,145.587374954413,unaltered,enrich,73
pw,14.361163444830039,base,none,73
beale,14.22783591241587,base,none,73
rating,13.868344581971614,base,none,73
composite,14.047958535488377,base,none,73
truth,13.312063195600969,base,none,73
pw,14.434790807248756,storm,none,73
beale,14.063700105179505,storm,none,73
rating,13.543784519208536,storm,none,73
composite,13.360349880051674,storm,none,73
truth,13.36590601062712,storm,none,73
pw,14.395414660364526,unaltered,none,73
beale,14.174815159826693,unaltered,none,73
rating,13.766617195864061,unaltered,none,73
composite,13.914123234225686,unaltered,none,73
truth,13.323339861406803,unaltered,none,73
pw,13.16309020327034,base,chemostatic,73
beale,13.132279043478482,base,chemostatic,73
rating,13.065518297131304,base,chemostatic,73
composite,13.14208996473644,base,chemostatic,73
truth,13.312063195600969,base,chemostatic,73
pw,13.11432475820398,storm,chemostatic,73
beale,13.04527161523736,storm,chemostatic,73
rating,12.854384391980547,storm,chemostatic,73
composite,12.971791863434373,storm,chemostatic,73
truth,13.25999037031067,storm,chemostatic,73
pw,13.136289917938015,unaltered,chemostatic,73
beale,13.10110527853231,unaltered,chemostatic,73
rating,12.98756691936986,unaltered,chemostatic,73
composite,13.070140406214296,unaltered,chemostatic,73
truth,13.298100523333709,unaltered,chemostatic,73
pw,25.641718876442855,base,broken_dilution,72
beale,25.615280983088915,base,broken_dilution,72
rating,25.737066533649408,base,broken_dilution,72
composite,25.80733096923906,base,broken_dilution,72
truth,24.09398157582351,base,broken_dilution,72
pw,25.719729182635223,storm,broken_dilution,72
beale,25.637803592968293,storm,broken_dilution,72
rating,26.053881952006915,storm,broken_dilution,72
composite,26.1159260230292,storm,broken_dilution,72
truth,19.24616219287057,storm,broken_dilution,72
pw,25.647705855043107,unaltered,broken_dilution,72
beale,25.613116558367153,unaltered,broken_dilution,72
rating,25.804961669393002,unaltered,broken_dilution,72
composite,25.879830524496164,unaltered,broken_dilution,72
truth,23.120999744256057,unaltered,broken_dilution,72
pw,121.4205059212836,base,enrich,72
beale,123.00595249062485,base,enrich,72
rating,137.91461536750035,base,enrich,72
composite,140.35489991046515,base,enrich,72
truth,135.33891780215887,base,enrich,72
pw,125.5409867721163,storm,enrich,72
beale,130.50046896402912,storm,enrich,72
rating,176.71968122014363,storm,enrich,72
composite,181.97051258360273,storm,enrich,72
truth,180.59275192660016,storm,enrich,72
pw,123.07481159927477,unaltered,enrich,72
beale,125.20955800241005,unaltered,enrich,72
rating,149.36871535484443,unaltered,enrich,72
composite,152.52899082589153,unaltered,enrich,72
truth,145.7175912885073,unaltered,enrich,72
pw,13.214298832125158,base,none,72
beale,13.291918307183769,base,none,72
rating,12.745497419373931,base,none,72
composite,13.349278345867827,base,none,72
truth,13.316011423817319,base,none,72
pw,12.721902675861864,storm,none,72
beale,13.33858328253981,storm,none,72
rating,12.665770236101611,storm,none,72
composite,12.928938283554258,storm,none,72
truth,13.16900810147541,storm,none,72
pw,13.094790202381082,unaltered,none,72
beale,13.283489951647502,unaltered,none,72
rating,12.672154061850339,unaltered,none,72
composite,13.222831413265443,unaltered,none,72
truth,13.261892229982731,unaltered,none,72
pw,13.443532550812463,base,chemostatic,72
beale,13.473691673082248,base,chemostatic,72
rating,13.531862196297451,base,chemostatic,72
composite,13.551765493971365,base,chemostatic,72
truth,13.316011423817319,base,chemostatic,72
pw,13.401488345265715,storm,chemostatic,72
beale,13.569001463686474,storm,chemostatic,72
rating,13.783997834568156,storm,chemostatic,72
composite,13.724260827261585,storm,chemostatic,72
truth,13.277931274279643,storm,chemostatic,72
pw,13.427911667930504,unaltered,chemostatic,72
beale,13.489473210426345,unaltered,chemostatic,72
rating,13.587103313807212,unaltered,chemostatic,72
composite,13.589337581701026,unaltered,chemostatic,72
truth,13.304473586369058,unaltered,chemostatic,72
pw,25.517306167179523,base,broken_dilution,71
beale,25.533292425660388,base,broken_dilution,71
rating,25.365199392413064,base,broken_dilution,71
composite,25.492133280675,base,broken_dilution,71
truth,24.0927318243869,base,broken_dilution,71
pw,25.24907788298808,storm,broken_dilution,71
beale,25.47424941918117,storm,broken_dilution,71
rating,24.72348420286147,storm,broken_dilution,71
composite,24.74197631329583,storm,broken_dilution,71
truth,19.226417733251285,storm,broken_dilution,71
pw,25.43465603808713,unaltered,broken_dilution,71
beale,25.50384136481092,unaltered,broken_dilution,71
rating,25.196823542070437,unaltered,broken_dilution,71
composite,25.305589546237663,unaltered,broken_dilution,71
truth,23.11597393460568,unaltered,broken_dilution,71
pw,119.53856734284129,base,enrich,71
beale,120.89460221084497,base,enrich,71
rating,140.8143081612673,base,enrich,71
composite,143.4859602480391,base,enrich,71
truth,135.21702705992328,base,enrich,71
pw,124.5487493025259,storm,enrich,71
beale,128.65604769135666,storm,enrich,71
rating,192.3219384073474,storm,enrich,71
composite,197.83871169265845,storm,enrich,71
truth,180.5303766379059,storm,enrich,71
pw,121.50541136681797,unaltered,enrich,71
beale,123.1944707812705,unaltered,enrich,71
rating,155.8216474271908,unaltered,enrich,71
composite,159.21666155726822,unaltered,enrich,71
truth,145.60938800830732,unaltered,enrich,71
pw,13.677037353842408,base,none,71
beale,13.614143497878683,base,none,71
rating,13.095001525525168,base,none,71
composite,13.793646364047744,base,none,71
truth,13.319077674268215,base,none,71
pw,13.63095813004144,storm,none,71
beale,13.237665052521297,storm,none,71
rating,12.477225910138547,storm,none,71
composite,13.367593855121662,storm,none,71
truth,13.162689977575353,storm,none,71
pw,13.675005182040508,unaltered,none,71
beale,13.54518857458096,unaltered,none,71
rating,12.962317189182082,unaltered,none,71
composite,13.721918060381714,unaltered,none,71
truth,13.241384037031912,unaltered,none,71
pw,13.269699428401282,base,chemostatic,71
beale,13.234547822133269,base,chemostatic,71
rating,13.062845777974674,base,chemostatic,71
composite,13.086941260158246,base,chemostatic,71
truth,13.319077674268215,base,chemostatic,71
pw,13.10786305653857,storm,chemostatic,71
beale,13.049696655836351,storm,chemostatic,71
rating,12.353658789043582,storm,chemostatic,71
composite,12.293552940891546,storm,chemostatic,71
truth,13.301413283331756,storm,chemostatic,71
pw,13.215700215504599,unaltered,chemostatic,71
beale,13.178514628520121,unaltered,chemostatic,71
rating,12.870957682189543,unaltered,chemostatic,71
composite,12.881641064791163,unaltered,chemostatic,71
truth,13.311202264385352,unaltered,chemostatic,71
pw,25.19928638414281,base,broken_dilution,70
beale,25.131221198445775,base,broken_dilution,70
rating,25.40462890487782,base,broken_dilution,70
composite,25.42984244953679,base,broken_dilution,70
truth,24.080410736738063,base,broken_dilution,70
pw,25.46568773320272,storm,broken_dilution,70
beale,25.230220751073542,storm,broken_dilution,70
rating,25.961217899700166,storm,broken_dilution,70
composite,25.996512359782674,storm,broken_dilution,70
truth,19.232774277430273,storm,broken_dilution,70
pw,25.274709151596717,unaltered,broken_dilution,70
beale,25.165970804188866,unaltered,broken_dilution,70
rating,25.585874629382754,unaltered,broken_dilution,70
composite,25.62381975329917,unaltered,broken_dilution,70
truth,23.10651841654013,unaltered,broken_dilution,70
pw,118.57914261244522,base,enrich,70
beale,119.93294756404373,base,enrich,70
rating,132.94675262540696,base,enrich,70
composite,135.4291954300485,base,enrich,70
truth,135.19658477874708,base,enrich,70
pw,121.33801055823398,storm,enrich,70
beale,126.75824401975049,storm,enrich,70
rating,167.3410183144334,storm,enrich,70
composite,172.22275816729322,storm,enrich,70
truth,180.28918982338703,storm,enrich,70
pw,119.89605656557278,unaltered,enrich,70
beale,121.94275094734738,unaltered,enrich,70
rating,143.10991389574104,unaltered,enrich,70
composite,146.22856365313896,unaltered,enrich,70
truth,145.5546849328907,unaltered,enrich,70
pw,13.448191157247907,base,none,70
beale,13.533196778533528,base,none,70
rating,13.632272987331223,base,none,70
composite,13.982917761496987,base,none,70
truth,13.323255478636229,base,none,70
pw,13.282483553712042,storm,none,70
beale,14.07602813870387,storm,none,70
rating,14.557287810968147,storm,none,70
composite,14.739649583401182,storm,none,70
truth,13.220672008924119,storm,none,70
pw,13.457476261462837,unaltered,none,70
beale,13.682424031998618,unaltered,none,70
rating,13.99726440568407,unaltered,none,70
composite,14.328409682400569,unaltered,none,70
truth,13.267658210480013,unaltered,none,70
pw,13.238250650061357,base,chemostatic,70
beale,13.257714454246337,base,chemostatic,70
rating,13.234948156968493,base,chemostatic,70
composite,13.279212890947186,base,chemostatic,70
truth,13.323255478636229,base,chemostatic,70
pw,13.110502755810103,storm,chemostatic,70
beale,13.274298265747117,storm,chemostatic,70
rating,13.250772882511288,storm,chemostatic,70
composite,13.207598316924653,storm,chemostatic,70
truth,13.287282949597088,storm,chemostatic,70
pw,13.202288656888229,unaltered,chemostatic,70
beale,13.254401004470507,unaltered,chemostatic,70
rating,13.223694498871906,unaltered,chemostatic,70
composite,13.249012974536129,unaltered,chemostatic,70
truth,13.312877721773278,unaltered,chemostatic,70
pw,25.423583006184902,base,broken_dilution,69
beale,25.381354210878083,base,broken_dilution,69
rating,25.21044527185722,base,broken_dilution,69
composite,25.30797276360518,base,broken_dilution,69
truth,24.081238648355107,base,broken_dilution,69
pw,25.227607096572406,storm,broken_dilution,69
beale,25.102086872081806,storm,broken_dilution,69
rating,24.492332260806172,storm,broken_dilution,69
composite,24.449122254513195,storm,broken_dilution,69
truth,19.219164888332326,storm,broken_dilution,69
pw,25.36101734208505,unaltered,broken_dilution,69
beale,25.292892679220966,unaltered,broken_dilution,69
rating,24.982727057703283,unaltered,broken_dilution,69
composite,25.068656096249516,unaltered,broken_dilution,69
truth,23.107064107147625,unaltered,broken_dilution,69
pw,118.41260116646976,base,enrich,69
beale,119.3180567125374,base,enrich,69
rating,132.0542560093146,base,enrich,69
composite,134.82894691803537,base,enrich,69
truth,135.19879034225815,base,enrich,69
pw,123.7304912145514,storm,enrich,69
beale,126.56864067020771,storm,enrich,69
rating,165.99319154070432,storm,enrich,69
composite,173.2997972803102,storm,enrich,69
truth,180.0434634162854,storm,enrich,69
pw,120.30764178290721,unaltered,enrich,69
beale,121.40557666798638,unaltered,enrich,69
rating,142.16944405265875,unaltered,enrich,69
composite,146.03886608298956,unaltered,enrich,69
truth,145.51265688845908,unaltered,enrich,69
pw,13.197383201370789,base,none,69
beale,13.108621065990276,base,none,69
rating,11.99602104688857,base,none,69
composite,12.97742401259907,base,none,69
truth,13.317076734141427,base,none,69
pw,13.39920311457743,storm,none,69
beale,13.256506986978641,storm,none,69
rating,11.160579383032525,storm,none,69
composite,12.598358552703386,storm,none,69
truth,13.182644252978262,storm,none,69
pw,13.205921550421673,unaltered,none,69
beale,13.11199394894364,unaltered,none,69
rating,11.727820788582193,unaltered,none,69
composite,12.8146676612254,unaltered,none,69
truth,13.274200486991,unaltered,none,69
pw,13.129994988335142,base,chemostatic,69
beale,13.18302883369944,base,chemostatic,69
rating,13.428796877610072,base,chemostatic,69
composite,13.371871186696406,base,chemostatic,69
truth,13.317076734141427,base,chemostatic,69
pw,13.181097486783147,storm,chemostatic,69
beale,13.252997743350612,storm,chemostatic,69
rating,14.178469626437412,storm,chemostatic,69
composite,14.023319010653244,storm,chemostatic,69
truth,13.28438399459803,storm,chemostatic,69
pw,13.145266115373206,unaltered,chemostatic,69
beale,13.20379863044395,unaltered,chemostatic,69
rating,13.616400688114089,unaltered,chemostatic,69
composite,13.529125514904754,unaltered,chemostatic,69
truth,13.307356996460292,unaltered,chemostatic,69
pw,25.35050916799538,base,broken_dilution,68
beale,25.398082118333562,base,broken_dilution,68
rating,25.43345674366658,base,broken_dilution,68
composite,25.516579156143518,base,broken_dilution,68
truth,24.071620759240037,base,broken_dilution,68
pw,25.23170423437298,storm,broken_dilution,68
beale,25.416729469219973,storm,broken_dilution,68
rating,25.473407399358138,storm,broken_dilution,68
composite,25.43808180925594,storm,broken_dilution,68
truth,19.21135736041422,storm,broken_dilution,68
pw,25.319189944878957,unaltered,broken_dilution,68
beale,25.391455357821656,unaltered,broken_dilution,68
rating,25.43667356737846,unaltered,broken_dilution,68
composite,25.500350578892345,unaltered,broken_dilution,68
truth,23.096604746009135,unaltered,broken_dilution,68
pw,119.83769172469819,base,enrich,68
beale,121.61502402652552,base,enrich,68
rating,133.99854090011226,base,enrich,68
composite,136.7471629889257,base,enrich,68
truth,135.160501076185,base,enrich,68
pw,122.44696635629774,storm,enrich,68
beale,129.599376649168,storm,enrich,68
rating,170.0618073098153,storm,enrich,68
composite,175.26365631601712,storm,enrich,68
truth,180.44044127274398,storm,enrich,68
pw,121.1408504085717,unaltered,enrich,68
beale,123.83625627860295,unaltered,enrich,68
rating,144.483862305407,unaltered,enrich,68
composite,147.86387431779278,unaltered,enrich,68
truth,145.53860052098554,unaltered,enrich,68
pw,14.013522509862998,base,none,68
beale,13.900200434321007,base,none,68
rating,13.296013807937586,base,none,68
composite,13.454356492008998,base,none,68
truth,13.314141017718121,base,none,68
pw,13.864610110495097,storm,none,68
beale,13.345951403400814,storm,none,68
rating,11.913327937793033,storm,none,68
composite,11.815618550755449,storm,none,68
truth,13.26599574908036,storm,none,68
pw,13.948469818366119,unaltered,none,68
beale,13.775479694129814,unaltered,none,68
rating,12.92552863875466,unaltered,none,68
composite,13.053422978541636,unaltered,none,68
truth,13.302612674732792,unaltered,none,68
pw,13.172724624888568,base,chemostatic,68
beale,13.221307105194368,base,chemostatic,68
rating,13.145726499538803,base,chemostatic,68
composite,13.159665974125758,base,chemostatic,68
truth,13.314141017718121,base,chemostatic,68
pw,12.971653492205775,storm,chemostatic,68
beale,13.150886675094508,storm,chemostatic,68
rating,12.88904175980653,storm,chemostatic,68
composite,12.773004318407597,storm,chemostatic,68
truth,13.274210748161234,storm,chemostatic,68
pw,13.107463329291926,unaltered,chemostatic,68
beale,13.193701127596764,unaltered,chemostatic,68
rating,13.060317054966237,unaltered,chemostatic,68
composite,13.040715816875263,unaltered,chemostatic,68
truth,13.30265937974768,unaltered,chemostatic,68
pw,25.198721737565965,base,broken_dilution,67
beale,25.282574221098532,base,broken_dilution,67
rating,25.201120221130815,base,broken_dilution,67
composite,25.198146169381218,base,broken_dilution,67
truth,24.100605481322656,base,broken_dilution,67
pw,24.689766437935127,storm,broken_dilution,67
beale,25.266952076720326,storm,broken_dilution,67
rating,24.971942164129032,storm,broken_dilution,67
composite,24.444554964497172,storm,broken_dilution,67
truth,19.25556903453852,storm,broken_dilution,67
pw,25.082640763658443,unaltered,broken_dilution,67
beale,25.255077007935537,unaltered,broken_dilution,67
rating,25.111487752748243,unaltered,broken_dilution,67
composite,25.010650860057034,unaltered,broken_dilution,67
truth,23.12935931208213,unaltered,broken_dilution,67
pw,122.02482949139865,base,enrich,67
beale,123.14363108747968,base,enrich,67
rating,137.1655397008788,base,enrich,67
composite,139.17160528027546,base,enrich,67
truth,135.32497075947714,base,enrich,67
pw,127.66905290512392,storm,enrich,67
beale,130.07312429829335,storm,enrich,67
rating,175.52405909027738,storm,enrich,67
composite,180.90642966595647,storm,enrich,67
truth,180.51151650974248,storm,enrich,67
pw,123.96913490257204,unaltered,enrich,67
beale,125.16181236267687,unaltered,enrich,67
rating,148.24510999155052,unaltered,enrich,67
composite,151.05980883687604,unaltered,enrich,67
truth,145.69388213394288,unaltered,enrich,67
pw,14.201589789562362,base,none,67
beale,14.240698309621303,base,none,67
rating,13.94819920414184,base,none,67
composite,14.095843381387018,base,none,67
truth,13.319104936073263,base,none,67
pw,14.134262634398839,storm,none,67
beale,14.075318911177334,storm,none,67
rating,13.398019079728567,storm,none,67
composite,13.484060947523512,storm,none,67
truth,13.239464135651945,storm,none,67
pw,14.156973016636499,unaltered,none,67
beale,14.202506213890938,unaltered,none,67
rating,13.803186641333971,unaltered,none,67
composite,13.94021753509992,unaltered,none,67
truth,13.278210695456341,unaltered,none,67
pw,13.44033938517356,base,chemostatic,67
beale,13.458111295338883,base,chemostatic,67
rating,13.610589073959336,base,chemostatic,67
composite,13.583667643764507,base,chemostatic,67
truth,13.319104936073263,base,chemostatic,67
pw,13.370699971295885,storm,chemostatic,67
beale,13.524365287152273,storm,chemostatic,67
rating,14.10172674526216,storm,chemostatic,67
composite,13.855078021795064,storm,chemostatic,67
truth,13.282128464610915,storm,chemostatic,67
pw,13.440063147487402,unaltered,chemostatic,67
beale,13.47469451076021,unaltered,chemostatic,67
rating,13.733171952215363,unaltered,chemostatic,67
composite,13.671053590501968,unaltered,chemostatic,67
truth,13.308657578961693,unaltered,chemostatic,67
pw,25.299033633965525,base,broken_dilution,66
beale,25.285529136647206,base,broken_dilution,66
rating,25.115099815319144,base,broken_dilution,66
composite,25.191228205889143,base,broken_dilution,66
truth,24.09115666681541,base,broken_dilution,66
pw,25.121321419792697,storm,broken_dilution,66
beale,25.040007941728383,storm,broken_dilution,66
rating,24.430243048893338,storm,broken_dilution,66
composite,24.40508850470647,storm,broken_dilution,66
truth,19.221824167943335,storm,broken_dilution,66
pw,25.223510008098884,unaltered,broken_dilution,66
beale,25.20401910709494,unaltered,broken_dilution,66
rating,24.89625075781313,unaltered,broken_dilution,66
composite,24.950362099930103,unaltered,broken_dilution,66
truth,23.115343015612737,unaltered,broken_dilution,66
pw,119.97636200126992,base,enrich,66
beale,121.64972840407471,base,enrich,66
rating,133.9034048979738,base,enrich,66
composite,136.0883133403422,base,enrich,66
truth,135.14115057263942,base,enrich,66
pw,122.54412418166676,storm,enrich,66
beale,128.75233280504602,storm,enrich,66
rating,168.27450324862235,storm,enrich,66
composite,172.361647791973,storm,enrich,66
truth,180.22817844556448,storm,enrich,66
pw,121.23403219041607,unaltered,enrich,66
beale,123.6626643408431,unaltered,enrich,66
rating,143.85122688260677,unaltered,enrich,66
composite,146.5356563811599,unaltered,enrich,66
truth,145.4847254804581,unaltered,enrich,66
pw,13.119011354818092,base,none,66
beale,12.92992910638242,base,none,66
rating,12.799973038233114,base,none,66
composite,13.403023746728062,base,none,66
truth,13.320274020173336,base,none,66
pw,13.417185064773665,storm,none,66
beale,13.050082734485054,storm,none,66
rating,13.345678810532018,storm,none,66
composite,14.358398119970596,storm,none,66
truth,13.239077392286186,storm,none,66
pw,13.205516020166987,unaltered,none,66
beale,12.960997105511591,unaltered,none,66
rating,12.953408460759668,unaltered,none,66
composite,13.6615187754832,unaltered,none,66
truth,13.289946007161342,unaltered,none,66
pw,13.356611608427603,base,chemostatic,66
beale,13.38658842711428,base,chemostatic,66
rating,13.543618968273599,base,chemostatic,66
composite,13.609695290960053,base,chemostatic,66
truth,13.320274020173336,base,chemostatic,66
pw,13.323839415133067,storm,chemostatic,66
beale,13.42771970879813,storm,chemostatic,66
rating,13.946536689738338,storm,chemostatic,66
composite,13.967014419141906,storm,chemostatic,66
truth,13.271767230624446,storm,chemostatic,66
pw,13.35165671264914,unaltered,chemostatic,66
beale,13.395213173174728,unaltered,chemostatic,66
rating,13.645963470436886,unaltered,chemostatic,66
composite,13.701376989472138,unaltered,chemostatic,66
truth,13.307804649399923,unaltered,chemostatic,66
pw,25.336505535932336,base,broken_dilution,65
beale,25.27604223318883,base,broken_dilution,65
rating,25.145928574654576,base,broken_dilution,65
composite,25.214572877165345,base,broken_dilution,65
truth,24.08288032795692,base,broken_dilution,65
pw,25.38843880787573,storm,broken_dilution,65
beale,25.053278153538884,storm,broken_dilution,65
rating,24.474272204581474,storm,broken_dilution,65
composite,24.637388958896498,storm,broken_dilution,65
truth,19.217532755806282,storm,broken_dilution,65
pw,25.33418411221958,unaltered,broken_dilution,65
beale,25.216198873721318,unaltered,broken_dilution,65
