id,Unique Code,Site,date_time,Volume-weighted mean sampling time,Precip sampling starts,Precip sampling ends,Yr,Month,Day,dayno,Time,Date,Year,Year_mean_sampling,water flux mm/hr,log_flow,Conductivity uS/cm,pH,Gran alkalinity uEq/l,DOC mg/l,NO3-N mg/l,NO2-N mg/l,NH4-N mg/l,TDN mg/l,DON mg/l,F mg/l,SO4 mg/l,SO4_by_ICP mg/l,Cl mg/l,Br ug/l,I ug/l,Li ug/l,Be ug/l,B ug/l,Na mg/l,Mg mg/l,Al ug/l,Si mg/l,S mg/l,K mg/l,Ca mg/l,Sc ug/l,Ti ug/l,V ug/l,Cr ug/l,Mn ug/l,Fe ug/l,Co ug/l,Ni ug/l,Cu ug/l,Zn ug/l,As ug/l,Se ug/l,Rb ug/l,Sr ug/l,Mo ug/l,Cd ug/l,Sn ug/l,Sb ug/l,Cs ug/l,Ba ug/l,La ug/l,Ce ug/l,Pr ug/l,W ug/l,Pb ug/l,U ug/l,Flow cumecs,Flow mm/15min,Rainfall mm,Day_of_week,Trip,Comments,Conductivity uS/cm RDA,pH RDA,Gran alkalinity uEq/l RDA,DOC mg/l RDA,NO3-N mg/l RDA,NO2-N mg/l RDA,NH4-N mg/l RDA,TDN mg/l RDA,F mg/l RDA,SO4 mg/l RDA,Cl mg/l RDA,Br ug/l RDA,I ug/l RDA,Li ug/l RDA,Be ug/l RDA,B ug/l RDA,Na mg/l RDA,Mg mg/l RDA,Al ug/l RDA,Si mg/l RDA,S mg/l RDA,K mg/l RDA,Ca mg/l RDA,Sc ug/l RDA,Ti ug/l RDA,V ug/l RDA,Cr ug/l RDA,Mn ug/l RDA,Fe ug/l RDA,Co ug/l RDA,Ni ug/l RDA,Cu ug/l RDA,Zn ug/l RDA,As ug/l RDA,Se ug/l RDA,Rb ug/l RDA,Sr ug/l RDA,Mo ug/l RDA,Cd ug/l RDA,Sn ug/l RDA,Sb ug/l RDA,Cs ug/l RDA,Ba ug/l RDA,La ug/l RDA,Ce ug/l RDA,Pr ug/l RDA,W ug/l RDA,Pb ug/l RDA,U ug/l RDA,Flow Cumecs RDA,Flow mm/15min RDA,Rainfall mm RDA,30 ml ISO,Blue Schott/pH bottle,Brown/anion bottle,Plastic Nalgene/cation bottle,FileA,FileC,FileP,FileCA,CodeW
2081,UHF2081,UHF,2008/11/02 11:00,2008/11/02 11:00,,,2008,11,2,672.458333,11:00 AM,2008/11/02,2008.837318,2008.837318,0.25441967,-0.5944493,26.9,5.94,,1.89,0.183,0.005,0,0.23,0.042,0.019,1.89,2.019,5.04,10,,1.65,0.004,3.23,3.07,0.506,60.7,1.71,0.673,0.115,0.432,0.366,0.346,0.047,0.087,16.2,69.4,0.623,0.513,,5.19,0.17,0.039,0.173,3.02,0.014,0.013,,0.036,0.015,1.16,0.007,0.028,0.005,,0.078,0.001,0.08622,0.06360492,,Sunday,87,None,26.9,5.94,,1.89,0.183,0.005,0,0.23,0.019,1.89,5.04,10,,1.65,0.004,3.23,3.07,0.506,60.7,1.71,0.673,0.115,0.432,0.366,0.346,0.047,0.087,16.2,69.4,0.623,0.513,4.62,5.19,0.17,0.039,0.173,3.02,0.014,0.013,-0.03,0.036,0.015,1.16,0.007,0.028,0.005,-0.013,0.078,0.001,0.08622,0.06360492,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2082,UHF2082,UHF,2008/11/02 18:00,2008/11/02 18:00,,,2008,11,2,672.75,6:00 PM,2008/11/02,2008.838115,2008.838115,0.26223934,-0.5813021,28.3,5.94,,3.01,0.173,0.005,0.057,0.47,0.235,0.02,1.89,2.082,4.9,10,,1.63,0.008,3.33,3.13,0.519,70.3,1.66,0.694,0.281,0.488,0.362,0.406,0.071,0.085,16.6,116,0.611,0.574,,7.71,0.197,0.07,0.966,3.56,0.02,0.05,,0.088,,1.97,0.027,0.035,0.006,,0.301,0.001,0.08887,0.06555984,,Sunday,87,None,28.3,5.94,,3.01,0.173,0.005,0.057,0.47,0.02,1.89,4.9,10,,1.63,0.008,3.33,3.13,0.519,70.3,1.66,0.694,0.281,0.488,0.362,0.406,0.071,0.085,16.6,116,0.611,0.574,4.65,7.71,0.197,0.07,0.966,3.56,0.02,0.05,-0.028,0.088,0.066,1.97,0.027,0.035,0.006,-0.012,0.301,0.001,0.08887,0.06555984,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2083,UHF2083,UHF,2008/11/03 01:00,2008/11/03 01:00,,,2008,11,3,673.041667,1:00 AM,2008/11/03,2008.838912,2008.838912,0.25701639,-0.5900392,26.7,5.74,,2.4,0.175,0.004,-0.008,0.29,0.119,0.02,1.92,2.025,4.93,9,,1.6,0.008,3.31,3.05,0.505,65.8,1.69,0.675,0.114,0.442,0.385,0.405,0.057,0.071,15.8,108,0.613,0.533,,5.36,0.18,0.038,0.204,3.2,0.018,0.013,,0.045,0.019,1.25,0.01,0.032,0.006,,0.095,0.001,0.0871,0.0642541,,Monday,87,None,26.7,5.74,,2.4,0.175,0.004,-0.008,0.29,0.02,1.92,4.93,9,,1.6,0.008,3.31,3.05,0.505,65.8,1.69,0.675,0.114,0.442,0.385,0.405,0.057,0.071,15.8,108,0.613,0.533,4.71,5.36,0.18,0.038,0.204,3.2,0.018,0.013,0.145,0.045,0.019,1.25,0.01,0.032,0.006,-0.009,0.095,0.001,0.0871,0.0642541,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2084,UHF2084,UHF,2008/11/03 08:00,2008/11/03 08:00,,,2008,11,3,673.333333,8:00 AM,2008/11/03,2008.839709,2008.839709,0.25182295,-0.5989047,26.5,5.83,,2.01,0.169,0.004,-0.003,0.22,0.05,0.02,1.95,2.046,4.99,11,,1.66,0.009,3.24,3.07,0.512,63,1.72,0.682,0.124,0.432,0.393,0.363,0.052,0.077,16.2,94.8,0.624,0.536,,5.46,0.189,0.039,0.181,3.25,0.016,0.012,,0.035,0.018,1.26,0.008,0.03,0.006,,0.088,0.001,0.08534,0.06295574,,Monday,87,None,26.5,5.83,,2.01,0.169,0.004,-0.003,0.22,0.02,1.95,4.99,11,,1.66,0.009,3.24,3.07,0.512,63,1.72,0.682,0.124,0.432,0.393,0.363,0.052,0.077,16.2,94.8,0.624,0.536,4.71,5.46,0.189,0.039,0.181,3.25,0.016,0.012,-0.021,0.035,0.018,1.26,0.008,0.03,0.006,-0.012,0.088,0.001,0.08534,0.06295574,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2085,UHF2085,UHF,2008/11/03 15:00,2008/11/03 15:00,,,2008,11,3,673.625,3:00 PM,2008/11/03,2008.840506,2008.840506,0.24403279,-0.6125518,27,5.91,,1.88,0.166,0.004,-0.008,0.21,0.048,0.021,1.95,2.031,5.02,11,,1.64,0.011,3.4,3.1,0.515,56,1.76,0.677,0.123,0.442,0.356,0.342,0.043,0.044,15.9,63.4,0.611,0.53,,5.3,0.172,0.069,0.172,3.06,0.017,0.011,,0.038,0.017,1.16,0.007,0.027,0.005,,0.077,0.001,0.0827,0.0610082,,Monday,87,None,27,5.91,,1.88,0.166,0.004,-0.008,0.21,0.021,1.95,5.02,11,,1.64,0.011,3.4,3.1,0.515,56,1.76,0.677,0.123,0.442,0.356,0.342,0.043,0.044,15.9,63.4,0.611,0.53,4.6,5.3,0.172,0.069,0.172,3.06,0.017,0.011,-0.025,0.038,0.017,1.16,0.007,0.027,0.005,-0.014,0.077,0.001,0.0827,0.0610082,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2086,UHF2086,UHF,2008/11/03 22:00,2008/11/03 22:00,,,2008,11,3,673.916667,10:00 PM,2008/11/03,2008.841302,2008.841302,0.23889836,-0.6217868,27.1,5.94,,1.8,0.202,0.0005,-0.007,0.2,0.0045,0.022,1.98,2.031,5.04,11,,1.67,0.008,3.39,3.12,0.523,56.7,1.78,0.677,0.118,0.445,0.47,0.37,0.053,0.088,16.8,86.4,0.643,0.541,,5.53,0.173,0.088,0.192,3.41,0.022,0.017,,0.062,0.021,1.33,0.009,0.028,0.005,,0.081,0.002,0.08096,0.05972459,,Monday,87,None,27.1,5.94,,1.8,0.202,0.0005,-0.007,0.2,0.022,1.98,5.04,11,,1.67,0.008,3.39,3.12,0.523,56.7,1.78,0.677,0.118,0.445,0.47,0.37,0.053,0.088,16.8,86.4,0.643,0.541,4.56,5.53,0.173,0.088,0.192,3.41,0.022,0.017,0.009,0.062,0.021,1.33,0.009,0.028,0.005,-0.007,0.081,0.002,0.08096,0.05972459,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2087,UHF2087,UHF,2008/11/04 05:00,2008/11/04 05:00,,,2008,11,4,674.208333,5:00 AM,2008/11/04,2008.842099,2008.842099,0.23376393,-0.6312225,27.6,5.89,,1.95,0.183,0,0.016,0.25,0.051,0.022,1.98,2.034,5.06,9,,1.6,0.007,3.35,3.1,0.526,54.8,1.82,0.678,0.118,0.462,0.388,0.409,0.086,0.095,15.6,76.2,0.589,0.519,,5.91,0.179,0.052,0.2,3.27,0.061,0.02,,0.063,0.017,1.34,0.012,0.028,0.005,,0.295,0,0.07922,0.05844098,,Tuesday,87,RH sampler bought back to Bangor,27.6,5.89,,1.95,0.183,0,0.016,0.25,0.022,1.98,5.06,9,,1.6,0.007,3.35,3.1,0.526,54.8,1.82,0.678,0.118,0.462,0.388,0.409,0.086,0.095,15.6,76.2,0.589,0.519,5.25,5.91,0.179,0.052,0.2,3.27,0.061,0.02,0,0.063,0.017,1.34,0.012,0.028,0.005,-0.004,0.295,0,0.07922,0.05844098,,Yes,Yes,Yes,Yes,,EF902,EF894,EF902
2088,UHF2088,UHF,2008/11/04 12:00,2008/11/04 12:00,,,2008,11,4,674.5,12:00 PM,2008/11/04,2008.842896,2008.842896,0.22868852,-0.6407556,27.8,5.71,,1.69,0.19,0.005,0.008,0.25,0.047,0.018,1.98,2.046,5.04,13,,1.61,0.011,3.39,3.27,0.558,47,1.87,0.682,0.126,0.478,0.432,0.361,0.04,0.064,16.1,53.7,0.619,0.531,,6.24,0.162,0.03,0.179,3.28,0.023,0.016,,0.028,0.021,1.29,,0.025,,,0.054,0.001,0.0775,0.05717213,,Tuesday,88,None,27.8,5.71,,1.69,0.19,0.005,0.008,0.25,0.018,1.98,5.04,13,,1.61,0.011,3.39,3.27,0.558,47,1.87,0.682,0.126,0.478,0.432,0.361,0.04,0.064,16.1,53.7,0.619,0.531,0.436,6.24,0.162,0.03,0.179,3.28,0.023,0.016,-0.021,0.028,0.021,1.29,0.02,0.025,0.012,-0.007,0.054,0.001,0.0775,0.05717213,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2089,UHF2089,UHF,2008/11/04 19:00,2008/11/04 19:00,,,2008,11,4,674.791667,7:00 PM,2008/11/04,2008.843693,2008.843693,0.22612131,-0.6456585,27.8,5.83,,1.7,0.194,0.005,0.011,0.24,0.03,0.019,1.98,2.049,5.05,18,,1.74,0.015,3.31,3.28,0.565,49.7,1.88,0.683,0.116,0.474,0.453,0.402,0.044,0.128,17.1,66,0.655,0.599,,8.21,0.185,0.067,0.202,3.58,0.025,0.021,,0.026,0.023,1.47,,0.026,,,0.077,0.001,0.07663,0.05653033,,Tuesday,88,None,27.8,5.83,,1.7,0.194,0.005,0.011,0.24,0.019,1.98,5.05,18,,1.74,0.015,3.31,3.28,0.565,49.7,1.88,0.683,0.116,0.474,0.453,0.402,0.044,0.128,17.1,66,0.655,0.599,0.609,8.21,0.185,0.067,0.202,3.58,0.025,0.021,-0.022,0.026,0.023,1.47,0.028,0.026,0.017,-0.005,0.077,0.001,0.07663,0.05653033,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2090,UHF2090,UHF,2008/11/05 02:00,2008/11/05 02:00,,,2008,11,5,675.083333,2:00 AM,2008/11/05,2008.84449,2008.84449,0.21602951,-0.6654869,28,6.01,,1.7,0.199,0.006,0.027,0.25,0.018,0.019,1.95,2.067,5.06,23,,1.73,0.016,3.58,3.29,0.568,46.5,1.93,0.689,0.127,0.472,0.43,0.385,0.042,0.123,16,59.2,0.609,0.59,,8.31,0.194,0.059,0.198,3.56,0.027,0.018,,0.018,0.023,1.4,,0.024,,,0.068,0.001,0.07321,0.05400738,,Wednesday,88,None,28,6.01,,1.7,0.199,0.006,0.027,0.25,0.019,1.95,5.06,23,,1.73,0.016,3.58,3.29,0.568,46.5,1.93,0.689,0.127,0.472,0.43,0.385,0.042,0.123,16,59.2,0.609,0.59,0.684,8.31,0.194,0.059,0.198,3.56,0.027,0.018,-0.029,0.018,0.023,1.4,0.021,0.024,0.013,-0.009,0.068,0.001,0.07406,0.05463443,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2091,UHF2091,UHF,2008/11/05 09:00,2008/11/05 09:00,,,2008,11,5,675.375,9:00 AM,2008/11/05,2008.845287,2008.845287,0.21101311,-0.6756906,28.1,5.97,,1.68,0.2,0.005,0.012,0.24,0.023,0.019,1.98,2.016,5.09,15,,1.79,0.013,3.2,3.32,0.57,45.7,1.93,0.672,0.104,0.492,0.436,0.389,0.042,0.102,16.2,51.9,0.617,0.571,,8.41,0.178,0.001,0.195,3.65,0.026,0.02,,0.028,0.022,1.52,,0.027,,,0.069,0.001,0.07151,0.05275328,,Wednesday,88,None,28.1,5.97,,1.68,0.2,0.005,0.012,0.24,0.019,1.98,5.09,15,,1.79,0.013,3.2,3.32,0.57,45.7,1.93,0.672,0.104,0.492,0.436,0.389,0.042,0.102,16.2,51.9,0.617,0.571,0.583,8.41,0.178,0.001,0.195,3.65,0.026,0.02,-0.034,0.028,0.022,1.52,0.046,0.027,0.03,-0.009,0.069,0.001,0.07151,0.05275328,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2092,UHF2092,UHF,2008/11/05 16:00,2008/11/05 16:00,,,2008,11,5,675.666667,4:00 PM,2008/11/05,2008.846084,2008.846084,0.20850492,-0.6808837,28.1,6.08,,1.62,0.199,0.005,0.004,0.23,0.022,0.018,1.95,1.956,5.1,11,,1.76,0.009,2.98,3.33,0.574,44.7,1.94,0.652,0.117,0.502,0.46,0.405,0.04,0.085,15.7,52.9,0.605,0.549,,6.78,0.18,0.072,0.194,3.61,0.026,0.018,,0.019,0.023,1.34,,0.032,,,0.051,0.001,0.07066,0.05212623,,Wednesday,88,None,28.1,6.08,,1.62,0.199,0.005,0.004,0.23,0.018,1.95,5.1,11,,1.76,0.009,2.98,3.33,0.574,44.7,1.94,0.652,0.117,0.502,0.46,0.405,0.04,0.085,15.7,52.9,0.605,0.549,0.495,6.78,0.18,0.072,0.194,3.61,0.026,0.018,-0.037,0.019,0.023,1.34,0.057,0.032,0.046,-0.01,0.051,0.001,0.07066,0.05212623,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2093,UHF2093,UHF,2008/11/05 23:00,2008/11/05 23:00,,,2008,11,5,675.958333,11:00 PM,2008/11/05,2008.846881,2008.846881,0.20354754,-0.6913341,28.2,6.06,,1.55,0.196,0.005,0.009,0.22,0.01,0.018,1.95,1.956,5.08,10,,1.67,0.016,3.12,3.29,0.572,42.7,1.97,0.652,0.085,0.513,0.391,0.399,0.038,0.042,15.4,55.2,0.592,0.53,,7.31,0.169,0.009,0.192,3.51,0.022,0.02,,0.014,0.021,1.39,,0.022,,,0.071,0.001,0.06898,0.05088689,,Wednesday,88,None,28.2,6.06,,1.55,0.196,0.005,0.009,0.22,0.018,1.95,5.08,10,,1.67,0.016,3.12,3.29,0.572,42.7,1.97,0.652,0.085,0.513,0.391,0.399,0.038,0.042,15.4,55.2,0.592,0.53,0.541,7.31,0.169,0.009,0.192,3.51,0.022,0.02,-0.04,0.014,0.021,1.39,0.012,0.022,0.007,-0.011,0.071,0.001,0.06898,0.05088689,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2094,UHF2094,UHF,2008/11/06 06:00,2008/11/06 06:00,,,2008,11,6,676.25,6:00 AM,2008/11/06,2008.847678,2008.847678,0.20106885,-0.6966552,28.3,6.02,,1.58,0.209,0.007,0.01,0.25,0.024,0.021,1.95,2.001,5.12,10,,1.79,0.013,3.03,3.32,0.577,44.5,1.99,0.667,0.088,0.493,0.426,0.387,0.039,0.071,17,57.9,0.65,0.558,,6.37,0.178,0.037,0.203,3.69,0.027,0.018,,0.014,0.024,1.35,,0.023,,,0.049,0.001,0.06814,0.05026721,,Thursday,88,None,28.3,6.02,,1.58,0.209,0.007,0.01,0.25,0.021,1.95,5.12,10,,1.79,0.013,3.03,3.32,0.577,44.5,1.99,0.667,0.088,0.493,0.426,0.387,0.039,0.071,17,57.9,0.65,0.558,0.495,6.37,0.178,0.037,0.203,3.69,0.027,0.018,-0.041,0.014,0.024,1.35,0.011,0.023,0.007,-0.012,0.049,0.001,0.06814,0.05026721,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2095,UHF2095,UHF,2008/11/06 13:00,2008/11/06 13:00,,,2008,11,6,676.541667,1:00 PM,2008/11/06,2008.848475,2008.848475,0.1936623,-0.7129549,28.1,6.05,,1.5,0.2,0.005,0.009,0.23,0.016,0.019,1.95,1.974,5.11,9,,1.84,0.016,2.9,3.29,0.572,42.9,1.99,0.658,0.108,0.497,0.427,0.411,0.038,0.084,14.1,44.9,0.545,0.577,,7.16,0.166,0.037,0.194,3.77,0.024,0.022,,0.017,0.022,1.42,,0.021,,,0.06,0.001,0.06563,0.04841557,,Thursday,88,None,28.1,6.05,,1.5,0.2,0.005,0.009,0.23,0.019,1.95,5.11,9,,1.84,0.016,2.9,3.29,0.572,42.9,1.99,0.658,0.108,0.497,0.427,0.411,0.038,0.084,14.1,44.9,0.545,0.577,0.509,7.16,0.166,0.037,0.194,3.77,0.024,0.022,-0.04,0.017,0.022,1.42,0.011,0.021,0.006,-0.012,0.06,0.001,0.06563,0.04841557,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2096,UHF2096,UHF,2008/11/06 20:00,2008/11/06 20:00,,,2008,11,6,676.833333,8:00 PM,2008/11/06,2008.849271,2008.849271,0.19118361,-0.7185493,28.3,5.68,,1.59,0.203,0.005,0.005,0.25,0.037,0.019,1.92,2.013,5.13,11,,1.83,0.013,3.09,3.33,0.578,39.5,2,0.671,0.113,0.495,0.451,0.403,0.042,0.082,15.2,53.5,0.583,0.527,,5.55,0.168,0.018,0.208,3.77,0.025,0.015,,0.017,0.024,1.33,,0.02,,,0.046,0,0.06479,0.0477959,,Thursday,88,None,28.3,5.68,,1.59,0.203,0.005,0.005,0.25,0.019,1.92,5.13,11,,1.83,0.013,3.09,3.33,0.578,39.5,2,0.671,0.113,0.495,0.451,0.403,0.042,0.082,15.2,53.5,0.583,0.527,0.455,5.55,0.168,0.018,0.208,3.77,0.025,0.015,-0.04,0.017,0.024,1.33,0.013,0.02,0.008,-0.011,0.046,0,0.06479,0.0477959,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2097,UHF2097,UHF,2008/11/07 03:00,2008/11/07 03:00,,,2008,11,7,677.125,3:00 AM,2008/11/07,2008.850068,2008.850068,0.20106885,-0.6966552,28.4,5.84,,1.69,0.196,0.005,0.004,0.25,0.045,0.02,1.95,2.034,5.16,12,,1.86,0.017,3.06,3.34,0.581,46.6,1.99,0.678,0.119,0.502,0.489,0.434,0.043,0.102,13.1,59.6,0.5,0.59,,7.28,0.183,0.092,0.23,3.88,0.026,0.016,,0.032,0.025,1.75,,0.023,,,0.049,0,0.06814,0.05026721,,Friday,88,None,28.4,5.84,,1.69,0.196,0.005,0.004,0.25,0.02,1.95,5.16,12,,1.86,0.017,3.06,3.34,0.581,46.6,1.99,0.678,0.119,0.502,0.489,0.434,0.043,0.102,13.1,59.6,0.5,0.59,0.474,7.28,0.183,0.092,0.23,3.88,0.026,0.016,-0.041,0.032,0.025,1.75,0.023,0.023,0.012,-0.011,0.049,0,0.06563,0.04841557,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2098,UHF2098,UHF,2008/11/07 10:00,2008/11/07 10:00,,,2008,11,7,677.416667,10:00 AM,2008/11/07,2008.850865,2008.850865,0.19118361,-0.7185493,28.3,5.9,,1.7,0.198,0.005,0.007,0.23,0.02,0.02,1.95,1.974,5.16,12,,1.75,0.018,3.02,3.34,0.575,49.7,1.97,0.658,0.118,0.504,0.548,0.39,0.036,0.085,17.1,56.2,0.651,0.549,,6.98,0.186,0.104,0.204,3.67,0.03,0.018,,0.043,0.025,1.41,,0.026,,,0.054,0.003,0.06479,0.0477959,,Friday,88,None,28.3,5.9,,1.7,0.198,0.005,0.007,0.23,0.02,1.95,5.16,12,,1.75,0.018,3.02,3.34,0.575,49.7,1.97,0.658,0.118,0.504,0.548,0.39,0.036,0.085,17.1,56.2,0.651,0.549,0.481,6.98,0.186,0.104,0.204,3.67,0.03,0.018,-0.01,0.043,0.025,1.41,0.015,0.026,0.008,-0.003,0.054,0.003,0.06563,0.04841557,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2099,UHF2099,UHF,2008/11/07 17:00,2008/11/07 17:00,,,2008,11,7,677.708333,5:00 PM,2008/11/07,2008.851662,2008.851662,0.18386557,-0.7354996,28.3,5.98,,1.7,0.193,0.006,0.006,0.23,0.025,0.021,1.92,1.95,5.17,11,,1.75,0.016,2.94,3.34,0.581,47.8,1.98,0.65,0.103,0.499,0.435,0.404,0.036,0.071,17.1,61.8,0.65,0.546,,6.3,0.174,-0.009,0.194,3.56,0.023,0.017,,0.018,0.022,1.27,,0.022,,,0.053,0.001,0.06231,0.04596639,,Friday,88,None,28.3,5.98,,1.7,0.193,0.006,0.006,0.23,0.021,1.92,5.17,11,,1.75,0.016,2.94,3.34,0.581,47.8,1.98,0.65,0.103,0.499,0.435,0.404,0.036,0.071,17.1,61.8,0.65,0.546,0.409,6.3,0.174,-0.009,0.194,3.56,0.023,0.017,-0.038,0.018,0.022,1.27,0.007,0.022,0.004,-0.009,0.053,0.001,0.06231,0.04596639,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2100,UHF2100,UHF,2008/11/08 00:00,2008/11/08 00:00,,,2008,11,8,678,12:00 AM,2008/11/08,2008.852459,2008.852459,0.18141639,-0.7413235,28.3,5.98,,2.08,0.186,0.005,0.003,0.25,0.056,0.02,1.92,1.971,5.13,10,,1.61,0.017,3.06,3.33,0.582,76.2,1.92,0.657,0.128,0.499,0.402,0.384,0.039,0.034,16.4,78.4,0.629,0.535,,5.39,0.166,0.009,0.196,3.37,0.02,0.015,,0.021,0.021,1.2,,0.027,,,0.055,0.001,0.06148,0.0453541,,Saturday,88,None,28.3,5.98,,2.08,0.186,0.005,0.003,0.25,0.02,1.92,5.13,10,,1.61,0.017,3.06,3.33,0.582,76.2,1.92,0.657,0.128,0.499,0.402,0.384,0.039,0.034,16.4,78.4,0.629,0.535,0.389,5.39,0.166,0.009,0.196,3.37,0.02,0.015,-0.04,0.021,0.021,1.2,0.008,0.027,0.005,-0.011,0.055,0.001,0.06148,0.0453541,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2101,UHF2101,UHF,2008/11/08 07:00,2008/11/08 07:00,,,2008,11,8,678.291667,7:00 AM,2008/11/08,2008.853256,2008.853256,0.31042623,-0.5080416,27.7,5.86,,3.89,0.168,0.006,0.006,0.26,0.08,0.02,1.86,1.938,5.02,9,,1.79,0.021,2.85,3.23,0.568,107,1.61,0.646,0.122,0.466,0.383,0.454,0.06,0.167,19.4,178,0.78,0.712,,7.73,0.204,0.122,0.282,3.94,0.024,0.024,,0.028,0.026,1.61,,0.061,,,0.137,0.003,0.1052,0.07760656,,Saturday,88,None,27.7,5.86,,3.89,0.168,0.006,0.006,0.26,0.02,1.86,5.02,9,,1.79,0.021,2.85,3.23,0.568,107,1.61,0.646,0.122,0.466,0.383,0.454,0.06,0.167,19.4,178,0.78,0.712,0.596,7.73,0.204,0.122,0.282,3.94,0.024,0.024,-0.039,0.028,0.026,1.61,0.024,0.061,0.016,-0.011,0.137,0.003,0.10798,0.07965738,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2102,UHF2102,UHF,2008/11/08 14:00,2008/11/08 14:00,,,2008,11,8,678.583333,2:00 PM,2008/11/08,2008.854053,2008.854053,0.21602951,-0.6654869,26.8,5.81,,3.29,0.157,0.006,0.006,0.24,0.071,0.019,1.83,1.923,4.9,9,,1.62,0.014,2.92,3.09,0.527,98.3,1.59,0.641,0.153,0.456,0.312,0.418,0.056,0.131,17.3,132,0.687,0.646,,6.8,0.198,0.063,0.241,3.41,0.024,0.018,,0.052,0.021,1.37,,0.052,,,0.142,0.002,0.07321,0.05400738,,Saturday,88,None,26.8,5.81,,3.29,0.157,0.006,0.006,0.24,0.019,1.83,4.9,9,,1.62,0.014,2.92,3.09,0.527,98.3,1.59,0.641,0.153,0.456,0.312,0.418,0.056,0.131,17.3,132,0.687,0.646,4.63,6.8,0.198,0.063,0.241,3.41,0.024,0.018,-0.044,0.052,0.021,1.37,0.017,0.052,0.009,-0.011,0.142,0.002,0.07406,0.05463443,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2103,UHF2103,UHF,2008/11/08 21:00,2008/11/08 21:00,,,2008,11,8,678.875,9:00 PM,2008/11/08,2008.85485,2008.85485,0.85798033,-0.0665227,25.3,5.54,,6.27,0.144,0.005,0.031,0.34,0.16,0.018,1.62,1.761,4.25,6,,1.29,0.033,2.84,2.76,0.479,194,0.978,0.587,0.222,0.395,0.117,0.429,0.101,0.165,18.4,282,0.763,0.755,,9.4,0.211,0.067,0.41,3.38,0.016,0.032,,0.042,0.021,1.72,,0.103,,,0.305,0.003,0.29076,0.21449508,,Saturday,88,None,25.3,5.54,,6.27,0.144,0.005,0.031,0.34,0.018,1.62,4.25,6,,1.29,0.033,2.84,2.76,0.479,194,0.978,0.587,0.222,0.395,0.117,0.429,0.101,0.165,18.4,282,0.763,0.755,0.717,9.4,0.211,0.067,0.41,3.38,0.016,0.032,-0.036,0.042,0.021,1.72,0.061,0.103,0.032,-0.01,0.305,0.003,0.30212,0.22287541,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
2104,UHF2104,UHF,2008/11/09 04:00,2008/11/09 04:00,,,2008,11,9,679.166667,4:00 AM,2008/11/09,2008.855647,2008.855647,0.38337049,-0.4163813,26.6,5.51,,4.17,0.157,0.005,0.013,0.28,0.105,0.018,1.83,1.899,4.74,8,,1.55,0.024,2.91,3.02,0.507,149,1.28,0.633,0.161,0.401,0.223,0.401,0.076,0.149,18.3,190,0.765,0.71,,8.69,0.214,0.079,0.289,3.39,0.015,0.024,,0.053,0.02,1.53,,0.068,,,0.191,0.003,0.12992,0.09584262,,Sunday,88,None,26.6,5.51,,4.17,0.157,0.005,0.013,0.28,0.018,1.83,4.74,8,,1.55,0.024,2.91,3.02,0.507,149,1.28,0.633,0.161,0.401,0.223,0.401,0.076,0.149,18.3,190,0.765,0.71,0.688,8.69,0.214,0.079,0.289,3.39,0.015,0.024,-0.039,0.053,0.02,1.53,0.022,0.068,0.011,-0.009,0.191,0.003,0.12992,0.09584262,,Yes,Yes,Yes,Yes,,EG061,EF895,EG061
